JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2453722.01753,14.528,0.075,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,1,,,
2453722.01753,14.729,0.075,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,1,,,
2453722.01753,14.417,0.075,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,1,,,
2453722.01753,14.242,0.080,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,1,,,
2453723.01026,14.509,0.041,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,2,,,
2453723.01026,14.702,0.042,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,2,,,
2453723.01026,14.398,0.041,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,2,,,
2453723.01026,14.231,0.042,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,2,,,
2453725.02941,14.993,0.008,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,3,,,
2453725.02941,15.340,0.021,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,3,,,
2453725.02941,14.784,0.012,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,3,,,
2453725.02941,14.528,0.017,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,3,,,
2453726.01034,14.799,0.096,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,4,,,
2453726.01034,15.048,0.098,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,4,,,
2453726.01034,14.639,0.101,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,4,,,
2453726.01034,14.443,0.106,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,4,,,
2453743.97771,14.998,0.013,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,5,,,
2453743.97771,15.329,0.022,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,5,,,
2453743.97771,14.795,0.017,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,5,,,
2453743.97771,14.551,0.028,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,5,,,
2453747.97159,14.981,0.019,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,6,,,
2453747.97159,15.304,0.047,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,6,,,
2453747.97159,14.774,0.029,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,6,,,
2453747.97159,14.532,0.029,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,6,,,
2453752.95775,15.009,0.010,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,7,,,
2453752.95775,15.343,0.022,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,7,,,
2453752.95775,14.799,0.018,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,7,,,
2453752.95775,14.546,0.021,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,7,,,
2453760.90871,14.690,0.011,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,8,,,
2453760.90871,14.945,0.032,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,8,,,
2453760.90871,14.480,0.027,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,8,,,
2453760.90871,14.299,0.041,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,8,,,
2453762.93616,14.895,0.071,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,9,,,
2453762.93616,15.187,0.074,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,9,,,
2453762.93616,14.712,0.075,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,9,,,
2453762.93616,14.497,0.075,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,9,,,
2453763.94641,14.450,0.028,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,10,,,
2453763.94641,14.639,0.038,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,10,,,
2453763.94641,14.351,0.028,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,10,,,
2453763.94641,14.204,0.030,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,10,,,
2453764.90662,14.522,0.039,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,11,,,
2453764.90662,14.703,0.045,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,11,,,
2453764.90662,14.402,0.042,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,11,,,
2453764.90662,14.249,0.045,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,11,,,
2453765.94002,14.880,0.039,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,12,,,
2453765.94002,15.187,0.043,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,12,,,
2453765.94002,14.693,0.043,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,12,,,
2453765.94002,14.465,0.043,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,12,,,
2453767.91895,14.747,0.065,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,13,,,
2453767.91895,14.994,0.071,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,13,,,
2453767.91895,14.598,0.066,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,13,,,
2453767.91895,14.402,0.067,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,13,,,
2453768.91942,14.443,0.005,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,14,,,
2453768.91942,14.614,0.005,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,14,,,
2453768.91942,14.350,0.009,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,14,,,
2453768.91942,14.193,0.013,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,14,,,
2453770.87042,14.904,0.032,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,15,,,
2453770.87042,15.220,0.036,,B,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,15,,,
2453770.87042,14.706,0.033,,R,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,15,,,
2453770.87042,14.472,0.037,,I,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,15,,,
2453771.88350,15.082,0.009,,V,HQA,,ENSEMBLE,,,SRO35,1,1.000,Z,,,,BL BOO,,STD,16,,,
