2434900.768,10.44,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5327,1964BOTT....3..153M,WEL,
2434900.768,11.01,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5327,1964BOTT....3..153M,WEL,
2434900.768,11.29,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5327,1964BOTT....3..153M,WEL,
2434900.780,10.46,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5328,1964BOTT....3..153M,WEL,
2434900.780,11.03,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5328,1964BOTT....3..153M,WEL,
2434900.780,11.32,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5328,1964BOTT....3..153M,WEL,
2434900.788,10.48,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5329,1964BOTT....3..153M,WEL,
2434900.788,11.03,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5329,1964BOTT....3..153M,WEL,
2434900.788,11.37,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5329,1964BOTT....3..153M,WEL,
2434900.801,10.47,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5330,1964BOTT....3..153M,WEL,
2434900.801,11.04,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5330,1964BOTT....3..153M,WEL,
2434900.801,11.35,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5330,1964BOTT....3..153M,WEL,
2434900.808,10.49,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5331,1964BOTT....3..153M,WEL,
2434900.808,11.06,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5331,1964BOTT....3..153M,WEL,
2434900.808,11.35,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5331,1964BOTT....3..153M,WEL,
2434900.848,10.53,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5332,1964BOTT....3..153M,WEL,
2434900.848,11.10,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5332,1964BOTT....3..153M,WEL,
2434900.848,11.42,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5332,1964BOTT....3..153M,WEL,
2434901.731,10.07,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5333,1964BOTT....3..153M,WEL,
2434901.731,10.51,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5333,1964BOTT....3..153M,WEL,
2434901.731,10.77,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5333,1964BOTT....3..153M,WEL,
2434901.738,10.08,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5334,1964BOTT....3..153M,WEL,
2434901.738,10.52,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5334,1964BOTT....3..153M,WEL,
2434901.738,10.77,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5334,1964BOTT....3..153M,WEL,
2434901.749,10.10,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5335,1964BOTT....3..153M,WEL,
2434901.749,10.53,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5335,1964BOTT....3..153M,WEL,
2434901.749,10.78,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5335,1964BOTT....3..153M,WEL,
2434901.756,10.11,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5336,1964BOTT....3..153M,WEL,
2434901.756,10.55,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5336,1964BOTT....3..153M,WEL,
2434901.756,10.79,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5336,1964BOTT....3..153M,WEL,
2434902.775,9.95,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5337,1964BOTT....3..153M,WEL,
2434902.775,10.27,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5337,1964BOTT....3..153M,WEL,
2434902.775,10.54,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5337,1964BOTT....3..153M,WEL,
2434902.783,9.96,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5338,1964BOTT....3..153M,WEL,
2434902.783,10.27,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5338,1964BOTT....3..153M,WEL,
2434902.783,10.51,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5338,1964BOTT....3..153M,WEL,
2434902.820,10.00,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5339,1964BOTT....3..153M,WEL,
2434902.820,10.35,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5339,1964BOTT....3..153M,WEL,
2434902.820,10.56,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5339,1964BOTT....3..153M,WEL,
2434902.828,10.00,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5340,1964BOTT....3..153M,WEL,
2434902.828,10.37,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5340,1964BOTT....3..153M,WEL,
2434902.828,10.57,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5340,1964BOTT....3..153M,WEL,
2434903.854,10.15,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5341,1964BOTT....3..153M,WEL,
2434903.854,10.52,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5341,1964BOTT....3..153M,WEL,
2434903.854,10.71,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5341,1964BOTT....3..153M,WEL,
2434903.860,10.11,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5342,1964BOTT....3..153M,WEL,
2434903.860,10.47,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5342,1964BOTT....3..153M,WEL,
2434903.860,10.65,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5342,1964BOTT....3..153M,WEL,
2434903.865,10.07,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5343,1964BOTT....3..153M,WEL,
2434903.865,10.41,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5343,1964BOTT....3..153M,WEL,
2434903.865,10.59,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5343,1964BOTT....3..153M,WEL,
2434903.875,10.01,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5344,1964BOTT....3..153M,WEL,
2434903.875,10.33,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5344,1964BOTT....3..153M,WEL,
2434903.875,10.51,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5344,1964BOTT....3..153M,WEL,
2434903.881,9.97,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5345,1964BOTT....3..153M,WEL,
2434903.881,10.29,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5345,1964BOTT....3..153M,WEL,
2434903.881,10.47,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5345,1964BOTT....3..153M,WEL,
2434903.904,9.86,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5346,1964BOTT....3..153M,WEL,
2434903.904,10.15,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5346,1964BOTT....3..153M,WEL,
2434903.904,10.35,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5346,1964BOTT....3..153M,WEL,
2434903.909,9.85,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5347,1964BOTT....3..153M,WEL,
2434903.909,10.13,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5347,1964BOTT....3..153M,WEL,
2434903.909,10.33,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5347,1964BOTT....3..153M,WEL,
2434903.916,9.83,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5348,1964BOTT....3..153M,WEL,
2434903.916,10.10,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5348,1964BOTT....3..153M,WEL,
2434903.916,10.28,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5348,1964BOTT....3..153M,WEL,
2434903.922,9.82,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5349,1964BOTT....3..153M,WEL,
2434903.922,10.10,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5349,1964BOTT....3..153M,WEL,
2434903.922,10.28,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5349,1964BOTT....3..153M,WEL,
2434903.932,9.81,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5350,1964BOTT....3..153M,WEL,
2434903.932,10.09,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5350,1964BOTT....3..153M,WEL,
2434903.932,10.28,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5350,1964BOTT....3..153M,WEL,
2434903.938,9.80,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5351,1964BOTT....3..153M,WEL,
2434903.938,10.07,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5351,1964BOTT....3..153M,WEL,
2434903.938,10.27,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5351,1964BOTT....3..153M,WEL,
2434903.944,9.80,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5352,1964BOTT....3..153M,WEL,
2434903.944,10.07,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5352,1964BOTT....3..153M,WEL,
2434903.944,10.27,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5352,1964BOTT....3..153M,WEL,
2434905.780,10.29,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5353,1964BOTT....3..153M,WEL,
2434905.780,10.83,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5353,1964BOTT....3..153M,WEL,
2434905.780,11.06,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5353,1964BOTT....3..153M,WEL,
2434905.788,10.30,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5354,1964BOTT....3..153M,WEL,
2434905.788,10.84,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5354,1964BOTT....3..153M,WEL,
2434905.788,11.06,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5354,1964BOTT....3..153M,WEL,
2434905.794,10.31,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5355,1964BOTT....3..153M,WEL,
2434905.794,10.84,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5355,1964BOTT....3..153M,WEL,
2434905.794,11.07,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5355,1964BOTT....3..153M,WEL,
2434905.869,10.29,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5356,1964BOTT....3..153M,WEL,
2434905.869,10.87,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5356,1964BOTT....3..153M,WEL,
2434905.869,11.16,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5356,1964BOTT....3..153M,WEL,
2434905.875,10.32,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5357,1964BOTT....3..153M,WEL,
2434905.875,10.88,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5357,1964BOTT....3..153M,WEL,
2434905.875,11.15,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5357,1964BOTT....3..153M,WEL,
2434907.801,9.96,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5358,1964BOTT....3..153M,WEL,
2434907.801,10.29,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5358,1964BOTT....3..153M,WEL,
2434907.801,10.49,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5358,1964BOTT....3..153M,WEL,
2434907.808,9.93,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5359,1964BOTT....3..153M,WEL,
2434907.808,10.14,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5359,1964BOTT....3..153M,WEL,
2434907.808,10.45,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5359,1964BOTT....3..153M,WEL,
2434907.818,9.89,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5360,1964BOTT....3..153M,WEL,
2434907.818,10.17,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5360,1964BOTT....3..153M,WEL,
2434907.818,10.39,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5360,1964BOTT....3..153M,WEL,
2434907.824,9.86,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5361,1964BOTT....3..153M,WEL,
2434907.824,10.14,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5361,1964BOTT....3..153M,WEL,
2434907.824,10.34,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5361,1964BOTT....3..153M,WEL,
2434907.830,9.84,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5362,1964BOTT....3..153M,WEL,
2434907.830,10.12,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5362,1964BOTT....3..153M,WEL,
2434907.830,10.31,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5362,1964BOTT....3..153M,WEL,
2434907.841,9.82,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5363,1964BOTT....3..153M,WEL,
2434907.841,10.10,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5363,1964BOTT....3..153M,WEL,
2434907.841,10.29,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5363,1964BOTT....3..153M,WEL,
2434907.848,9.81,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5364,1964BOTT....3..153M,WEL,
2434907.848,10.05,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5364,1964BOTT....3..153M,WEL,
2434907.848,10.27,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5364,1964BOTT....3..153M,WEL,
2434907.855,9.80,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5365,1964BOTT....3..153M,WEL,
2434907.855,10.04,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5365,1964BOTT....3..153M,WEL,
2434907.855,10.25,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5365,1964BOTT....3..153M,WEL,
2434907.865,9.79,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5366,1964BOTT....3..153M,WEL,
2434907.865,10.05,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5366,1964BOTT....3..153M,WEL,
2434907.865,10.27,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5366,1964BOTT....3..153M,WEL,
2434907.872,9.79,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5367,1964BOTT....3..153M,WEL,
2434907.872,10.06,,,B,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5367,1964BOTT....3..153M,WEL,
2434907.872,10.25,,,U,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5367,1964BOTT....3..153M,WEL,
2434907.878,9.79,,,V,MUP,,,,,,1,,Z,,,,BL HER,AAVSO,STD,5368,1964BOTT....3..153M,WEL,
