JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455590.27917,12.46,0.03,,V,TIA,,128,,3325tzo,,0,,Z,12.809,,,TZ ARI,MCSE,STD,,,,
2455619.33611,12.39,0.03,,V,TIA,,128,,3325tzo,,0,,Z,12.809,,,TZ ARI,MCSE,STD,,,,
2455628.24653,14.00,0.02,,B,TIA,,128,,3325tzo,,0,,Z,13.551,,,TZ ARI,MCSE,STD,,,,
2455628.24722,12.44,0.015,,V,TIA,,128,,3325tzo,,0,,Z,12.809,,,TZ ARI,MCSE,STD,,,,
2459790.8,<12.5,,,Vis.,ROG,,,,,,0,,Z,,,,TZ ARI,AAVSO,STD,,,,
2460140.34895,12.310,0.008,,V,YBA,,133,139,X28775AYP,|OBSERVAT=PERTH OBSERVATORY|CMAGINS=-7.403|CREFERR=0.027|CREFMAG=13.257|KMAGINS=-6.820|KMAGSTD=13.840|KREFERR=0.027|KREFMAG=13.920|VMAGINS=-8.350,0,1.817,Z,-7.403,-6.820,,TZ ARI,AAVSO,STD,,,,
2460149.31100,12.360,0.013,,V,YBA,,133,139,X28775AYP,|OBSERVAT=PERTH OBSERVATORY|CMAGINS=-7.166|CREFERR=0.027|CREFMAG=13.257|KMAGINS=-6.529|KMAGSTD=13.894|KREFERR=0.027|KREFMAG=13.920|VMAGINS=-8.062,0,1.970,Z,-7.166,-6.529,,TZ ARI,AAVSO,STD,,,,
2460157.28921,12.283,0.010,,V,YBA,,128,139,X28775AYP,|OBSERVAT=PERTH OBSERVATORY|CMAGINS=-8.074|CREFERR=0.024|CREFMAG=12.809|KMAGINS=-7.103|KMAGSTD=13.780|KREFERR=0.027|KREFMAG=13.920|VMAGINS=-8.600,0,1.969,Z,-8.074,-7.103,,TZ ARI,AAVSO,STD,,,,
2460162.27604,11.992,0.047,,V,YBA,,128,,X28775AYP,|OBSERVAT=PERTH OBSERVATORY|CMAGINS=-6.819|CREFERR=0.024|CREFMAG=12.809|VMAGINS=-7.636,0,1.963,Z,-6.819,,,TZ ARI,AAVSO,STD,,,,
