JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2449421.6,12.6,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2449593.9201,<12.5,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2449605.9474,<12.6,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2449724.4,14.2,,,Vis.,POX,,,,,,,,V,,,,FN ORI,,STD,,,,
2449738.3,13.5,,,Vis.,FSJ,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2449738.7,13.3,,,Vis.,AAP,,,,,,,,V,,,,FN ORI,,STD,,,,
2449743.6398,13.3,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2449754.7,11.8,,,Vis.,AAP,,,,,,,,V,,,,FN ORI,,STD,,,,
2449755.0,11.7,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2449759.0,11.8,,,Vis.,HIR,M,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2449765.0,11.9,,,Vis.,HIR,M,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2449769.3,11.8,,,Vis.,FSJ,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
2449769.7278,12.5,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2449770.4,11.4,,,Vis.,POX,,,,,,,,V,,,,FN ORI,,STD,,,,
2449796.7,<14.0,,,Vis.,AAP,,,,,,,,V,,,,FN ORI,,STD,,,,
2449808.8764,<12.5,,,Vis.,HK,,,,,,,,V,,,,FN ORI,,STD,,,,
2449808.9,15.7,,,Vis.,CR,,,,,,,,V,,,,FN ORI,,STD,,,,
2450040.8,<14.0,,,Vis.,GOP,,,,,,,,V,,,,FN ORI,,STD,,,,
2450080.6,14.0,,,Vis.,RRB,V,,,,,,,V,,,,FN ORI,,STD,,,,
2450103.0,12.7,,,Vis.,HIR,,,,,,,,V,,,,FN ORI,AFOEV,STD,,,,
