JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457655.68403,3.8,,,Vis.,DMID,,38,,X1689OBU,,,,Z,,,,NSV 16610,AAVSO,STD,,,,
2459174.93777,7.482,0.019,,V,SDM,,ENSEMBLE,96,X25764BHL,,0,1.373,Z,,9.592,,NSV 16610,AAVSO,STD,,,,
2460261.57064,4.974,0.011,,V,KADB,,107,125,X35319FH,|CDEC=-2.72576|CMAGINS=-4.283|CRA=84.61452|CREFERR=0.074|CREFMAG=10.678|KDEC=-2.49009|KMAGINS=-2.483|KMAGSTD=12.478|KRA=84.90678|KREFERR=0.011|KREFMAG=12.479|VMAGINS=-9.987,0,1.906,Z,-4.283,-2.483,,NSV 16610,AAVSO,STD,,,,
2460261.57064,4.649,0.012,,R,KADB,,107,125,X35319FH,|CDEC=-2.72576|CMAGINS=-3.912|CRA=84.61452|CREFERR=0.086|CREFMAG=10.538|KDEC=-2.49009|KMAGINS=-2.301|KMAGSTD=12.149|KRA=84.90678|KREFERR=0.035|KREFMAG=12.114|VMAGINS=-9.802,0,1.906,Z,-3.912,-2.301,,NSV 16610,AAVSO,STD,,,,
2460261.57064,4.900,0.012,,B,KADB,,107,125,X35319FH,|CDEC=-2.72576|CMAGINS=-3.954|CRA=84.61452|CREFERR=0.051|CREFMAG=10.912|KDEC=-2.49009|KMAGINS=-2.117|KMAGSTD=12.749|KRA=84.90678|KREFERR=0.017|KREFMAG=13.080|VMAGINS=-9.966,0,1.906,Z,-3.954,-2.117,,NSV 16610,AAVSO,STD,,,,
2460281.51079,4.724,0.014,,B,KADB,,000-BNS-039,000-BPH-493,X35319FH,|CDEC=-2.72576|CMAGINS=-4.671|CRA=84.61452|CREFERR=0.051|CREFMAG=10.912|CX=1.8673|KDEC=-2.49009|KMAGINS=-2.534|KMAGSTD=13.049|KMAGTRAN=13.248|KRA=84.90678|KREFERR=0.017|KREFMAG=13.080|KX=1.8863|TAVER=2.60|TB_BV=0.3570|TB_BVERR=0.1170|VERR=0.012|VMAGINS=-10.675|VMAGSTD=4.908|VX=1.8735,1,1.885,Z,-4.671,-2.534,,NSV 16610,AAVSO,STD,104,,,
2460281.51079,4.420,0.022,,R,KADB,,000-BNS-039,000-BPH-493,X35319FH,|CDEC=-2.72576|CMAGINS=-4.214|CRA=84.61452|CREFERR=0.086|CREFMAG=10.538|CX=1.8673|KDEC=-2.49009|KMAGINS=-2.607|KMAGSTD=12.145|KMAGTRAN=12.102|KRA=84.90678|KREFERR=0.035|KREFMAG=12.114|KX=1.8863|TAVER=2.60|TVR=1.0340|TVRERR=0.0880|VERR=0.015|VMAGINS=-10.351|VMAGSTD=4.401|VX=1.8735,1,1.885,Z,-4.214,-2.607,,NSV 16610,AAVSO,STD,104,,,
2460281.51079,5.006,0.011,,V,KADB,,000-BNS-039,000-BPH-493,X35319FH,|CDEC=-2.72576|CMAGINS=-4.969|CRA=84.61452|CREFERR=0.074|CREFMAG=10.678|CX=1.8673|KDEC=-2.49009|KMAGINS=-3.154|KMAGSTD=12.493|KMAGTRAN=12.457|KRA=84.90678|KREFERR=0.011|KREFMAG=12.479|KX=1.8863|TAVER=2.60|TV_BV=-0.0650|TV_BVERR=0.0200|VERR=0.011|VMAGINS=-10.675|VMAGSTD=4.972|VX=1.8735,1,1.885,Z,-4.969,-3.154,,NSV 16610,AAVSO,STD,104,,,
2460294.48479,4.254,0.077,,R,KADB,,000-BNS-040,,X35319FH,|CDEC=-2.68366|CMAGINS=-3.859|CRA=84.49575|CREFERR=0.175|CREFMAG=11.201|CX=1.7216|KMAGINS=0.000|KMAGSTD=15.060|KMAGTRAN=15.111|KREFMAG=-999.000|TAVER=2.60|TVR=1.0340|TVRERR=0.0880|VERR=0.040|VMAGINS=-10.865|VMAGSTD=4.195|VX=1.7304,1,1.739,Z,-3.859,,,NSV 16610,AAVSO,STD,106,,,
2460294.48479,4.401,0.045,,V,KADB,,000-BNS-040,,X35319FH,|CDEC=-2.68366|CMAGINS=-3.952|CRA=84.49575|CREFERR=0.091|CREFMAG=11.602|CX=1.7216|KMAGINS=0.000|KMAGSTD=15.554|KMAGTRAN=15.608|KREFMAG=-999.000|TAVER=2.60|TV_BV=-0.0650|TV_BVERR=0.0200|VERR=0.045|VMAGINS=-11.204|VMAGSTD=4.350|VX=1.7304,1,1.739,Z,-3.952,,,NSV 16610,AAVSO,STD,106,,,
