2458346.412662,7.976,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.173,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.413148,7.947,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.172,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.413634,8.007,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.170,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.41412,7.958,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.169,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.414606,7.963,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.167,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.415093,8.002,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.166,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.415579,7.996,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.164,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.416065,8.038,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.163,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.416551,7.967,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.162,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.417037,7.947,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.160,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.417523,7.979,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.159,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.418009,7.997,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.157,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.418495,8.020,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.156,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.418981,7.984,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.154,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.419468,7.944,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.153,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.419954,7.927,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.152,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.420428,7.994,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.150,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.420914,7.962,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.149,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.4214,7.977,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.148,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.421887,7.990,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.146,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.422373,8.038,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.145,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.422859,8.022,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.144,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.423345,8.011,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.142,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.423831,7.996,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.141,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.424317,8.083,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.140,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.424803,8.009,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.139,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.425289,8.024,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.138,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.426262,8.027,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.136,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.426748,8.029,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.134,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.427222,8.027,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.133,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.427708,8.039,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.132,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.428194,7.999,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.131,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.428681,8.022,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.130,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.429167,8.028,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.128,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.429653,7.997,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.127,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.430139,8.044,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.125,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.430625,8.039,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.124,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.431111,8.056,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.123,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.431597,8.062,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.122,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.432083,8.001,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.120,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.432569,8.031,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.119,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.433056,8.007,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.118,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.433542,7.989,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.117,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.434028,8.030,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.116,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.434514,8.070,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.115,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.435,7.969,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.114,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.435486,8.043,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.112,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.435961,8.041,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.111,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.436447,8.021,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.110,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.436933,8.051,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.109,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.437419,8.051,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.108,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.437905,8.058,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.107,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.438391,8.067,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.106,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.438877,8.052,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.105,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.439363,8.025,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.104,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.43985,8.004,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.103,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.440336,8.026,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.102,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.440822,7.992,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.101,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.441308,8.052,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.100,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.441794,8.032,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.099,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.44228,8.043,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.098,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.442766,7.995,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.097,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.443252,8.017,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.096,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.443738,7.954,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.095,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.444225,8.042,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.094,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.444699,8.031,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.093,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.445185,7.977,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.092,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.445671,7.991,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.091,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.446157,7.972,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.090,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.446644,7.991,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.089,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.44713,7.966,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.088,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.447616,8.043,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.087,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.448102,8.057,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.086,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.448588,8.027,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.085,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.449074,8.027,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.084,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.44956,8.037,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.083,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.450046,7.962,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.082,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.450532,7.964,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.082,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.451019,8.003,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.081,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.451505,8.026,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.080,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.451991,7.985,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.079,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.452477,7.997,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.078,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.452963,7.996,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.077,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.453438,8.011,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.076,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.453924,8.017,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.075,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.45441,8.027,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.075,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.454896,7.984,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.074,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.455382,8.001,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.073,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.455868,8.008,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.072,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.456354,8.044,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.071,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.45684,8.033,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.070,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.457326,7.953,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.070,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.457813,7.985,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.069,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.458299,7.988,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.068,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.458785,8.003,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.067,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.459271,7.988,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.066,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.459757,8.023,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.066,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.460243,8.019,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.065,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.460729,8.021,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.064,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.461215,8.003,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.063,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.461701,8.013,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.063,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.462176,8.010,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.062,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.462662,7.994,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.061,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.463148,7.969,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.060,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.463634,8.020,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.060,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.46412,8.026,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.059,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.464606,8.023,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.058,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.465093,8.026,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.058,Z,,,,V0396 AND,AAVSO,STD,,,,
2458346.465579,8.063,0.003,,V,SIAK,,ENSEMBLE,,X23180CKJ,,0,1.057,Z,,,,V0396 AND,AAVSO,STD,,,,
