JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456950.341169,11.7658,0.0130,,V,SIAK,,99,,13649LPR,,0,,V,13.4236,,,MU CEP,AAVSO,STD,,,,
2457246.587986,12.382,0.024,,V,LCLA,,ENSEMBLE,107,,USED COMPARSTARS = 9,0,1.041,V,,10.719,,MU CEP,AAVSO,STD,7852,,,
2459212.60549,11.922,0.011,,V,BJMB,,ENSEMBLE,,X25834C,CLOUDS BRIGHT MOON,0,1.382,V,,,,MU CEP,AAVSO,STD,,,,
2459216.70087,12.059,0.014,,V,BJMB,,ENSEMBLE,,X25837AXE,BRIGHT MOON,0,2.206,V,,,,MU CEP,AAVSO,STD,,,,
2460663.62705,12.136,0.003,,V,PJDB,,115,114,X39399AMF,|CDEC=57.365845|CMAGINS=-9.512|CRA=334.832087|CREFERR=0.042|CREFMAG=11.519|KDEC=57.405427|KMAGINS=-9.647|KMAGSTD=11.384|KRA=335.696696|KREFERR=0.010|KREFMAG=11.351|VMAGINS=-8.895,0,1.411,Z,-9.512,-9.647,,MU CEP,AAVSO,STD,,,,
2460663.63275,11.385,0.003,,R,PJDB,,115,114,X39399AMF,|CDEC=57.365845|CMAGINS=-9.442|CRA=334.832087|CREFERR=0.050|CREFMAG=11.012|KDEC=57.405427|KMAGINS=-9.744|KMAGSTD=10.710|KRA=335.696696|KREFERR=9.999|KREFMAG=0.000|VMAGINS=-9.069,0,1.438,Z,-9.442,-9.744,,MU CEP,AAVSO,STD,,,,
2460663.63837,13.408,0.007,,B,PJDB,,115,114,X39399AMF,|CDEC=57.365845|CMAGINS=-8.664|CRA=334.832087|CREFERR=0.066|CREFMAG=12.246|KDEC=57.405427|KMAGINS=-8.344|KMAGSTD=12.566|KRA=335.696696|KREFERR=0.346|KREFMAG=12.516|VMAGINS=-7.502,0,1.466,Z,-8.664,-8.344,,MU CEP,AAVSO,STD,,,,
2460664.65267,12.427,0.004,,V,PJDB,,115,114,X39399AMF,|CDEC=57.366003|CMAGINS=-9.418|CRA=334.832199|CREFERR=0.042|CREFMAG=11.519|KDEC=57.405494|KMAGINS=-9.561|KMAGSTD=11.375|KRA=335.696748|KREFERR=0.010|KREFMAG=11.351|VMAGINS=-8.509,0,1.637,Z,-9.418,-9.561,,MU CEP,AAVSO,STD,,,,
2460664.65647,11.598,0.004,,R,PJDB,,115,114,X39399AMF,|CDEC=57.366003|CMAGINS=-9.353|CRA=334.832199|CREFERR=0.050|CREFMAG=11.012|KDEC=57.405494|KMAGINS=-9.678|KMAGSTD=10.687|KRA=335.696748|KREFERR=9.999|KREFMAG=0.000|VMAGINS=-8.767,0,1.665,Z,-9.353,-9.678,,MU CEP,AAVSO,STD,,,,
2460664.66017,13.849,0.009,,B,PJDB,,115,114,X39399AMF,|CDEC=57.366003|CMAGINS=-8.561|CRA=334.832199|CREFERR=0.066|CREFMAG=12.246|KDEC=57.405494|KMAGINS=-8.202|KMAGSTD=12.605|KRA=335.696748|KREFERR=0.346|KREFMAG=12.516|VMAGINS=-6.958,0,1.692,Z,-8.561,-8.202,,MU CEP,AAVSO,STD,,,,
2460666.61134,11.881,0.004,,V,PJDB,,115,114,X39399AMF,|CDEC=57.36667|CMAGINS=-9.530|CRA=334.831603|CREFERR=0.042|CREFMAG=11.519|KDEC=57.405739|KMAGINS=-9.648|KMAGSTD=11.401|KRA=335.696285|KREFERR=0.010|KREFMAG=11.351|VMAGINS=-9.168,0,1.399,Z,-9.530,-9.648,,MU CEP,AAVSO,STD,,,,
2460666.61135,12.989,0.006,,B,PJDB,,115,114,X39399AMF,|CDEC=57.36667|CMAGINS=-8.692|CRA=334.831603|CREFERR=0.066|CREFMAG=12.246|KDEC=57.405739|KMAGINS=-8.347|KMAGSTD=12.590|KRA=335.696285|KREFERR=0.346|KREFMAG=12.516|VMAGINS=-7.948,0,1.419,Z,-8.692,-8.347,,MU CEP,AAVSO,STD,,,,
2460666.61139,11.142,0.004,,R,PJDB,,115,114,X39399AMF,|CDEC=57.36667|CMAGINS=-9.476|CRA=334.831603|CREFERR=0.050|CREFMAG=11.012|KDEC=57.405739|KMAGINS=-9.794|KMAGSTD=10.693|KRA=335.696285|KREFERR=9.999|KREFMAG=0.000|VMAGINS=-9.345,0,1.409,Z,-9.476,-9.794,,MU CEP,AAVSO,STD,,,,
