JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459614.253586,10.524,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.194,Z,,9.755,,V1352 ORI,AAVSO,STD,,,,
2459614.257201,10.521,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.183,Z,,9.749,,V1352 ORI,AAVSO,STD,,,,
2459614.260817,10.529,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.173,Z,,9.759,,V1352 ORI,AAVSO,STD,,,,
2459614.264429,10.525,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.163,Z,,9.755,,V1352 ORI,AAVSO,STD,,,,
2459614.268135,10.517,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.154,Z,,9.750,,V1352 ORI,AAVSO,STD,,,,
2459614.271750,10.523,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.146,Z,,9.752,,V1352 ORI,AAVSO,STD,,,,
2459614.275362,10.523,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.138,Z,,9.749,,V1352 ORI,AAVSO,STD,,,,
2459614.278978,10.517,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.132,Z,,9.753,,V1352 ORI,AAVSO,STD,,,,
2459614.282593,10.519,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.125,Z,,9.750,,V1352 ORI,AAVSO,STD,,,,
2459614.286207,10.512,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.119,Z,,9.749,,V1352 ORI,AAVSO,STD,,,,
2459614.289895,10.511,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.114,Z,,9.745,,V1352 ORI,AAVSO,STD,,,,
2459614.293505,10.515,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.109,Z,,9.747,,V1352 ORI,AAVSO,STD,,,,
2459614.297122,10.519,0.000,,V,MXM,,ENSEMBLE,000-BKF244,X27620AQO,,0,1.105,Z,,9.742,,V1352 ORI,AAVSO,STD,,,,
