JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2453385.268,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453401.5813,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453402.5840,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453406.5500,<10.7,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453436.5750,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453437.5181,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453437.5306,<9.7,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453437.5521,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453444.5481,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453727.5743,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453727.5944,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453732.5229,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453733.5882,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453757.6458,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453757.6514,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453764.5521,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
2453764.5688,<9.2,,,Vis.,JOG,,,,,,,,Z,,,,OMI2 ERI,,STD,,,,
