JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455396.39066,12.273,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.04,Z,16.958,16.716,,V1139 HER,VVS,STD,,,,
2455396.39487,12.313,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.05,Z,17.390,17.144,,V1139 HER,VVS,STD,,,,
2455396.39546,12.323,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.05,Z,17.389,17.144,,V1139 HER,VVS,STD,,,,
2455396.39605,12.319,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.05,Z,17.384,17.138,,V1139 HER,VVS,STD,,,,
2455396.39664,12.335,0.013,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.05,Z,17.422,17.185,,V1139 HER,VVS,STD,,,,
2455396.39722,12.327,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.05,Z,17.403,17.159,,V1139 HER,VVS,STD,,,,
2455396.39781,12.320,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.05,Z,17.396,17.147,,V1139 HER,VVS,STD,,,,
2455396.39840,12.310,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.05,Z,17.404,17.144,,V1139 HER,VVS,STD,,,,
2455396.39898,12.298,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.05,Z,17.398,17.151,,V1139 HER,VVS,STD,,,,
2455396.39957,12.352,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.06,Z,17.390,17.144,,V1139 HER,VVS,STD,,,,
2455396.40016,12.378,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.06,Z,17.404,17.163,,V1139 HER,VVS,STD,,,,
2455396.40192,12.367,0.014,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.06,Z,17.394,17.150,,V1139 HER,VVS,STD,,,,
2455396.40251,12.373,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.06,Z,17.393,17.150,,V1139 HER,VVS,STD,,,,
2455396.40309,12.348,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.06,Z,17.401,17.146,,V1139 HER,VVS,STD,,,,
2455396.40368,12.360,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.06,Z,17.394,17.161,,V1139 HER,VVS,STD,,,,
2455396.40427,12.368,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.06,Z,17.401,17.150,,V1139 HER,VVS,STD,,,,
2455396.40485,12.355,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.06,Z,17.401,17.147,,V1139 HER,VVS,STD,,,,
2455396.40544,12.366,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.06,Z,17.398,17.135,,V1139 HER,VVS,STD,,,,
2455396.40663,12.365,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.07,Z,17.394,17.148,,V1139 HER,VVS,STD,,,,
2455396.40722,12.356,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.07,Z,17.394,17.148,,V1139 HER,VVS,STD,,,,
2455396.40780,12.374,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.07,Z,17.395,17.155,,V1139 HER,VVS,STD,,,,
2455396.40838,12.361,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.07,Z,17.424,17.181,,V1139 HER,VVS,STD,,,,
2455396.40897,12.370,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.07,Z,17.399,17.142,,V1139 HER,VVS,STD,,,,
2455396.40958,12.406,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.07,Z,17.390,17.150,,V1139 HER,VVS,STD,,,,
2455396.41016,12.372,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.07,Z,17.390,17.142,,V1139 HER,VVS,STD,,,,
2455396.41075,12.374,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.07,Z,17.394,17.153,,V1139 HER,VVS,STD,,,,
2455396.41134,12.393,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.07,Z,17.397,17.147,,V1139 HER,VVS,STD,,,,
2455396.41194,12.392,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.08,Z,17.403,17.149,,V1139 HER,VVS,STD,,,,
2455396.41253,12.383,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.08,Z,17.396,17.158,,V1139 HER,VVS,STD,,,,
2455396.41313,12.366,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.08,Z,17.440,17.184,,V1139 HER,VVS,STD,,,,
2455396.41370,12.379,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.08,Z,17.405,17.151,,V1139 HER,VVS,STD,,,,
2455396.41429,12.365,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.08,Z,17.397,17.140,,V1139 HER,VVS,STD,,,,
2455396.41487,12.371,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.08,Z,17.400,17.151,,V1139 HER,VVS,STD,,,,
2455396.41545,12.380,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.08,Z,17.435,17.181,,V1139 HER,VVS,STD,,,,
2455396.41604,12.380,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.08,Z,17.393,17.154,,V1139 HER,VVS,STD,,,,
2455396.41898,12.389,0.012,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.09,Z,17.401,17.157,,V1139 HER,VVS,STD,,,,
2455396.42015,12.381,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.09,Z,17.416,17.162,,V1139 HER,VVS,STD,,,,
2455396.42074,12.371,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.09,Z,17.399,17.153,,V1139 HER,VVS,STD,,,,
2455396.42133,12.356,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.09,Z,17.401,17.155,,V1139 HER,VVS,STD,,,,
2455396.42250,12.359,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.09,Z,17.414,17.167,,V1139 HER,VVS,STD,,,,
2455396.42309,12.337,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.10,Z,17.403,17.155,,V1139 HER,VVS,STD,,,,
2455396.42368,12.334,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.10,Z,17.406,17.161,,V1139 HER,VVS,STD,,,,
2455396.42485,12.310,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.10,Z,17.404,17.156,,V1139 HER,VVS,STD,,,,
2455396.42544,12.315,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.10,Z,17.403,17.160,,V1139 HER,VVS,STD,,,,
2455396.42720,12.301,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.10,Z,17.428,17.194,,V1139 HER,VVS,STD,,,,
2455396.42778,12.280,0.010,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.11,Z,17.416,17.172,,V1139 HER,VVS,STD,,,,
2455396.42837,12.289,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.11,Z,17.402,17.162,,V1139 HER,VVS,STD,,,,
2455396.42896,12.271,0.010,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.11,Z,17.410,17.181,,V1139 HER,VVS,STD,,,,
2455396.42954,12.262,0.011,,V,VMAE,,GSC 3490-0667,GSC 3490-1083,,STANDARD MAG: C = 11.150  K = 10.980,0,1.11,Z,17.419,17.164,,V1139 HER,VVS,STD,,,,
