JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457790.98389,6.927,0.005,,U,BHQ,,74,,X17244AZ,,0,1.511,Z,-7.854,,,V560 CAR,VSS,STD,,,,
2459366.13774,7.585,0.085,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.722,Z,,6.318,,V0560 CAR,,STD,,,,
2459366.13881,7.653,0.049,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.728,Z,,6.421,,V0560 CAR,,STD,,,,
2459367.08396,7.752,0.065,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.422,Z,,6.288,,V0560 CAR,,STD,,,,
2459367.08652,7.686,0.045,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.430,Z,,6.397,,V0560 CAR,,STD,,,,
2459370.07604,7.749,0.071,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.423,Z,,6.302,,V0560 CAR,,STD,,,,
2459370.07774,7.665,0.076,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.429,Z,,6.389,,V0560 CAR,,STD,,,,
2459390.98847,7.764,0.030,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.309,Z,,6.312,,V0560 CAR,,STD,,,,
2459390.99046,7.698,0.049,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.314,Z,,6.425,,V0560 CAR,,STD,,,,
2459391.96958,7.750,0.046,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.264,Z,,6.298,,V0560 CAR,,STD,,,,
2459391.97156,7.676,0.099,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.268,Z,,6.396,,V0560 CAR,,STD,,,,
2459416.99088,7.784,0.046,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.664,Z,,6.306,,V0560 CAR,,STD,,,,
2459416.99285,7.726,0.064,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.675,Z,,6.405,,V0560 CAR,,STD,,,,
2459545.22378,7.764,0.005,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.872,Z,,6.316,,V0560 CAR,,STD,0,,,
2459545.22591,7.693,0.007,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.858,Z,,6.396,,V0560 CAR,,STD,0,,,
2459546.22146,7.725,0.005,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.868,Z,,6.303,,V0560 CAR,,STD,0,,,
2459546.22360,7.699,0.007,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.853,Z,,6.368,,V0560 CAR,,STD,0,,,
2459549.22869,7.736,0.005,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.736,Z,,6.282,,V0560 CAR,,STD,0,,,
2459549.23083,7.709,0.007,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.724,Z,,6.408,,V0560 CAR,,STD,0,,,
2459550.22661,7.771,0.006,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.733,Z,,6.296,,V0560 CAR,,STD,0,,,
2459550.22924,7.700,0.008,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.718,Z,,6.409,,V0560 CAR,,STD,0,,,
2459551.23414,7.761,0.006,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.658,Z,,6.288,,V0560 CAR,,STD,0,,,
2459551.23676,7.690,0.007,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.645,Z,,6.406,,V0560 CAR,,STD,0,,,
2459552.20591,7.664,0.005,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.861,Z,,6.314,,V0560 CAR,,STD,0,,,
2459552.20856,7.691,0.007,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.844,Z,,6.437,,V0560 CAR,,STD,0,,,
2459553.20626,7.753,0.006,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.834,Z,,6.298,,V0560 CAR,,STD,0,,,
2459553.20889,7.704,0.041,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.818,Z,,6.421,,V0560 CAR,,STD,,,,
2459553.20889,7.705,0.008,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.818,Z,,6.418,,V0560 CAR,,STD,0,,,
2459561.26500,7.728,0.074,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.357,Z,,6.304,,V0560 CAR,,STD,,,,
2459562.18293,7.761,0.054,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.822,Z,,6.379,,V0560 CAR,,STD,,,,
2459562.18494,7.691,0.066,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.808,Z,,6.461,,V0560 CAR,,STD,,,,
2459563.20910,7.762,0.040,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.607,Z,,6.285,,V0560 CAR,,STD,,,,
2459563.21161,7.703,0.057,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.595,Z,,6.405,,V0560 CAR,,STD,,,,
2459564.19324,7.743,0.075,,B,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.697,Z,,6.302,,V0560 CAR,,STD,,,,
2459564.19584,7.700,0.048,,V,UIS01,,ENSEMBLE,65_1,X26632NP,,0,1.683,Z,,6.423,,V0560 CAR,,STD,,,,
2459568.17406,7.762,0.039,,B,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_BERRY,0,1.760,Z,,6.303,,V0560 CAR,,STD,,,,
2459568.17656,7.711,0.085,,V,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_BERRY,0,1.745,Z,,6.400,,V0560 CAR,,STD,,,,
2459582.20252,7.744,0.057,,B,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_BERRY,0,1.377,Z,,6.289,,V0560 CAR,,STD,,,,
2459582.20512,7.683,0.064,,V,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_BERRY,0,1.370,Z,,6.400,,V0560 CAR,,STD,,,,
2459589.21804,7.679,0.067,,V,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_BERRY,0,1.268,Z,,6.392,,V0560 CAR,,STD,,,,
2459591.24316,7.701,0.056,,V,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_BERRY,0,1.204,Z,,6.405,,V0560 CAR,,STD,,,,
2459594.25690,7.693,0.080,,B,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_NH2,0,1.166,Z,,6.283,,V0560 CAR,,STD,,,,
2459594.25957,7.695,0.051,,V,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_NH2,0,1.164,Z,,6.408,,V0560 CAR,,STD,,,,
2459596.21436,7.701,0.052,,V,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_NH2,0,1.234,Z,,6.401,,V0560 CAR,,STD,,,,
2459597.23177,7.722,0.069,,B,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_NH2,0,1.191,Z,,6.302,,V0560 CAR,,STD,,,,
2459597.23444,7.671,0.074,,V,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_NH2,0,1.188,Z,,6.413,,V0560 CAR,,STD,,,,
2459600.15348,7.755,0.077,,B,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_NH2,0,1.381,Z,,6.275,,V0560 CAR,,STD,,,,
2459600.15616,7.704,0.057,,V,UIS01,,ENSEMBLE,65_1,X26632NP,|OBSERVAT=BSM_NH2,0,1.373,Z,,6.406,,V0560 CAR,,STD,,,,
