JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451509.4996,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451510.4345,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451515.4976,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451516.4819,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451517.4951,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451520.4333,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451521.4812,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451523.4056,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451524.4632,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451527.4049,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451529.4424,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451530.4306,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451531.3639,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451531.4056,3.4,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451540.4826,3.4,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451542.4215,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451547.3417,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451558.2444,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451559.2063,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451562.3021,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451563.3271,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451566.3694,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451570.3056,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451571.3757,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451573.325,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451575.2042,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451576.2639,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451577.3583,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451581.2924,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451582.2785,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451583.3271,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451588.2847,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451589.2868,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451591.2271,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451593.2868,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451594.3903,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451598.2743,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451599.2264,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451600.3007,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451601.3674,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451602.3097,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451603.2257,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451604.2257,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451605.2257,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451606.3333,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451608.2292,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451610.2264,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451611.2292,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451612.2486,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451613.2299,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451615.2917,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451616.2736,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451617.2472,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451618.2285,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451619.225,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451626.2347,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451627.2438,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451628.241,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451632.3014,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451633.309,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451634.2875,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451635.2861,3.4,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451637.2861,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451645.2653,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451761.6236,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451773.5924,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451785.5493,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451794.5903,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451795.6049,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451797.6507,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451801.6646,3.4,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451806.6,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451813.6403,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451817.4986,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451821.4729,3.6,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451823.4972,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451829.6806,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451831.4444,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451837.6403,3.4,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451844.5799,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451847.4375,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451852.4701,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451858.4194,3.5,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451861.3403,3.4,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
2451866.4847,3.4,,,Vis.,EER,,,,,,,,V,,,,NSV 2240,,STD,,,,
