JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2414853.873,9.5,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414854.816,9.65,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414857.813,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414861.768,9.1,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414862.763,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414863.740,9.75,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414870.847,9.0,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414882.909,9.6,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414883.774,9.75,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414897.990,9.3,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414898.809,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414899.791,9.2,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414899.855,9.3,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414909.799,9.45,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414909.859,9.6,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414913.810,9.1,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414914.929,9.65,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414915.912,9.55,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414916.774,9.6,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414916.801,9.65,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414916.842,9.6,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414917.879,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414920.815,9.65,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414921.814,9.7,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414921.845,9.65,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414922.788,9.0,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414922.810,9.0,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414922.914,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414922.949,9.5,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414923.784,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414923.804,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414923.867,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414924.779,9.55,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414924.808,9.5,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414924.842,9.65,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414925.786,9.65,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414927.859,9.35,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414928.830,9.5,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414928.853,9.5,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.837,9.75,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.884,9.7,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.907,9.55,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.909,9.3,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.910,9.2,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.912,9.1,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.915,9.0,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.919,9.05,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.924,9.0,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.930,8.9,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.934,8.9,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.939,8.9,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.947,8.95,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.954,9.1,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.963,8.9,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.972,9.1,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.974,9.2,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.979,9.25,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.983,9.3,,,Vis.,IRT,L,,,,,,,Z,,,,S ARA,,STD,,,,
2414930.987,9.3,,,Vis.,IRT,L,,,,,,,Z,,,,S ARA,,STD,,,,
2414933.784,9.5,,,Vis.,IRT,B,,,,,,,Z,,,,S ARA,,STD,,,,
2414933.799,9.6,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414933.811,9.65,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414933.831,9.65,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414937.792,9.3,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414937.798,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414937.806,9.35,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414937.822,9.45,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414937.842,9.45,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414937.855,9.5,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414937.866,9.6,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414937.879,9.6,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414937.885,9.55,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414940.907,9.2,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414940.918,9.25,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414940.929,9.35,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414941.787,9.0,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414941.834,9.25,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414941.841,9.25,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414941.849,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414945.788,9.65,,,Vis.,IRT,B,,,,,,,Z,,,,S ARA,,STD,,,,
2414945.797,9.6,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414945.813,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414945.817,9.3,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414945.819,9.3,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414945.822,9.25,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414945.830,9.15,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414945.835,9.05,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414945.844,9.0,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414949.794,9.67,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414949.800,9.7,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414949.815,9.65,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414949.827,9.7,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414949.842,9.7,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414951.790,9.35,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414951.800,9.35,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414951.827,9.4,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414951.842,9.5,,,Vis.,IRT,,,,,,,,Z,,,,S ARA,,STD,,,,
2414962.281,10.4,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414962.288,10.4,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414962.299,10.5,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414962.330,10.7,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414962.333,10.8,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414962.361,10.7,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414962.372,10.7,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414964.257,10.6,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414964.264,10.6,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414964.274,10.6,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414964.288,10.7,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414964.319,10.8,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414964.337,10.0,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414964.340,10.0,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414964.372,10.0,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414965.254,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414965.278,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414965.319,10.0,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414965.333,10.1,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
2414965.351,10.4,,,Vis.,RAE,K,,,,,,,V,,,,S ARA,,STD,,,,
