JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2437083.88,6.0,,,Vis.,OD,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447222.6,4.2,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447241.6,4.1,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447559.6,3.9,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447569.7,4.0,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447585.6,4.0,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447895.6,4.1,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447923.6493,4.1,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447930.6444,4.1,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447940.6305,4.1,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447958.5625,4.1,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2447989.5277,4.1,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2448005.5361,4.0,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2448290.5652,4.0,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2448346.5208,4.1,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2448358.5298,4.1,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2448656.5499,4.0,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449003.364,4.1,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449004.277,3.8,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449006.347,4.0,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449007.288,3.8,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449008.308,3.7,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449010.372,3.7,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449015.252,3.9,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449023.363,3.9,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449023.6472,4.2,,,Vis.,LX,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449024.317,4.0,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449028.385,3.9,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
2449030.252,3.9,,,Vis.,GBZ,,,,,,,,Z,,,,TAU CMA,,STD,,,,
