JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2450271.7,<8.6,,,Vis.,SQR,,,,,,,,V,,,,V703 SCO,,STD,,,,
2450284.7,9.7,,,Vis.,SQR,V,,,,,,,V,,,,V703 SCO,,STD,,,,
2451695.8,8.1,,,Vis.,SQR,A,,,,,,,V,,,,V703 SCO,,STD,,,,
2451702.7,8.3,,,Vis.,SQR,A,,,,,,,V,,,,V703 SCO,,STD,,,,
2453232.4118,7.7,,,Vis.,RJG,L,73,84,P2001,,,,Z,,,,V703 SCO,,STD,,,,
2453232.4132,7.7,,,Vis.,CAI,L,73,84,P2001,,,,Z,,,,V703 SCO,,STD,,,,
2453584.434,7.7,,,Vis.,RJG,V,72,84,P2001,,,,Z,,,,V703 SCO,,STD,,,,
2453584.4396,7.8,,,Vis.,CAI,V,73,84,P2001,,,,Z,,,,V703 SCO,,STD,,,,
2454301.64583,8.2,,,Vis.,AJC,K,68,84,TYCHO,TYCHO CATALOGUE USED,,,Z,,,,V703 SCO,,STD,,,,
2455736.54167,8.4,,,Vis.,AJC,K,79,84,TYCHO,"""100mm, F/5, zoom 8-24;""",,,Z,,,,V703 SCO,REA,STD,,,,
2455742.54167,8.4,,,Vis.,AJC,K,84,79,TYCHO,"""100mm, F/5, zoom 8-24;""",,,Z,,,,V703 SCO,REA,STD,,,,
2456098.54167,8.2,,,Vis.,AJC,K,79,84,TYCHO,102mm; F/5;,,,Z,,,,V703 SCO,REA,STD,,,,
2456131.54167,8.2,,,Vis.,AJC,K,79,84,TYCHO,102mm F/5,,,Z,,,,V703 SCO,REA,STD,,,,
2456149.54167,8.2,,,Vis.,AJC,K,79,84,TYCHO,102mm F/5,,,Z,,,,V703 SCO,REA,STD,,,,
2456506.54167,8.4,,,Vis.,AJC,K,79,84,TYCHO,102mm F/5,,,Z,,,,V703 SCO,REA,STD,,,,
2457253.4927,7.768,0.039,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.762""",1,1.097,Z,-11.513,-11.456,,V703 SCO,,STD,1,,,
2457253.4927,8.178,0.075,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.920""",1,1.097,Z,-10.716,-10.726,,V703 SCO,,STD,1,,,
2457253.4934,7.786,0.062,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.785""",1,1.098,Z,-11.537,-11.448,,V703 SCO,,STD,2,,,
2457253.4934,8.293,0.159,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=10.004""",1,1.098,Z,-10.788,-10.739,,V703 SCO,,STD,2,,,
2457253.4941,7.791,0.070,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.793""",1,1.099,Z,-11.553,-11.448,,V703 SCO,,STD,3,,,
2457253.4941,8.202,0.100,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.945""",1,1.099,Z,-10.778,-10.743,,V703 SCO,,STD,3,,,
2457253.4948,7.800,0.039,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.762""",1,1.100,Z,-11.531,-11.468,,V703 SCO,,STD,4,,,
2457253.4948,8.187,0.052,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.897""",1,1.100,Z,-10.768,-10.783,,V703 SCO,,STD,4,,,
2457253.4954,7.807,0.019,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.742""",1,1.101,Z,-11.509,-11.469,,V703 SCO,,STD,5,,,
2457253.4954,8.055,0.142,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.987""",1,1.101,Z,-10.740,-10.727,,V703 SCO,,STD,5,,,
2457253.4962,7.771,0.027,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.750""",1,1.101,Z,-11.529,-11.480,,V703 SCO,,STD,6,,,
2457253.4962,8.243,0.111,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.956""",1,1.101,Z,-10.755,-10.751,,V703 SCO,,STD,6,,,
2457253.4972,7.812,0.014,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.737""",1,1.103,Z,-11.516,-11.474,,V703 SCO,,STD,7,,,
2457253.4972,8.013,0.042,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.887""",1,1.103,Z,-10.750,-10.779,,V703 SCO,,STD,7,,,
2457253.4988,7.758,0.046,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.769""",1,1.105,Z,-11.530,-11.458,,V703 SCO,,STD,8,,,
2457253.4988,8.067,0.084,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.929""",1,1.105,Z,-10.757,-10.751,,V703 SCO,,STD,8,,,
2457253.4993,7.772,0.053,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.776""",1,1.106,Z,-11.542,-11.461,,V703 SCO,,STD,9,,,
2457253.4993,8.049,0.210,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=10.055""",1,1.106,Z,-10.782,-10.713,,V703 SCO,,STD,9,,,
2457253.5002,7.753,0.024,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.747""",1,1.107,Z,-11.538,-11.488,,V703 SCO,,STD,10,,,
2457253.5002,8.016,0.179,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=10.024""",1,1.107,Z,-10.789,-10.752,,V703 SCO,,STD,10,,,
2457253.5009,7.774,0.039,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.762""",1,1.108,Z,-11.544,-11.485,,V703 SCO,,STD,11,,,
2457253.5009,7.779,0.039,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.806""",1,1.108,Z,-10.695,-10.755,,V703 SCO,,STD,11,,,
2457253.5024,7.645,0.014,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.737""",1,1.110,Z,-11.518,-11.484,,V703 SCO,,STD,12,,,
2457253.5024,7.862,0.044,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.889""",1,1.110,Z,-10.703,-10.739,,V703 SCO,,STD,12,,,
2457253.5028,7.662,0.040,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.763""",1,1.111,Z,-11.522,-11.460,,V703 SCO,,STD,13,,,
2457253.5028,7.787,0.026,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.871""",1,1.111,Z,-10.701,-10.729,,V703 SCO,,STD,13,,,
2457253.5035,7.667,0.032,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.755""",1,1.112,Z,-11.520,-11.467,,V703 SCO,,STD,14,,,
2457253.5035,7.815,0.039,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.806""",1,1.112,Z,-10.695,-10.759,,V703 SCO,,STD,14,,,
2457253.5044,7.646,0.048,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.771""",1,1.113,Z,-11.518,-11.449,,V703 SCO,,STD,15,,,
2457253.5044,7.830,0.141,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.986""",1,1.113,Z,-10.741,-10.713,,V703 SCO,,STD,15,,,
2457253.5055,7.611,0.062,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.785""",1,1.115,Z,-11.537,-11.449,,V703 SCO,,STD,16,,,
2457253.5055,7.929,0.060,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.905""",1,1.115,Z,-10.759,-10.756,,V703 SCO,,STD,16,,,
2457253.5068,7.646,0.036,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.759""",1,1.118,Z,-11.515,-11.454,,V703 SCO,,STD,17,,,
2457253.5068,7.681,0.061,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.784""",1,1.118,Z,-10.700,-10.768,,V703 SCO,,STD,17,,,
2457253.5073,7.583,0.041,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.764""",1,1.118,Z,-11.517,-11.447,,V703 SCO,,STD,18,,,
2457253.5073,7.854,0.010,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.835""",1,1.118,Z,-10.720,-10.757,,V703 SCO,,STD,18,,,
2457253.5080,7.593,0.058,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.781""",1,1.120,Z,-11.530,-11.446,,V703 SCO,,STD,19,,,
2457253.5080,7.887,0.067,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.912""",1,1.120,Z,-10.730,-10.726,,V703 SCO,,STD,19,,,
2457253.5091,7.626,0.041,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.764""",1,1.122,Z,-11.519,-11.447,,V703 SCO,,STD,20,,,
2457253.5091,7.794,0.059,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.904""",1,1.122,Z,-10.734,-10.738,,V703 SCO,,STD,20,,,
2457253.5096,7.600,0.014,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.737""",1,1.123,Z,-11.502,-11.466,,V703 SCO,,STD,21,,,
2457253.5096,7.756,0.027,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.818""",1,1.123,Z,-10.687,-10.754,,V703 SCO,,STD,21,,,
2457253.5110,7.674,0.044,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.767""",1,1.125,Z,-11.517,-11.449,,V703 SCO,,STD,22,,,
2457253.5110,7.728,0.145,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.990""",1,1.125,Z,-10.734,-10.704,,V703 SCO,,STD,22,,,
2457253.5126,7.654,0.043,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.766""",1,1.128,Z,-11.506,-11.442,,V703 SCO,,STD,23,,,
2457253.5126,7.788,0.020,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.865""",1,1.128,Z,-10.736,-10.767,,V703 SCO,,STD,23,,,
2457253.5146,7.623,0.051,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.774""",1,1.133,Z,-11.504,-11.427,,V703 SCO,,STD,24,,,
2457253.5146,7.800,0.047,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.892""",1,1.133,Z,-10.710,-10.719,,V703 SCO,,STD,24,,,
2457253.5155,7.621,0.006,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.729""",1,1.134,Z,-11.490,-11.463,,V703 SCO,,STD,25,,,
2457253.5155,7.843,0.014,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.859""",1,1.134,Z,-10.705,-10.759,,V703 SCO,,STD,25,,,
2457253.5176,7.693,0.039,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.762""",1,1.139,Z,-11.509,-11.440,,V703 SCO,,STD,26,,,
2457253.5176,7.872,0.105,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.950""",1,1.139,Z,-10.748,-10.732,,V703 SCO,,STD,26,,,
2457253.5186,7.708,0.037,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.760""",1,1.141,Z,-11.507,-11.445,,V703 SCO,,STD,27,,,
2457253.5186,7.880,0.004,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.841""",1,1.141,Z,-10.720,-10.761,,V703 SCO,,STD,27,,,
2457253.5197,7.690,0.034,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.757""",1,1.144,Z,-11.506,-11.442,,V703 SCO,,STD,28,,,
2457253.5197,7.779,0.075,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.770""",1,1.144,Z,-10.667,-10.737,,V703 SCO,,STD,28,,,
2457253.5209,7.689,0.018,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.741""",1,1.147,Z,-11.494,-11.452,,V703 SCO,,STD,29,,,
2457253.5209,7.926,0.103,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.948""",1,1.147,Z,-10.730,-10.733,,V703 SCO,,STD,29,,,
2457253.5217,7.715,0.031,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.754""",1,1.149,Z,-11.509,-11.449,,V703 SCO,,STD,30,,,
2457253.5217,7.878,0.015,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.830""",1,1.149,Z,-10.716,-10.761,,V703 SCO,,STD,30,,,
2457253.5231,7.675,0.065,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.788""",1,1.152,Z,-11.489,-11.398,,V703 SCO,,STD,31,,,
2457253.5231,8.011,0.035,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.810""",1,1.152,Z,-10.697,-10.736,,V703 SCO,,STD,31,,,
2457253.5242,7.715,0.036,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.759""",1,1.155,Z,-11.492,-11.431,,V703 SCO,,STD,32,,,
2457253.5242,7.964,0.077,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.922""",1,1.155,Z,-10.707,-10.711,,V703 SCO,,STD,32,,,
2457253.5252,7.731,0.029,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.752""",1,1.158,Z,-11.498,-11.442,,V703 SCO,,STD,33,,,
2457253.5252,8.104,0.107,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.952""",1,1.158,Z,-10.763,-10.755,,V703 SCO,,STD,33,,,
2457253.5257,7.711,0.059,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.782""",1,1.159,Z,-11.483,-11.404,,V703 SCO,,STD,34,,,
2457253.5257,7.978,0.026,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.871""",1,1.159,Z,-10.698,-10.718,,V703 SCO,,STD,34,,,
2457253.5271,7.789,0.030,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.753""",1,1.163,Z,-11.484,-11.431,,V703 SCO,,STD,35,,,
2457253.5271,7.982,0.106,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.951""",1,1.163,Z,-10.717,-10.713,,V703 SCO,,STD,35,,,
2457253.5279,7.770,0.035,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.758""",1,1.165,Z,-11.507,-11.440,,V703 SCO,,STD,36,,,
2457253.5279,7.972,0.017,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.828""",1,1.165,Z,-10.698,-10.739,,V703 SCO,,STD,36,,,
2457253.5284,7.754,0.042,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.765""",1,1.166,Z,-11.480,-11.417,,V703 SCO,,STD,37,,,
2457253.5284,8.017,0.112,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.957""",1,1.166,Z,-10.697,-10.686,,V703 SCO,,STD,37,,,
2457253.5294,7.712,0.046,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.769""",1,1.169,Z,-11.486,-11.417,,V703 SCO,,STD,38,,,
2457253.5294,8.104,0.272,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=10.117""",1,1.169,Z,-10.702,-10.613,,V703 SCO,,STD,38,,,
2457253.5308,7.720,0.019,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.742""",1,1.173,Z,-11.471,-11.433,,V703 SCO,,STD,39,,,
2457253.5308,8.233,0.191,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=10.036""",1,1.173,Z,-10.743,-10.710,,V703 SCO,,STD,39,,,
2457253.5318,7.788,0.039,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.762""",1,1.176,Z,-11.511,-11.443,,V703 SCO,,STD,40,,,
2457253.5318,8.111,0.116,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.961""",1,1.176,Z,-10.728,-10.709,,V703 SCO,,STD,40,,,
2457253.5329,7.751,0.033,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.756""",1,1.180,Z,-11.486,-11.431,,V703 SCO,,STD,41,,,
2457253.5329,8.196,0.149,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.994""",1,1.180,Z,-10.712,-10.687,,V703 SCO,,STD,41,,,
2457253.5334,7.781,0.035,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.758""",1,1.181,Z,-11.486,-11.428,,V703 SCO,,STD,42,,,
2457253.5334,8.092,0.062,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.907""",1,1.181,Z,-10.704,-10.718,,V703 SCO,,STD,42,,,
2457253.5342,7.805,0.048,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.771""",1,1.184,Z,-11.493,-11.421,,V703 SCO,,STD,43,,,
2457253.5342,8.001,0.094,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.939""",1,1.184,Z,-10.669,-10.660,,V703 SCO,,STD,43,,,
2457253.5351,7.790,0.046,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.769""",1,1.187,Z,-11.483,-11.416,,V703 SCO,,STD,44,,,
2457253.5351,8.055,0.060,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.905""",1,1.187,Z,-10.683,-10.694,,V703 SCO,,STD,44,,,
2457253.5358,7.791,0.051,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.774""",1,1.189,Z,-11.487,-11.412,,V703 SCO,,STD,45,,,
2457253.5358,8.194,0.121,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.966""",1,1.189,Z,-10.714,-10.691,,V703 SCO,,STD,45,,,
2457253.5372,7.802,0.083,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.806""",1,1.193,Z,-11.512,-11.405,,V703 SCO,,STD,46,,,
2457253.5372,8.152,0.063,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.908""",1,1.193,Z,-10.688,-10.673,,V703 SCO,,STD,46,,,
2457253.5382,7.795,0.051,,TG,BANG,,BBZ-296,BLB-253,X16210VW,"""TGCHECK=8.774""",1,1.197,Z,-11.490,-11.409,,V703 SCO,,STD,47,,,
2457253.5382,8.287,0.150,,TB,BANG,,BBZ-296,BLB-253,X16210VW,"""TBCHECK=9.995""",1,1.197,Z,-10.746,-10.703,,V703 SCO,,STD,47,,,
