JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2437330.3167,3.226,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3208,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3231,3.232,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3272,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3250,3.227,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3291,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3271,3.237,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3312,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3288,3.246,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3329,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3312,3.247,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3353,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3333,3.250,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3374,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3354,3.255,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3395,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3375,3.260,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3416,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3396,3.262,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3437,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3417,3.263,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3458,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
2437330.3438,3.270,0.01,,B,PXN,,HR 3192,,CNAME MAG FROM GCPD,CMAG IS MEAN VALUE FROM GENERAL CATALOGUE OF PHOTOMETRIC DATA.,0,,Z,4.241,,2437330.3479,RHO PUP,AAVSO,STD,,1963BAN....17...44P,MYV,
