JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2423553.1,10.8,,,Vis.,CH,,,,,,,,V,,,,Z CAM,,STD,,,,
2423557.1,11.2,,,Vis.,CH,,,,,,,,V,,,,Z CAM,,STD,,,,
2423561.1,11.4,,,Vis.,CH,,,,,,,,V,,,,Z CAM,,STD,,,,
2423765.2,<11.8,,,Vis.,CH,,,,,,,,V,,,,Z CAM,,STD,,,,
2423785.1,10.0,,,Vis.,CH,,,,,,,,V,,,,Z CAM,,STD,,,,
2423787.1,10.2,,,Vis.,CH,,,,,,,,V,,,,Z CAM,,STD,,,,
2424555.3,10.7,,,Vis.,CH,,,,,,,,V,,,,Z CAM,,STD,,,,
2424560.2,11.2,,,Vis.,CH,,,,,,,,V,,,,Z CAM,,STD,,,,
2424586.1,11.0,,,Vis.,CH,,,,,,,,V,,,,Z CAM,,STD,,,,
2424647.2,11.4,,,Vis.,CH,,,,,,,,V,,,,Z CAM,,STD,,,,
2424788.41,11.08,,,Vis.,LWM,,,,,G140,,,V,,,,Z CAM,BAA-VSS,STD,,,,BAAVSS
2424789.37,11.71,,,Vis.,LWM,,,,,G140,,,V,,,,Z CAM,BAA-VSS,STD,,,,BAAVSS
2424820.36,10.82,,,Vis.,LWM,,,,,G140,,,V,,,,Z CAM,BAA-VSS,STD,,,,BAAVSS
2424822.27,11.08,,,Vis.,LWM,,,,,G140,,,V,,,,Z CAM,BAA-VSS,STD,,,,BAAVSS
2424823.42,11.71,,,Vis.,LWM,,,,,G140,,,V,,,,Z CAM,BAA-VSS,STD,,,,BAAVSS
2424826.47,12.71,,,Vis.,LWM,,,,,G140,,,V,,,,Z CAM,BAA-VSS,STD,,,,BAAVSS
2424829.31,13.29,,,Vis.,LWM,,,,,G140,,,V,,,,Z CAM,BAA-VSS,STD,,,,BAAVSS
2424843.26,<13.29,,,Vis.,LWM,,,,,G140,,,V,,,,Z CAM,BAA-VSS,STD,,,,BAAVSS
