Date,JD (TCB),avg Mag,0,Residual X,Residual Y
Gaia20bhi,,,,861.9218674781857,687.3489488047708
2014-09-10 04:54:57,1981111.9892793293,,,861.9218674781857,687.3489488047708
2014-09-10 06:41:31,1981112.048948688,,,861.9218674781857,687.3489488047708
2014-10-14 20:03:50,1981139.913870139,,,861.9218674781857,687.3489488047708
2015-03-02 03:25:40,1981251.4365635621,,,861.9218674781857,687.3489488047708
2015-03-02 05:12:25,1981251.4963458087,,,861.9218674781857,687.3489488047708
2015-03-25 21:21:48,1981270.5850414739,11.37749537001,,861.9218674781857,687.3489488047708
2015-03-25 23:08:23,1981270.6447269605,,,861.9218674781857,687.3489488047708
2015-04-22 22:58:40,1981293.2168794954,11.54682733512,,861.9218674781857,687.3489488047708
2015-04-23 03:12:22,1981293.358940951,11.56295418894,,861.9218674781857,687.3489488047708
2015-09-02 17:22:35,1981400.2722650778,15.39308197119,,861.9218674781857,687.3489488047708
2015-09-29 15:23:38,1981421.9769057657,14.425470741990003,,861.9218674781857,687.3489488047708
2015-09-29 17:10:11,1981422.0365751244,14.425470741990003,,861.9218674781857,687.3489488047708
2015-10-25 03:10:24,1981442.5312340963,13.949728554300002,,861.9218674781857,687.3489488047708
2015-10-25 04:56:58,1981442.5909115188,13.94166512739,,861.9218674781857,687.3489488047708
2016-03-11 06:20:35,1981553.9130191333,,,861.9218674781857,687.3489488047708
2016-03-11 10:34:08,1981554.0549999543,13.60300119717,,861.9218674781857,687.3489488047708
2016-04-08 22:21:07,1981577.0284773095,14.473851303450001,,861.9218674781857,687.3489488047708
2016-05-02 10:23:19,1981595.978764253,,,861.9218674781857,687.3489488047708
2016-05-02 12:10:04,1981596.0385384373,,,861.9218674781857,687.3489488047708
2016-09-12 12:31:51,1981703.2943163041,,,861.9218674781857,687.3489488047708
2016-10-13 12:05:03,1981728.2759336878,,,861.9218674781857,687.3489488047708
2016-11-02 22:15:18,1981744.7444994133,,,861.9218674781857,687.3489488047708
2016-11-03 00:02:03,1981744.8042735972,,,861.9218674781857,687.3489488047708
2017-03-21 20:53:19,1981856.7802283731,,,861.9218674781857,687.3489488047708
2017-04-24 14:31:25,1981883.9820297223,,,861.9218674781857,687.3489488047708
2017-04-24 18:45:12,1981884.1241395576,,,861.9218674781857,687.3489488047708
2017-05-11 20:41:02,1981897.8968275106,,,861.9218674781857,687.3489488047708
2017-05-12 00:54:48,1981898.0389292834,,,861.9218674781857,687.3489488047708
2017-09-23 13:16:33,1982006.5041969973,,,0.0,0.0
