JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
2456150.0931,11.6,,,Vis.,PEX,B,113,120,,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456155.0875,11.7,,,Vis.,PEX,B,113,120,,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456157.1125,11.6,,,Vis.,PEX,B,116,,,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456166.0854,11.8,,,Vis.,PEX,B,113,120,,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456169.0542,11.8,,,Vis.,PEX,B,113,120,,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456170.0535,12.0,,,Vis.,PEX,B,120,,,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456177.0451,11.9,,,Vis.,PEX,B,113,120,,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456187.0250,11.8,,,Vis.,PEX,B,113,120,,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456339.3417,11.7,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456341.3528,11.7,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456355.3299,11.6,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456357.3222,11.8,,,Vis.,PEX,,117,120,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456358.3611,12.0,,,Vis.,PEX,,113,122,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456364.3250,11.6,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456375.3083,11.7,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456381.2833,11.7,,,Vis.,PEX,B,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456384.3090,11.7,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456393.3194,11.6,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456433.3382,11.8,,,Vis.,PEX,,113,122,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456436.3181,11.6,,,Vis.,PEX,B,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456456.1542,11.7,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456458.1264,11.5,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456479.1049,11.7,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456753.2625,11.7,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456761.3319,11.6,,,Vis.,PEX,B,113,117,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456779.3806,11.7,,,Vis.,PEX,,117,,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456814.2938,11.7,,,Vis.,PEX,,117,,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456824.1250,11.6,,,Vis.,PEX,B,113,117,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456834.0653,11.6,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456872.1000,11.7,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456874.0986,11.7,,,Vis.,PEX,B,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2456896.0542,11.7,,,Vis.,PEX,,117,,9216AF,,,,Z,,,,ASAS J171710-2043.3,RASNZ-VSS,STD,,,,
2457076.3521,12.0,,,Vis.,PEX,,117,122,9216AF,,,,Z,,,,ASAS J171710-2043.3,VSS,STD,,,,
2457086.3118,12.0,,,Vis.,PEX,B,113,122,9216AF,,,,Z,,,,ASAS J171710-2043.3,VSS,STD,,,,
2457105.2861,11.6,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,VSS,STD,,,,
2457110.3368,11.7,,,Vis.,PEX,,117,,9216AF,,,,Z,,,,ASAS J171710-2043.3,VSS,STD,,,,
2457113.2847,12.0,,,Vis.,PEX,,117,122,9216AF,,,,Z,,,,ASAS J171710-2043.3,VSS,STD,,,,
2457115.3222,11.8,,,Vis.,PEX,B,117,122,9216AF,,,,Z,,,,ASAS J171710-2043.3,VSS,STD,,,,
2457127.3410,11.8,,,Vis.,PEX,,117,122,9216AF,,,,Z,,,,ASAS J171710-2043.3,VSS,STD,,,,
2457130.3097,11.7,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,VSS,STD,,,,
2457133.2944,11.7,,,Vis.,PEX,,117,,9216AF,,,,Z,,,,ASAS J171710-2043.3,AAVSO,STD,,,,
2457136.2847,11.7,,,Vis.,PEX,,119,,9216AF,,,,Z,,,,ASAS J171710-2043.3,AAVSO,STD,,,,
2457151.3285,11.7,,,Vis.,PEX,B,117,,9216AF,,,,Z,,,,ASAS J171710-2043.3,AAVSO,STD,,,,
2457154.3042,11.6,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,AAVSO,STD,,,,
2457155.2896,11.8,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,AAVSO,STD,,,,
2457157.3000,11.7,,,Vis.,PEX,U,117,,9216AF,,,,Z,,,,ASAS J171710-2043.3,AAVSO,STD,,,,
2457162.3035,11.7,,,Vis.,PEX,,117,,9216AF,,,,Z,,,,ASAS J171710-2043.3,AAVSO,STD,,,,
2457164.3389,11.7,,,Vis.,PEX,,113,119,9216AF,,,,Z,,,,ASAS J171710-2043.3,AAVSO,STD,,,,
2457168.3042,11.8,,,Vis.,PEX,,117,122,9216AF,,,,Z,,,,ASAS J171710-2043.3,AAVSO,STD,,,,
