JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
2456339.3243,12.2,,,Vis.,PEX,,116,,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456341.3347,12.4,,,Vis.,PEX,,118,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456355.3097,12.3,,,Vis.,PEX,,116,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456357.2875,12.3,,,Vis.,PEX,,118,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456358.3451,12.5,,,Vis.,PEX,,118,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456364.3097,12.4,,,Vis.,PEX,,118,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456375.2938,12.6,,,Vis.,PEX,,118,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456381.2688,12.6,,,Vis.,PEX,B,116,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456384.2944,12.5,,,Vis.,PEX,,118,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456393.2986,12.5,,,Vis.,PEX,,118,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456433.3229,12.4,,,Vis.,PEX,,118,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456436.3035,12.1,,,Vis.,PEX,B,116,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456456.1465,12.2,,,Vis.,PEX,,118,130,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456458.1139,12.4,,,Vis.,PEX,,118,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456479.0917,12.0,,,Vis.,PEX,,118,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456599.90833,12.0,,,Vis.,HSP,,118,125,12693AOS,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456699.3549,12.4,,,Vis.,PEX,,131,,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456753.2479,12.4,,,Vis.,PEX,,118,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456761.3285,11.7,,,Vis.,PEX,B,115,,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456824.0576,12.5,,,Vis.,PEX,B,118,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456834.0542,12.2,,,Vis.,PEX,,118,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456872.0861,11.7,,,Vis.,PEX,,110,118,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456874.0847,12.0,,,Vis.,PEX,B,118,,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2456896.0410,12.1,,,Vis.,PEX,,118,,9096ABN,,,,Z,,,,ASAS J165444-4925.9,RASNZ-VSS,STD,,,,
2457071.3458,12.1,,,Vis.,PEX,,116,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,VSS,STD,,,,
2457076.3438,12.6,,,Vis.,PEX,,118,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,VSS,STD,,,,
2457086.2993,12.4,,,Vis.,PEX,B,116,131,9096ABN,,,,Z,,,,ASAS J165444-4925.9,VSS,STD,,,,
2457101.3507,12.1,,,Vis.,PEX,,118,,9096ABN,,,,Z,,,,ASAS J165444-4925.9,VSS,STD,,,,
2457105.2701,12.3,,,Vis.,PEX,,118,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,VSS,STD,,,,
2457110.3222,12.4,,,Vis.,PEX,,118,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,VSS,STD,,,,
2457113.2701,12.2,,,Vis.,PEX,,118,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,VSS,STD,,,,
2457115.3104,12.2,,,Vis.,PEX,B,118,125,9096ABN,,,,Z,,,,ASAS J165444-4925.9,VSS,STD,,,,
