JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
2429158.72,10.9,,,Vis.,BR,,,,,,,,V,,,,SV SGE,,STD,,,,
2429159.72,11.0,,,Vis.,BR,,,,,,,,V,,,,SV SGE,,STD,,,,
2429163.72,10.9,,,Vis.,BR,,,,,,,,V,,,,SV SGE,,STD,,,,
2429164.72,11.0,,,Vis.,BR,,,,,,,,V,,,,SV SGE,,STD,,,,
2429185.68,10.8,,,Vis.,BR,,,,,,,,V,,,,SV SGE,,STD,,,,
2429510.6,10.7,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429511.6,10.7,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429512.6,10.8,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429513.6,10.8,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429514.6,10.7,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429515.6,10.9,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429516.6,10.9,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429517.6,11.0,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429518.6,11.0,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429519.6,11.0,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429520.6,10.7,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429521.6,10.8,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429522.6,10.8,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429525.6,10.8,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429526.6,11.5,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429527.6,11.7,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429528.6,11.7,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429529.6,11.7,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429531.6,11.5,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429543.6,11.0,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429548.6,11.6,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429549.6,11.5,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429551.6,11.1,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429552.6,11.2,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429553.6,11.2,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429554.6,11.4,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429555.6,11.4,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429556.6,11.5,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429560.6,11.5,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429561.6,11.3,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429562.6,11.4,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429564.6,11.5,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429565.6,11.5,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429568.6,11.6,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429571.6,11.3,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429573.6,11.3,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429574.6,11.0,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429576.6,11.3,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429579.6,11.2,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429580.6,11.0,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429581.6,11.3,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429582.6,11.2,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429583.6,10.8,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429584.6,10.9,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429588.6,11.0,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429589.6,11.0,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429590.6,11.0,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429591.6,11.3,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429592.6,11.0,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429594.6,11.1,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429595.6,11.1,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429599.6,11.4,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
2429604.6,11.1,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,
