JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
2443732.2,11.1,,,Vis.,BNK,C,,,,,,,V,,,,VZ SGR,,STD,,,,
2443746.2,11.1,,,Vis.,BNK,,,,,,,,V,,,,VZ SGR,,STD,,,,
2444168.0,11.0,,,Vis.,CR,,,,,,,,V,,,,VZ SGR,,STD,,,,
2444864.9,11.0,,,Vis.,TMR,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445252.6,10.5,,,Vis.,TMR,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445796.558,12.4,,,Vis.,OB,  <R,,,,,,,V,,,,VZ SGR,,STD,,,,
2445804.572,12.4,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445816.653,12.4,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445820.637,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445829.609,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445834.626,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445843.436,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445846.577,13.0,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445851.373,12.200000000000001,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445853.5,12.4,,,Vis.,STF,,,,,,,,V,,,,VZ SGR,AFOEV,STD,,,,
2445857.439,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445857.5,12.5,,,Vis.,STF,,,,,,,,V,,,,VZ SGR,AFOEV,STD,,,,
2445859.625,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445861.557,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445881.322,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445884.324,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445887.273,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445899.282,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445900.303,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445901.278,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445902.27,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445903.242,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445911.232,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445912.298,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445914.266,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445918.259,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445919.243,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445926.249,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445929.247,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445930.215,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445932.245,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445934.231,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445936.245,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445937.235,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445938.235,12.9,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445940.238,14.0,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
2445941.3,12.200000000000001,,,Vis.,OB,,,,,,,,V,,,,VZ SGR,,STD,,,,
