Date,JD (TCB),avg Mag,0,Residual X,Residual Y
Gaia16aau,,,,478.3006952153744,594.0680898935875
2014-08-30 04:04:29,2156666.530132884,,,478.3006952153744,594.0680898935875
2014-08-30 05:51:14,2156666.5952041983,,,478.3006952153744,594.0680898935875
2014-10-10 14:59:48,2156702.919402108,,,478.3006952153744,594.0680898935875
2014-11-11 20:33:37,2156731.212493704,18.223128000000003,,478.3006952153744,594.0680898935875
2015-01-13 17:28:10,2156786.4008418424,16.493861999999996,,478.3006952153744,594.0680898935875
2015-01-13 19:14:44,2156786.46580782,16.528973999999998,,478.3006952153744,594.0680898935875
2015-01-30 11:30:02,2156801.1051329817,15.194717999999998,,478.3006952153744,594.0680898935875
2015-01-30 13:16:36,2156801.1700901818,15.168384000000001,,478.3006952153744,594.0680898935875
2015-03-11 10:13:18,2156836.17035502,14.413476,,478.3006952153744,594.0680898935875
2015-03-11 11:59:52,2156836.235320998,14.387142,,478.3006952153744,594.0680898935875
2015-03-31 10:13:08,2156853.7262584623,14.176469999999998,,478.3006952153744,594.0680898935875
2015-05-07 03:28:42,2156885.958319554,,,478.3006952153744,594.0680898935875
2015-05-07 05:14:51,2156886.0230309702,14.141357999999999,,478.3006952153744,594.0680898935875
2015-06-07 21:13:07,2156913.818971758,,,478.3006952153744,594.0680898935875
2015-06-07 22:59:17,2156913.883691952,,,478.3006952153744,594.0680898935875
2015-07-08 04:53:16,2156940.4334727484,14.861153999999999,,478.3006952153744,594.0680898935875
2015-07-08 09:06:57,2156940.588114774,14.843598,,478.3006952153744,594.0680898935875
2015-08-20 08:44:56,2156978.320093212,14.9226,,478.3006952153744,594.0680898935875
2015-08-20 10:31:30,2156978.385050412,14.905044000000002,,478.3006952153744,594.0680898935875
2015-09-17 02:44:58,2157002.679060768,14.913822,,478.3006952153744,594.0680898935875
2015-09-17 04:32:01,2157002.74431642,,,478.3006952153744,594.0680898935875
2015-10-22 20:20:30,2157034.045496946,14.545146,,478.3006952153744,594.0680898935875
2015-10-22 22:07:04,2157034.1104541463,14.536368,,478.3006952153744,594.0680898935875
2015-11-25 07:45:45,2157063.430615632,13.921908,,478.3006952153744,594.0680898935875
2015-12-18 01:37:08,2157083.39530761,,,478.3006952153744,594.0680898935875
2015-12-18 03:23:38,2157083.4602296986,13.649790000000001,,478.3006952153744,594.0680898935875
2016-01-25 18:25:06,2157117.366150054,,,478.3006952153744,594.0680898935875
2016-01-25 20:11:40,2157117.4311160324,13.368894000000001,,478.3006952153744,594.0680898935875
2016-02-11 00:27:47,2157131.6320327623,13.430340000000001,,0.0,0.0
2016-02-11 02:14:21,2157131.69699874,13.430340000000001,,478.3006952153744,594.0680898935875
2016-03-21 17:14:48,2157166.4800958578,13.38645,,478.3006952153744,594.0680898935875
2016-03-21 19:01:22,2157166.545061836,,,478.3006952153744,594.0680898935875
2016-04-12 17:12:15,2157185.7901421525,13.210890000000001,,478.3006952153744,594.0680898935875
2016-05-18 06:22:24,2157216.994808568,13.500564,,478.3006952153744,594.0680898935875
2016-05-18 10:36:05,2157217.149441816,13.500564,,478.3006952153744,594.0680898935875
2016-06-21 18:04:13,2157247.267821954,13.158222,,478.3006952153744,594.0680898935875
2016-07-20 22:16:51,2157272.878023186,13.026551999999999,,478.3006952153744,594.0680898935875
2016-07-21 00:03:26,2157272.942989164,13.017774000000001,,478.3006952153744,594.0680898935875
2016-09-02 03:54:11,2157310.829056614,12.912438000000002,,478.3006952153744,594.0680898935875
2016-09-02 05:40:45,2157310.894013814,12.912438000000002,,478.3006952153744,594.0680898935875
2016-09-30 21:49:44,2157336.0630942117,12.99144,,478.3006952153744,594.0680898935875
2016-09-30 23:36:18,2157336.128051412,12.99144,,478.3006952153744,594.0680898935875
2016-11-02 15:26:49,2157364.797069636,12.894881999999999,,478.3006952153744,594.0680898935875
