JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2443606.1,11.875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2443879.2,11.875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2443881.2,11.969999999999999,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2443938.1,11.78,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2443960.0,12.065,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2444028.1,12.16,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2444100.9,12.065,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2444375.0,11.875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2444811.0,11.875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2444999.1,11.78,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2445036.0,11.875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2445107.0,11.875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2445107.246,11.969999999999999,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2445108.231,11.969999999999999,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2445110.222,11.969999999999999,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2445112.26,11.969999999999999,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
2445113.288,11.969999999999999,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,934.9911397819204,743.8028396870322
