JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,0,Residual X,Residual Y
2455837.2,11.4,,,Vis.,JZO,,000,,999999,,,,Z,,,,PT AQL,MCSE,STD,,,,,,478.3006952153744,594.0680898935875
2456524.4208,12.5,,,Vis.,HGUA,,126,,12541BHX,,,,Z,,,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456524.96477,15.157,0.054,,V,HGUA,,ENSEMBLE,133,12565BTB,,0.0,1.484,Z,,13.339,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456524.96561,14.091,0.041,,R,HGUA,,ENSEMBLE,133,12565BTC,,0.0,1.482,Z,,12.786,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456524.96645,15.385,0.257,,B,HGUA,,ENSEMBLE,135,12565BTD,,0.0,1.48,Z,,14.475,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456536.38282,15.339,0.149,,V,HPIA,,ENSEMBLE,107,12635CNI,,0.0,1.456,Z,,10.726,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456540.37309,15.645,0.079,,V,HGUA,,ENSEMBLE,133,12645JJP,,0.0,1.09,Z,,13.309,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456553.66985,15.338,0.043,,V,HGUA,,ENSEMBLE,137,12667CPX,,0.0,1.094,Z,,13.68,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456573.241,15.786,0.308,,V,HPIA,,ENSEMBLE,110,12704HOL,,0.0,,Z,,11.014,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456760.89663,13.903,0.462,,V,HGUA,,ENSEMBLE,126,13353ACG,ITEL5,0.0,1.831,Z,,12.596,,PT AQL,SAAF,STD,,,,,,478.3006952153744,594.0680898935875
2456763.88168,13.439,0.599,,V,HGUA,,ENSEMBLE,94,13362GCW,ITEL5,0.0,1.938,Z,,9.359,,PT AQL,SAAF,STD,,,,,,478.3006952153744,594.0680898935875
2456768.87767,13.791,0.14,,V,HGUA,,ENSEMBLE,131,13377GA,ITEL5,0.0,1.789,Z,,13.142,,PT AQL,SAAF,STD,,,,,,478.3006952153744,594.0680898935875
2456771.83619,13.735,0.219,,V,HGUA,,ENSEMBLE,107,13377VZV,ITEL5,0.0,2.465,Z,,10.731,,PT AQL,SAAF,STD,,,,,,478.3006952153744,594.0680898935875
2456781.86903,14.709,0.135,,V,HGUA,,ENSEMBLE,126,13380CUC,ITEL5,0.0,1.493,Z,,12.596,,PT AQL,SAAF,STD,,,,,,478.3006952153744,594.0680898935875
2456804.80622,13.508,0.056,,V,HGUA,,ENSEMBLE,131,13476ADRE,ITEL5,0.0,1.494,Z,,13.084,,PT AQL,SAAF,STD,,,,,,478.3006952153744,594.0680898935875
2456816.594595,13.554,0.033,,V,BPO,,000-BLB-914,000-BLB-916,13241AOP,,0.0,,Z,15.668,15.927,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456827.466157,13.348,0.058,,V,BPO,,000-BLB-914,000-BLB-916,13241AOP,,0.0,,Z,16.971,17.405,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456841.486412,13.865,0.041,,V,BPO,,000-BLB-914,000-BLB-916,13241AOP,,0.0,,Z,15.796,16.244,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456856.426701,13.911,0.056,,V,BPO,,000-BLB-914,000-BLB-916,13241AOP,,0.0,,Z,16.451,16.823,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2456860.8069,13.947,0.089,,V,HGUA,,ENSEMBLE,126,13554BAR,ITEL5,0.0,1.057,Z,,12.583,,PT AQL,SAAF,STD,,,,,,478.3006952153744,594.0680898935875
2456865.83956,14.171,0.119,,V,HGUA,,ENSEMBLE,126,13558MDE,ITEL5,0.0,1.128,Z,,12.549,,PT AQL,SAAF,STD,,,,,,478.3006952153744,594.0680898935875
2456869.407824,15.064,0.073,,V,BPO,,000-BLB-914,000-BLB-916,13241AOP,,0.0,,Z,15.586,15.931,,PT AQL,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
