JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,0,Residual X,Residual Y
2451294.3229,14.609032284000001,,,Vis.,PEX,,,,,,,,V,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2451321.3472,14.609032284000001,,,Vis.,PEX,,,,,,,,V,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452086.7208,13.186074594,,,Vis.,SXN,,140,133,HENDEN,,,,V,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452088.7271,13.186074594,,,Vis.,SXN,,140,133,HENDEN,,,,V,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452089.6806,12.522027672,,,Vis.,SXN,,140,133,HENDEN,,,,V,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452370.987,12.806619210000003,,,V,JM,,133,136, SE0203,,,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452375.995,12.806619210000003,,,V,JM,,133,136, SE0203,,,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452379.928,12.996346902,,,V,JM,,136,140, SE0203,,,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452383.959,12.901483056000002,,,V,JM,,133,136, SE0203,,,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452390.977,12.901483056000002,,,V,JM,,133,140, SE0203,,,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452841.7188,12.901483056000002,,,V,WDZ,,136,,SE2001,,,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452845.734,12.9204558252,,,V,WDZ,,136,,SE2001,,,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452862.6819,12.948914979,,,V,WDZ,,136,,SE2002,,,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2452883.6021,12.8635375176,,,V,WDZ,H,133,,SE2002,,,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2453913.525,13.280938440000002,0.0,,Vis.,FMR,,136,140,S E 02,,,0.0,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2453913.525,13.280938440000002,,,Vis.,FMR,,136,140,S E 02,,,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2453917.8681,13.280938440000002,0.0,,Vis.,STR,Y,140,,020301,,,0.0,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2453994.70139,13.091210748,,,Vis.,STR,Y,13.6,14.0,020301,,0.0,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2454003.71528,12.901483056000002,,,Vis.,STR,,13.3,14.0,020301,,0.0,,Z,,,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2454682.739665,12.64629931026,0.03,,CV,VNA,,000-BCC-404,000-BCC-383,1009qka,,0.0,,Z,13.248,13.548,,V391 SCT,,STD,,,,,,472.52349084947855,708.7060990229543
2455834.8,13.186074594,,,Vis.,LMK,,140,142,4510ca,,,,Z,,,,V391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456103.0243,13.75525767,,,Vis.,WPX,,,,,,,,Z,,,,V391 SCT,VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456384.17175,12.853102494540002,0.055,,V,SXN,,ENSEMBLE,,12659GK,OC61,0.0,1.313,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456424.24714,12.960298640520003,0.045,,V,SXN,,ENSEMBLE,,12659GI,OC61,0.0,1.289,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456442.23219,13.17469093248,0.073,,V,SXN,,ENSEMBLE,,12659FX,OC61,0.0,1.463,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456451.22661,14.795914060619998,0.055,,B,SXN,,ENSEMBLE,,12488BGO,OC61,0.0,1.61,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456451.22922,13.11872126334,0.049,,V,SXN,,ENSEMBLE,,12488BGI,OC61,0.0,1.631,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456485.13628,14.882240160480002,0.028,,B,SXN,,ENSEMBLE,,12488BGF,OC61,0.0,1.63,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456485.13891,13.198406893980001,0.028,,V,SXN,,ENSEMBLE,,12488BGK,OC61,0.0,1.652,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456804.1211,14.794965422160002,0.033,,B,SXN,,ENSEMBLE,,13554AOPK,OC61,0.0,1.134,Z,,,,V0391 SCT,AAVSO,STD,,,,,,0.0,0.0
2456804.12374,13.044727463460001,0.038,,V,SXN,,ENSEMBLE,,13554AOPP,OC61,0.0,1.134,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456898.85959,14.7560712453,0.032,,B,SXN,,ENSEMBLE,,13554AOPK,,0.0,1.133,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456898.86222,13.113029432580001,0.02,,V,SXN,,ENSEMBLE,,13554AOPP,,0.0,1.133,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456909.83093,14.73140664534,0.05,,B,SXN,,ENSEMBLE,,13554AOPK,,0.0,1.133,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456909.83358,13.085518917240002,0.028,,V,SXN,,ENSEMBLE,,13554AOPP,,0.0,1.133,Z,,,,V0391 SCT,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2457186.12743,14.737098476100002,0.035,,B,SXN,,ENSEMBLE,126,13554AOPK,OC61,0.0,1.191,Z,,13.029,,V0391 SCT,AAVSO,STD,0.0,,,,,472.52349084947855,708.7060990229543
2457186.13034,13.069392063420002,0.013,,V,SXN,,ENSEMBLE,126,13554AOPP,OC61,0.0,1.196,Z,,12.62,,V0391 SCT,AAVSO,STD,0.0,,,,,472.52349084947855,708.7060990229543
2457199.10955,14.65931012238,0.05,,B,SXN,,ENSEMBLE,126,13554AOPK,OC61,0.0,1.236,Z,,13.033,,V0391 SCT,AAVSO,STD,0.0,,,,,472.52349084947855,708.7060990229543
