JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2443721.0,15.0,,,Vis.,CR,C,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2443751.0,15.9,,,Vis.,CR,C,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2443787.0,16.3,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2443804.9,16.3,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2444111.9,15.8,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2444135.0,15.5,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2444168.0,15.5,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2444191.9,15.5,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2444463.9,15.8,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2444511.0,15.5,,,Vis.,CR,C,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2444522.0,15.7,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2444864.9,14.5,,,Vis.,TMR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2444876.9,15.7,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445077.1,16.0,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445249.9,16.0,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445574.242,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445575.34,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445576.369,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445577.311,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445578.299,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445579.312,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445581.308,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445583.326,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445584.29,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445585.347,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445586.267,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445587.272,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445588.307,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445590.371,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445592.241,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,0.0,0.0
2445594.263,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445595.333,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445596.25,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445597.24,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445601.249,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445602.304,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445603.278,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445608.243,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445609.25,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445611.224,12.9,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445644.244,12.9,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445774.2,15.5,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445803.2,15.8,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
2445820.622,13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,,478.3006952153744,594.0680898935875
