JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2444083.8,14.5,,,Vis.,SCE,,,,,,,,V,,,,Z UMI,,STD,,,,,934.9911397819204,743.8028396870322
2445883.6,11.9,,,Vis.,KRS,,,,,,,,Z,,,,Z UMI,AAVSO,STD,,,,,934.9911397819204,743.8028396870322
2449545.393,12.5,,,Vis.,PTZ,,,,,,,,V,,,,Z UMI,AFOEV,STD,,,,,934.9911397819204,743.8028396870322
2449546.392,12.5,,,Vis.,PTZ,,,,,,,,V,,,,Z UMI,AFOEV,STD,,,,,934.9911397819204,743.8028396870322
2449550.5,12.6,,,Vis.,BMU,,,,,,,,V,,,,Z UMI,KNVWS,STD,,,,,934.9911397819204,743.8028396870322
2449555.39,12.6,,,Vis.,PTZ,,,,,,,,V,,,,Z UMI,AFOEV,STD,,,,,934.9911397819204,743.8028396870322
2449560.404,12.6,,,Vis.,PTZ,,,,,,,,V,,,,Z UMI,AFOEV,STD,,,,,934.9911397819204,743.8028396870322
2449563.4,12.4,,,Vis.,BMU,,,,,,,,V,,,,Z UMI,KNVWS,STD,,,,,934.9911397819204,743.8028396870322
2449568.4,12.3,,,Vis.,BMU,,,,,,,,V,,,,Z UMI,KNVWS,STD,,,,,934.9911397819204,743.8028396870322
2449572.4,12.1,,,Vis.,BMU,,,,,,,,V,,,,Z UMI,KNVWS,STD,,,,,934.9911397819204,743.8028396870322
2449573.3,11.3,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449574.3,11.3,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449575.3,11.3,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449577.3,11.3,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449578.3,11.3,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449579.3,11.3,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449580.3,11.3,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449580.4,12.1,,,Vis.,BMU,,,,,,,,V,,,,Z UMI,KNVWS,STD,,,,,934.9911397819204,743.8028396870322
2449581.3,11.3,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449583.3,11.3,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449591.4,12.2,,,Vis.,BMU,,,,,,,,V,,,,Z UMI,KNVWS,STD,,,,,934.9911397819204,743.8028396870322
2449597.3,12.4,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449598.3,12.4,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449598.366,12.7,,,Vis.,PTZ,,,,,,,,V,,,,Z UMI,AFOEV,STD,,,,,934.9911397819204,743.8028396870322
2449602.3,12.4,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449602.436,12.7,,,Vis.,PYG,,,,,,,,V,,,,Z UMI,,STD,,,,,934.9911397819204,743.8028396870322
2449603.3,12.4,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449604.3,12.4,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449607.3,12.6,,,Vis.,BMU,,,,,,,,V,,,,Z UMI,KNVWS,STD,,,,,934.9911397819204,743.8028396870322
2449607.3,12.4,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,0.0,0.0
2449608.3,12.4,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449611.3,12.4,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449612.463,12.6,,,Vis.,PYG,,,,,,,,V,,,,Z UMI,,STD,,,,,934.9911397819204,743.8028396870322
2449617.3,12.5,,,Vis.,BMU,,,,,,,,V,,,,Z UMI,KNVWS,STD,,,,,934.9911397819204,743.8028396870322
2449617.3,12.4,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449624.4,12.4,,,Vis.,BMU,,,,,,,,V,,,,Z UMI,KNVWS,STD,,,,,934.9911397819204,743.8028396870322
2449626.3,12.4,,,Vis.,SNO,,,,,,,,V,,,,Z UMI,MCSE,STD,,,,,934.9911397819204,743.8028396870322
2449627.3,12.0,,,Vis.,BHS,,,,,,,,Z,,,,Z UMI,AAVSO,STD,,,,,934.9911397819204,743.8028396870322
2449629.335,12.4,,,Vis.,PYG,,,,,,,,V,,,,Z UMI,,STD,,,,,934.9911397819204,743.8028396870322
2449630.284,12.5,,,Vis.,PTZ,,,,,,,,V,,,,Z UMI,AFOEV,STD,,,,,934.9911397819204,743.8028396870322
2449630.303,12.3,,,Vis.,PYG,,,,,,,,V,,,,Z UMI,,STD,,,,,934.9911397819204,743.8028396870322
2449631.3,12.0,,,Vis.,BHS,,,,,,,,Z,,,,Z UMI,AAVSO,STD,,,,,934.9911397819204,743.8028396870322
2449632.509,12.3,,,Vis.,PYG,,,,,,,,V,,,,Z UMI,,STD,,,,,934.9911397819204,743.8028396870322
2449633.3506,12.3,,,Vis.,PYG,,,,,R400,,,Z,,,,Z UMI,BAA-VSS,STD,,,,BAAVSS,-9999.99,-9999.99
2449635.262,12.3,,,Vis.,PTZ,,,,,,,,V,,,,Z UMI,AFOEV,STD,,,,,934.9911397819204,743.8028396870322
2449635.48,12.2,,,Vis.,PYG,,,,,,,,V,,,,Z UMI,,STD,,,,,934.9911397819204,743.8028396870322
2449639.281,12.2,,,Vis.,PYG,,,,,,,,V,,,,Z UMI,,STD,,,,,934.9911397819204,743.8028396870322
2449640.255,12.5,,,Vis.,PTZ,,,,,,,,V,,,,Z UMI,AFOEV,STD,,,,,934.9911397819204,743.8028396870322
2449640.295,12.3,,,Vis.,PYG,,,,,,,,V,,,,Z UMI,,STD,,,,,934.9911397819204,743.8028396870322
2449641.35,11.9,,,Vis.,BHS,,,,,,,,Z,,,,Z UMI,AAVSO,STD,,,,,934.9911397819204,743.8028396870322
