JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2443606.1,12.46875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2443879.2,12.46875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2443881.2,12.568499999999998,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2443938.1,12.369,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2443960.0,12.66825,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2444028.1,12.768,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2444100.9,12.66825,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2444375.0,12.46875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2444811.0,12.46875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2444999.1,12.369,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445036.0,12.46875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445107.0,12.46875,,,Vis.,CR,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445107.246,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445108.231,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445110.222,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445112.26,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445113.288,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445114.28,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445115.235,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445116.231,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445118.227,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445129.193,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445133.218,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445134.225,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445137.23,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445138.232,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445139.225,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445141.203,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445142.261,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445143.238,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,0.0,0.0
2445144.398,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445146.35,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445148.257,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445159.22,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445160.222,12.768,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445161.215,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445164.21,12.46875,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445165.206,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445166.238,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445168.256,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445169.285,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445170.222,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445171.243,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445174.234,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445176.268,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445178.224,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445190.238,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445193.204,12.46875,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445194.216,12.46875,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445197.235,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445204.203,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445205.208,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445206.221,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,-9999.99,-9999.99
2445220.204,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445314.559,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445324.58,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445328.517,12.369,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445330.589,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445332.578,12.269250000000001,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445340.585,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,0.0,0.0
2445344.602,12.369,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445345.56,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445354.444,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445359.471,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445369.408,12.66825,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445370.449,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445374.494,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445375.426,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445378.394,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445384.39,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445386.338,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445387.34,12.46875,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445388.569,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445389.442,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445390.566,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
2445391.596,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,0.0,0.0
2445399.321,12.568499999999998,,,Vis.,OB,,,,,,,,V,,,,DY CEN,,STD,,,,,472.52349084947855,708.7060990229543
