JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2443721.0,14.9625,,,Vis.,CR,C,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2443751.0,15.86025,,,Vis.,CR,C,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2443787.0,16.25925,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2443804.9,16.25925,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2444111.9,15.7605,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2444135.0,15.46125,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2444168.0,15.46125,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2444191.9,15.46125,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2444463.9,15.7605,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2444511.0,15.46125,,,Vis.,CR,C,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2444522.0,15.66075,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2444864.9,14.46375,,,Vis.,TMR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2444876.9,15.66075,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445077.1,15.959999999999999,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445249.9,15.959999999999999,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445574.242,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445575.34,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445576.369,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445577.311,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445578.299,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445579.312,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445581.308,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445583.326,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445584.29,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445585.347,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445586.267,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445587.272,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
2445588.307,12.86775,,,Vis.,OB,,,,,,,,V,,,,V618 SGR,,STD,,,,,934.9911397819204,743.8028396870322
