JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,0,Residual X,Residual Y
2458724.94028,14.0,,,Vis.,HSP,,139,141,13241CPR,,,,Z,,,,NSV 21336,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2459768.738958,11.008,0.032,,I,HMB,,000-BNQ-008,000-BNQ-009,X28069UA,STANDARD MAG: C = 12.179  K = 12.551,0.0,1.304,Z,20.999,21.596,,NSV 21336,VVS,STD,,,,,,472.52349084947855,708.7060990229543
2459768.73934,10.953,0.025,,I,HMB,,000-BNQ-008,000-BNQ-009,X28069UA,STANDARD MAG: C = 12.179  K = 12.551,0.0,1.306,Z,20.528,21.058,,NSV 21336,VVS,STD,,,,,,472.52349084947855,708.7060990229543
2459768.739792,13.323,0.024,,V,HMB,,000-BNQ-008,000-BNQ-009,X28069UA,STANDARD MAG: C = 13.175  K = 13.547,0.0,1.309,Z,20.297,20.706,,NSV 21336,VVS,STD,,,,,,472.52349084947855,708.7060990229543
2459768.740174,13.334,0.026,,V,HMB,,000-BNQ-008,000-BNQ-009,X28069UA,STANDARD MAG: C = 13.175  K = 13.547,0.0,1.311,Z,20.217,20.592,,NSV 21336,VVS,STD,,,,,,472.52349084947855,708.7060990229543
2459768.740723,15.144,0.103,,B,HMB,,000-BNQ-008,000-BNQ-009,X28069UA,STANDARD MAG: C = 13.874  K = 14.195,0.0,1.314,Z,21.424,21.792,,NSV 21336,VVS,STD,,,,,,472.52349084947855,708.7060990229543
2459768.741279,15.008,0.12,,B,HMB,,000-BNQ-008,000-BNQ-009,X28069UA,STANDARD MAG: C = 13.874  K = 14.195,0.0,1.318,Z,21.706,22.104,,NSV 21336,VVS,STD,,,,,,472.52349084947855,708.7060990229543
2459770.758391,10.964,0.026,,I,HMB,,000-BNQ-008,000-BNQ-009,X28069UA,STANDARD MAG: C = 12.179  K = 12.551,0.0,1.485,Z,20.371,20.849,,NSV 21336,VVS,STD,,,,,,472.52349084947855,708.7060990229543
2459770.758762,10.991,0.026,,I,HMB,,000-BNQ-008,000-BNQ-009,X28069UA,STANDARD MAG: C = 12.179  K = 12.551,0.0,1.489,Z,20.353,20.884,,NSV 21336,VVS,STD,,,,,,472.52349084947855,708.7060990229543
2459770.759225,13.337,0.033,,V,HMB,,000-BNQ-008,000-BNQ-009,X28069UA,STANDARD MAG: C = 13.175  K = 13.547,0.0,1.493,Z,20.131,20.535,,NSV 21336,VVS,STD,,,,,,472.52349084947855,708.7060990229543
