JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2445077.1,11.5,,,Vis.,CR,,,,,,,,V,,,,V3795 SGR,,STD,,,,,472.52349084947855,708.7060990229543
2445252.6,12.0,,,Vis.,TMR,C,,,,,,,V,,,,V3795 SGR,,STD,,,,,472.52349084947855,708.7060990229543
2446597.91,11.2,,,Vis.,DRY,,,,,,,,V,,,,V3795 SGR,,STD,,,,,472.52349084947855,708.7060990229543
2447107.2,11.5,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
2447234.6,11.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
2447236.6,11.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
2447237.6,11.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
2447239.6,11.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
2447240.6,11.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
2447241.6,11.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
2447243.5,11.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
2447245.6,11.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
2447246.6,11.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
2447247.4,11.5,,,Vis.,PEX,         ,,,,,,,Z,,,,V3795 SGR,,STD,,,,,472.52349084947855,708.7060990229543
2447248.6,11.2,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V3795 SGR,,STD,,,,RASNZ,472.52349084947855,708.7060990229543
