JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2432685.38,9.486384600000001,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432692.31,9.486384600000001,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432697.33,9.486384600000001,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432702.25,9.486384600000001,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432705.24,9.486384600000001,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432707.24,9.770976138,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432709.32,9.770976138,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432716.23,9.865839983999999,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432725.34,9.865839983999999,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432730.27,9.296656908000003,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432740.32,9.201793062,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432771.29,9.012065370000002,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2432786.23,9.012065370000002,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
2433012.33,8.53774614,,,Vis.,KF,,,,,,,,V,,,,UW CEN,,STD,,,,,934.9911397819204,743.8028396870322
