JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2443751.1,10.18248,,,Vis.,CR,  .2<F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2443787.0,10.006920000000001,,,Vis.,CR,  .4<D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2443804.9,9.831359999999998,,,Vis.,CR,  .2<D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444012.1,8.778,,,Vis.,CR,,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444111.9,9.831359999999998,,,Vis.,CR,  .2<D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444135.0,9.831359999999998,,,Vis.,CR,  D6V4F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444191.9,9.48024,,,Vis.,CR,  .2>D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444464.0,9.831359999999998,,,Vis.,CR,  .2<D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444511.0,9.831359999999998,,,Vis.,CR,  .2<D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444522.0,9.568020000000002,,,Vis.,CR,  .1>D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444791.29,11.499179999999999,,,Vis.,OB,  <P,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444792.28,10.270259999999999,,,Vis.,OB,  <H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444864.9,11.8503,,,Vis.,TMR,,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2444877.0,10.18248,,,Vis.,CR,  D7V3H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445065.595,10.006920000000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445077.1,10.445820000000001,,,Vis.,CR,  .3)L,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445105.516,9.831359999999998,,,Vis.,OB,  D1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445111.349,10.5336,,,Vis.,OB,  H1V1L,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445113.377,10.18248,,,Vis.,OB,  H1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445114.383,9.655800000000001,,,Vis.,OB,  =D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445123.602,10.18248,,,Vis.,OB,  H1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445134.284,10.006920000000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445138.279,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445140.293,10.006920000000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445141.275,10.006920000000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445142.315,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445143.313,10.5336,,,Vis.,OB,  H1V1L,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445146.36,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445160.28,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445168.282,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,0.0,0.0
2445171.316,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445174.262,10.5336,,,Vis.,OB,  H1V1L,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445197.255,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445198.229,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445201.155,9.74358,,,Vis.,OB,  D1V2F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445202.323,9.831359999999998,,,Vis.,OB,  D1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445204.393,9.831359999999998,,,Vis.,OB,  D1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445205.301,9.831359999999998,,,Vis.,OB,  D1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445220.309,10.18248,,,Vis.,OB,  F1V1H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445224.255,10.006920000000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445225.287,10.006920000000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445226.246,10.006920000000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445228.296,10.006920000000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445229.309,9.655800000000001,,,Vis.,OB,  =D,,,,,,,V,,,,WX CRA,,STD,,,,,-9999.99,-9999.99
2445249.9,9.831359999999998,,,Vis.,CR,  D4V6F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445250.257,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445257.279,9.831359999999998,,,Vis.,OB,  D1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445382.616,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445388.628,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445390.577,10.5336,,,Vis.,OB,  H1V1L,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445391.63,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445440.453,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445444.445,10.5336,,,Vis.,OB,  H1V1L,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445447.524,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445490.615,10.18248,,,Vis.,OB,  F1V1H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445496.586,10.358040000000003,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445520.351,9.2169,,,Vis.,OB,  0.5>D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445522.318,9.655800000000001,,,Vis.,OB,  =D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
2445526.256,9.48024,,,Vis.,OB,  0.2>D,,,,,,,V,,,,WX CRA,,STD,,,,,934.9911397819204,743.8028396870322
