JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2443751.1,10.8952536,,,Vis.,CR,  .2<F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2443787.0,10.707404400000001,,,Vis.,CR,  .4<D,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2443804.9,10.5195552,,,Vis.,CR,  .2<D,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444012.1,9.392460000000002,,,Vis.,CR,,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444111.9,10.5195552,,,Vis.,CR,  .2<D,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444135.0,10.5195552,,,Vis.,CR,  D6V4F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444191.9,10.1438568,,,Vis.,CR,  .2>D,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444464.0,10.5195552,,,Vis.,CR,  .2<D,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444511.0,10.5195552,,,Vis.,CR,  .2<D,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444522.0,10.237781400000003,,,Vis.,CR,  .1>D,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444791.29,12.3041226,,,Vis.,OB,  <P,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444792.28,10.9891782,,,Vis.,OB,  <H,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444864.9,12.679821000000002,,,Vis.,TMR,,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2444877.0,10.8952536,,,Vis.,CR,  D7V3H,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445065.595,10.707404400000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445077.1,11.177027400000002,,,Vis.,CR,  .3)L,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445105.516,10.5195552,,,Vis.,OB,  D1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445111.349,11.270952000000001,,,Vis.,OB,  H1V1L,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445113.377,10.8952536,,,Vis.,OB,  H1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445114.383,10.331706000000002,,,Vis.,OB,  =D,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445123.602,10.8952536,,,Vis.,OB,  H1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445134.284,10.707404400000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445138.279,11.083102800000004,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445140.293,10.707404400000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445141.275,10.707404400000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445142.315,11.083102800000004,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445143.313,11.270952000000001,,,Vis.,OB,  H1V1L,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445146.36,11.083102800000004,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445160.28,11.083102800000004,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445168.282,11.083102800000004,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,0.0,0.0
2445171.316,11.083102800000004,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445174.262,11.270952000000001,,,Vis.,OB,  H1V1L,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445197.255,11.083102800000004,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445198.229,11.083102800000004,,,Vis.,OB,  =H,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445201.155,10.4256306,,,Vis.,OB,  D1V2F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445202.323,10.5195552,,,Vis.,OB,  D1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445204.393,10.5195552,,,Vis.,OB,  D1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445205.301,10.5195552,,,Vis.,OB,  D1V1F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445220.309,10.8952536,,,Vis.,OB,  F1V1H,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445224.255,10.707404400000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445225.287,10.707404400000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
2445226.246,10.707404400000001,,,Vis.,OB,  =F,,,,,,,V,,,,WX CRA,,STD,,,,,472.52349084947855,708.7060990229543
