JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,0,Residual X,Residual Y
2456150.0806,12.3,,,Vis.,PEX,B,121,,,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456155.0743,12.1,,,Vis.,PEX,B,121,,,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456339.3264,13.9,,,Vis.,PEX,,142,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456341.3368,13.9,,,Vis.,PEX,,137,141,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456355.3118,14.2,,,Vis.,PEX,,142,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456357.2896,14.7,,,Vis.,PEX,,142,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456358.3465,14.7,,,Vis.,PEX,,142,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456364.3118,14.8,,,Vis.,PEX,,142,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456375.2951,14.7,,,Vis.,PEX,,142,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456381.2701,14.1,,,Vis.,PEX,B,137,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456384.2958,14.4,,,Vis.,PEX,,140,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456393.3,14.9,,,Vis.,PEX,,140,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456433.3243,14.9,,,Vis.,PEX,,142,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456436.3056,14.4,,,Vis.,PEX,B,142,,8356ATQ,,,,Z,,,,NSV 8092,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
