JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,0,Residual X,Residual Y
2456150.0743,12.996346902,,,Vis.,PEX,B,138,,,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456155.0681,13.470666132,,,Vis.,PEX,B,141,,,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456339.3215,13.944985362,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456341.3326,14.324440745999999,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456355.3076,13.944985362,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456357.2861,14.134713054,,,Vis.,PEX,,144,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456358.3438,14.324440745999999,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456364.3076,14.324440745999999,,,Vis.,PEX,,144,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456375.291,14.134713054,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456381.2674,13.470666132,,,Vis.,PEX,B,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456384.2924,13.565529978000002,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456393.2965,14.324440745999999,,,Vis.,PEX,,144,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456433.3208,14.134713054,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456436.3014,13.660393824000002,,,Vis.,PEX,B,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456456.1451,14.134713054,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456458.1125,14.419304592000001,,,Vis.,PEX,,144,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456479.0896,14.134713054,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456599.89861,13.280938440000002,,,Vis.,HSP,,141,,12683QGA,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456699.3535,14.134713054,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456712.216,17.208301664400004,0.24,,V,OCN,,139,141,13226CSE,""" 	In VSX, the range 11.7 to &lt;14.4V. The amplitude is in fact greater than 6m.""",0.0,,Z,13.887,14.141,,ASAS J164124-5147.8,AAVSO,STD,,,,,,472.52349084947855,708.7060990229543
2456753.2458,14.419304592000001,,,Vis.,PEX,,147,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456761.3271,13.944985362,,,Vis.,PEX,B,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456824.0563,13.660393824000002,,,Vis.,PEX,B,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
2456834.0528,14.134713054,,,Vis.,PEX,,141,,9096ABK,,,,Z,,,,ASAS J164124-5147.8,RASNZ-VSS,STD,,,,,,472.52349084947855,708.7060990229543
