JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2429158.72,10.340159214000003,,,Vis.,BR,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429159.72,10.435023060000002,,,Vis.,BR,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429163.72,10.340159214000003,,,Vis.,BR,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429164.72,10.435023060000002,,,Vis.,BR,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429185.68,10.245295368,,,Vis.,BR,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429510.6,10.150431522,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429511.6,10.150431522,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429512.6,10.245295368,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429513.6,10.245295368,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429514.6,10.150431522,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429515.6,10.340159214000003,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429516.6,10.340159214000003,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429517.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429518.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429519.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429520.6,10.150431522,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429521.6,10.245295368,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429522.6,10.245295368,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429525.6,10.245295368,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429526.6,10.909342290000001,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429527.6,11.099069982,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429528.6,11.099069982,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429529.6,11.099069982,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429531.6,10.909342290000001,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429543.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429548.6,11.004206136,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429549.6,10.909342290000001,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429551.6,10.529886906,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429552.6,10.624750751999999,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429553.6,10.624750751999999,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,0.0,0.0
2429554.6,10.814478444000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429555.6,10.814478444000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429556.6,10.909342290000001,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429560.6,10.909342290000001,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429561.6,10.719614597999998,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429562.6,10.814478444000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429564.6,10.909342290000001,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429565.6,10.909342290000001,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429568.6,11.004206136,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429571.6,10.719614597999998,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429573.6,10.719614597999998,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429574.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429576.6,10.719614597999998,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429579.6,10.624750751999999,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429580.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429581.6,10.719614597999998,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429582.6,10.624750751999999,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429583.6,10.245295368,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429584.6,10.340159214000003,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429588.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429589.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429590.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429591.6,10.719614597999998,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,-9999.99,-9999.99
2429592.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429594.6,10.529886906,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429595.6,10.529886906,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429599.6,10.814478444000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429604.6,10.529886906,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429605.6,10.529886906,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429816.6,10.340159214000003,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,0.0,0.0
2429817.6,10.340159214000003,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429822.6,10.340159214000003,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429849.6,10.340159214000003,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429850.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429857.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2429862.6,10.435023060000002,,,Vis.,HU,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2430256.5,10.245295368,,,Vis.,HO,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2430318.7,10.055567675999999,,,Vis.,HO,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2430500.7,10.909342290000001,,,Vis.,HO,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2439297.69,10.245295368,,,Vis.,LX,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
2439316.67,10.245295368,,,Vis.,LX,,,,,,,,V,,,,SV SGE,,STD,,,,,472.52349084947855,708.7060990229543
