JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,Residual X,Residual Y
2416646.8,10.0947,,,Vis.,C,,,,,1912ANHAR-63-122.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2416711.6,9.655800000000001,,,Vis.,C,,,,,1912ANHAR-63-122.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2416755.6,10.0947,,,Vis.,C,,,,,1912ANHAR-63-122.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2416782.6,10.18248,,,Vis.,CN,,,,,1912ANHAR-63-123.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2416792.6,9.655800000000001,,,Vis.,CN,,,,,1912ANHAR-63-123.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2416816.6,10.445820000000001,,,Vis.,CN,,,,,1912ANHAR-63-123.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2417110.5,9.655800000000001,,,Vis.,CN,,,,,1912ANHAR-63-123.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2417136.6,10.006920000000001,,,Vis.,CN,,,,,1912ANHAR-63-123.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2417149.5,9.568020000000002,,,Vis.,C,,,,,1912ANHAR-63-123.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2417149.6,9.568020000000002,,,Vis.,WHD,PK,,,,,,,V,,,,U AQR,,STD,,,,,472.52349084947855,708.7060990229543
2417158.5,9.568020000000002,,,Vis.,WHD,,,,,1912ANHAR-63-123.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2417158.5,8.69022,,,Vis.,WHD,,,,,,,,V,,,,U AQR,,STD,,,,,472.52349084947855,708.7060990229543
2417170.5,10.445820000000001,,,Vis.,WHD,PK,,,,,,,V,,,,U AQR,,STD,,,,,472.52349084947855,708.7060990229543
2417170.6,10.0947,,,Vis.,CN,,,,,1912ANHAR-63-123.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2417177.5,9.655800000000001,,,Vis.,WHD,PK,,,,,,,V,,,,U AQR,,STD,,,,,472.52349084947855,708.7060990229543
2417187.5,9.655800000000001,,,Vis.,WHD,,,,,1912ANHAR-63-123.  SUBMITTED BY PKV.,,,Z,,,,U AQR,AAVSO,STD,,1912AnHar..63....1C,PKV,,472.52349084947855,708.7060990229543
2417187.5,8.69022,,,Vis.,WHD,,,,,,,,V,,,,U AQR,,STD,,,,,472.52349084947855,708.7060990229543
