Date,JD (TCB),avg Mag
2015-01-20 22:18:33,2450900.820976125,14.38395
2015-01-21 00:05:07,2450900.894791125,14.373975
2015-02-21 23:39:14,2450932.79686605,14.393925
2015-07-03 10:18:19,2451063.9120665253,14.413875
2015-07-03 12:04:53,2451063.985881525,14.403899999999998
2015-07-24 12:06:48,2451084.9347082,14.42385
2015-07-24 16:20:27,2451085.1104178247,14.50365
2016-01-12 23:19:08,2451256.9704409502,14.393925
2016-03-03 12:50:30,2451307.407482325,14.393925
2016-07-12 17:26:25,2451438.2711133,14.403899999999998
2016-08-08 05:16:44,2451464.698150125,14.34405
2016-08-08 07:03:17,2451464.7719651246,14.38395
2016-09-04 05:02:04,2451491.620495575,14.433825
2017-01-21 20:13:40,2451630.9044629503,14.403899999999998
2017-02-17 21:24:15,2451657.8858604,14.38395
2017-03-13 19:37:17,2451681.7517661,14.42385
2017-03-13 21:23:52,2451681.8255910752,14.42385
2017-07-23 13:57:48,2451813.186605475,14.433825
2017-07-23 15:44:21,2451813.2604105,14.46375
2017-08-23 09:20:49,2451843.91723635,14.393925
2017-08-23 13:34:28,2451844.092936,14.393925
2017-09-14 13:30:09,2451866.0349435,14.403899999999998
2018-02-01 02:59:23,2452005.2480085758,14.403899999999998
2018-02-01 04:45:58,2452005.3218435254,14.403899999999998
2018-03-05 02:38:12,2452037.15333535,14.38395
2018-03-23 04:32:54,2452055.1877862248,14.4438
2018-03-23 08:46:35,2452055.3635158,14.403899999999998
2018-03-23 10:33:09,2452055.4373407746,14.403899999999998
2018-08-03 15:06:45,2452188.294365775,14.433825
2018-08-03 16:53:19,2452188.368180775,14.433825
2018-09-07 16:15:46,2452223.2546759504,14.403899999999998
2018-09-23 20:32:54,2452239.3927895497,14.38395
2018-09-23 22:19:27,2452239.466594575,14.373975
2018-12-26 16:40:47,2452332.9970025253,14.38395
2018-12-26 18:27:22,2452333.0708275,14.42385
2018-12-26 22:41:03,2452333.246557075,14.403899999999998
2019-01-06 04:48:37,2452343.476178925,14.403899999999998
2019-01-06 06:35:12,2452343.5500039,14.393925
2019-02-11 16:10:10,2452379.858295675,14.4438
2019-02-11 17:56:45,2452379.9321206496,14.433825
2019-03-22 21:43:45,2452418.99186655,14.42385
2019-03-23 03:44:01,2452419.241431075,14.473725
2019-03-23 05:30:35,2452419.3152460754,14.4438
2019-03-23 09:44:17,2452419.490985625,14.42385
2019-03-23 11:30:51,2452419.5648106,14.413875
2019-03-23 17:31:07,2452419.81436515,14.38395
2019-03-29 05:36:27,2452425.304315875,14.42385
