jds,mags,magerrs,0,Residual X,Residual Y
2458423.81085648,12.239188250754237,0.08547924165191431,,478.3006952153744,594.0680898935875
2458424.79915509,12.16210917975529,0.1590698088555509,,478.3006952153744,594.0680898935875
2458425.8087037,12.27139089059409,0.11397081190722477,,478.3006952153744,594.0680898935875
2458426.79697917,12.299950969147464,0.15869733056388138,,478.3006952153744,594.0680898935875
2458428.80386574,12.357871304453761,0.09098446293098073,,478.3006952153744,594.0680898935875
2458430.9021412,12.28208934544999,0.117413468095417,,478.3006952153744,594.0680898935875
2458431.79960648,12.360558386298077,0.18606279017862418,,478.3006952153744,594.0680898935875
2458432.78376157,12.218032374808788,0.13114379945230994,,478.3006952153744,594.0680898935875
2458433.8908912,12.09797018960515,0.10478302522777798,,478.3006952153744,594.0680898935875
2458434.80375,12.291548323066483,0.12763645325494877,,478.3006952153744,594.0680898935875
2458435.77113426,12.167469930399893,0.10486968544967318,,478.3006952153744,594.0680898935875
2458437.77304398,12.235272794424132,0.13337041452822238,,478.3006952153744,594.0680898935875
2458439.75429398,12.166350283020824,0.10983316043843967,,478.3006952153744,594.0680898935875
2458441.74900463,12.069647582495895,0.09709700586926723,,478.3006952153744,594.0680898935875
2458443.77956019,12.043058459568654,0.10415402773423507,,478.3006952153744,594.0680898935875
2458447.81202546,11.935751078643765,0.07285852976574883,,478.3006952153744,594.0680898935875
2458449.74667824,11.976433974977342,0.07721175853289873,,478.3006952153744,594.0680898935875
2458450.75855324,11.839882407663874,0.15817287171966485,,478.3006952153744,594.0680898935875
2458451.72429398,11.950726920936098,0.062103118500521526,,478.3006952153744,594.0680898935875
2458457.7025463,11.967314480588483,0.08091555933121035,,478.3006952153744,594.0680898935875
2458462.70576389,12.042971193223469,0.17277717901493164,,478.3006952153744,594.0680898935875
2458464.68881944,11.89199790128191,0.0702535613521956,,478.3006952153744,594.0680898935875
2458465.68709491,11.870284121798347,0.06554491821392211,,478.3006952153744,594.0680898935875
2458466.70971065,11.869726843739498,0.08020231813423415,,478.3006952153744,594.0680898935875
2458468.67479167,11.958421162428193,0.05878295846153167,,478.3006952153744,594.0680898935875
2458469.67206019,11.984682336313682,0.09222681893527356,,478.3006952153744,594.0680898935875
2458471.68315972,11.961660306398443,0.14963920981960321,,478.3006952153744,594.0680898935875
2458472.69002315,11.931768926470243,0.06989279732612858,,478.3006952153744,594.0680898935875
2458475.69251157,11.913426724168259,0.06786941569483018,,478.3006952153744,594.0680898935875
2458479.67903935,11.818847374413043,0.07204120623692925,,0.0,0.0
2458481.67627315,11.863350658115566,0.051562639902318554,,478.3006952153744,594.0680898935875
2458482.67324074,11.777189977837573,0.04834254318683327,,478.3006952153744,594.0680898935875
2458483.67131944,11.81852628901542,0.07436432539371853,,478.3006952153744,594.0680898935875
2458486.66196759,11.830935902017544,0.07408061954244619,,478.3006952153744,594.0680898935875
2458487.69886574,11.740755047646493,0.060783359205239425,,478.3006952153744,594.0680898935875
2458488.72135417,11.814857165314413,0.07052227514176443,,478.3006952153744,594.0680898935875
2458490.64787037,11.814878519237144,0.05688450175687569,,478.3006952153744,594.0680898935875
2458494.68130787,11.7198998470011,0.08792461108757636,,478.3006952153744,594.0680898935875
2458506.681886575,11.469500933003133,0.02918137997371193,,478.3006952153744,594.0680898935875
2458508.69184028,11.404570924500641,0.04168126021597183,,478.3006952153744,594.0680898935875
2458509.71103588,11.359197750686558,0.035216665038130736,,478.3006952153744,594.0680898935875
2458510.67792824,11.375445523390903,0.06392911856721,,478.3006952153744,594.0680898935875
2458511.69087963,11.333213848675609,0.039840865141357346,,478.3006952153744,594.0680898935875
2458512.657858795,11.30771840044981,0.04955039969398951,,478.3006952153744,594.0680898935875
2458514.65025463,11.237323999264902,0.0311919069536194,,478.3006952153744,594.0680898935875
2458534.62945602,10.932849756444842,0.02737531303275883,,478.3006952153744,594.0680898935875
2458540.67300926,10.817650248355264,0.028926436535755502,,478.3006952153744,594.0680898935875
2458597.999403935,11.555002281412957,0.04809046399457887,,478.3006952153744,594.0680898935875
2458636.89403935,13.374226446401694,0.30410580317375757,,478.3006952153744,594.0680898935875
2458675.974108795,13.317744193555004,0.2514437606176168,,478.3006952153744,594.0680898935875
2458686.97619213,13.646036518312808,0.33569420171087866,,478.3006952153744,594.0680898935875
2458717.992951385,13.387879331282072,0.32669751445379197,,478.3006952153744,594.0680898935875
2458730.99277778,13.154844214889271,0.28669940176998115,,478.3006952153744,594.0680898935875
2458733.95289352,13.300565386147886,0.24979865409615937,,478.3006952153744,594.0680898935875
2458737.97726852,13.467859620036242,0.3237996003075339,,478.3006952153744,594.0680898935875
2458743.01033565,13.004005913520347,0.3079227293233114,,478.3006952153744,594.0680898935875
2458778.862175925,13.165548639452501,0.19343747530009797,,478.3006952153744,594.0680898935875
2458780.84040509,13.396179011280923,0.3208912713168776,,478.3006952153744,594.0680898935875
2458782.84054977,13.168277474269992,0.3045369903023305,,478.3006952153744,594.0680898935875
2458783.894137735,13.252668099968645,0.25382059892566106,,0.0,0.0
2458784.88633102,13.364149686066295,0.3209543964941106,,478.3006952153744,594.0680898935875
2458785.918506945,13.22830830471813,0.23719896610561472,,478.3006952153744,594.0680898935875
2458786.851689815,13.048028197249753,0.22485575243668457,,478.3006952153744,594.0680898935875
2458787.80766204,13.224471836740348,0.2288135521229737,,478.3006952153744,594.0680898935875
2458788.82265046,13.019761482766086,0.22041237630220262,,478.3006952153744,594.0680898935875
2458789.83335648,12.901173349166108,0.19947772271247177,,478.3006952153744,594.0680898935875
2458790.819016205,12.94351337307939,0.20180361303993613,,478.3006952153744,594.0680898935875
2458791.81234954,12.87315477225791,0.21753552395680753,,478.3006952153744,594.0680898935875
2458792.82199074,13.016986751371526,0.20345935039979107,,478.3006952153744,594.0680898935875
2458793.785243055,12.899130782874689,0.21037627837112013,,478.3006952153744,594.0680898935875
2458794.79037037,12.977963730182791,0.18170109995815545,,478.3006952153744,594.0680898935875
2458795.796180555,12.940121720249458,0.17463398744976388,,478.3006952153744,594.0680898935875
2458796.78033565,13.024363709626808,0.20636342912149397,,478.3006952153744,594.0680898935875
2458797.814519675,12.951870396188262,0.20333974029565305,,478.3006952153744,594.0680898935875
2458798.83791667,12.88988654691852,0.18196279371048543,,478.3006952153744,594.0680898935875
2458799.78858796,13.00183244689249,0.29700228303895215,,0.0,0.0
2458800.80269676,12.770324249743384,0.14569273155680862,,478.3006952153744,594.0680898935875
2458801.79087963,12.879218108414161,0.18196818949085122,,478.3006952153744,594.0680898935875
2458804.83673611,12.937339714833927,0.2233767182070811,,478.3006952153744,594.0680898935875
2458805.78771991,13.150800127964256,0.17687199105035328,,478.3006952153744,594.0680898935875
2458812.74677083,13.283073822606577,0.17523980827830254,,478.3006952153744,594.0680898935875
2458827.748292825,13.345284155181043,0.231096609767805,,478.3006952153744,594.0680898935875
2458830.803136575,13.042310926645104,0.33300018310410184,,478.3006952153744,594.0680898935875
2458833.75357639,13.096616666545271,0.32854391754638756,,0.0,0.0
2458837.70422454,13.219155855163066,0.28779538787988657,,478.3006952153744,594.0680898935875
2458846.676186345,13.145528235732652,0.21642118523309165,,478.3006952153744,594.0680898935875
2458849.726140045,12.982423454291167,0.17154088461320435,,478.3006952153744,594.0680898935875
2458851.680769675,12.768840337598668,0.24416861179241747,,478.3006952153744,594.0680898935875
2458854.68902778,13.251280103936226,0.24555198442339146,,478.3006952153744,594.0680898935875
2458855.71015046,13.394297331071403,0.25538255762168655,,478.3006952153744,594.0680898935875
2458856.72625579,13.428873202159211,0.27319706904071367,,478.3006952153744,594.0680898935875
2458859.659033565,13.520912739489983,0.3375248600461919,,478.3006952153744,594.0680898935875
2458876.658819445,13.55270067388103,0.29492372764389957,,478.3006952153744,594.0680898935875
2458877.66541088,13.374962598607357,0.3122788398914331,,478.3006952153744,594.0680898935875
2458878.657228005,13.482129689936054,0.3100672212394128,,478.3006952153744,594.0680898935875
2458882.656359955,13.284176710171048,0.24137137404899967,,478.3006952153744,594.0680898935875
2458886.660925925,13.420693431565864,0.3002598399067966,,478.3006952153744,594.0680898935875
2458887.645896995,13.163898256551494,0.2731676064537826,,478.3006952153744,594.0680898935875
2458891.65077546,13.365884686156095,0.32233712401961434,,478.3006952153744,594.0680898935875
2458893.675734955,13.247305458843739,0.25886821155033496,,478.3006952153744,594.0680898935875
2458894.649560185,13.241754900499304,0.3389197093967761,,0.0,0.0
2458895.65880787,13.26546040092938,0.288536130593845,,478.3006952153744,594.0680898935875
2458896.6553125,13.26059400621628,0.3184086860759587,,478.3006952153744,594.0680898935875
2458897.64667824,13.03272429879026,0.23285272264722676,,0.0,0.0
2458898.63787037,12.946480174852574,0.16648749599668353,,478.3006952153744,594.0680898935875
2458899.64289352,12.940869009383595,0.19372492764513558,,478.3006952153744,594.0680898935875
2458900.63733796,13.296097425700282,0.341319763404121,,478.3006952153744,594.0680898935875
2458906.627251155,13.008853446982453,0.3162109977365273,,478.3006952153744,594.0680898935875
2458909.62478009,13.095903668129834,0.24921961551180535,,478.3006952153744,594.0680898935875
2458912.634814815,12.855059353457596,0.15855299603983236,,478.3006952153744,594.0680898935875
2458913.64917824,13.040142834286772,0.26137923861029005,,478.3006952153744,594.0680898935875
2458915.61928241,13.10773628141351,0.17832090223867378,,478.3006952153744,594.0680898935875
2458957.009681715,12.747121732292237,0.30179195386575647,,478.3006952153744,594.0680898935875
2458962.999328705,13.236006276310397,0.3008216236321644,,478.3006952153744,594.0680898935875
2458980.94212963,13.000885380414697,0.3377729416708004,,478.3006952153744,594.0680898935875
2458992.931863425,12.890812044823653,0.26529757857285713,,478.3006952153744,594.0680898935875
2459009.876203705,12.878995642364998,0.2933727191363536,,478.3006952153744,594.0680898935875
2459014.86707176,12.9440009240252,0.32444882364127936,,478.3006952153744,594.0680898935875
2459017.86078704,13.139200002377248,0.3236880214483164,,478.3006952153744,594.0680898935875
2459089.013136575,12.056278686005678,0.04781426610492488,,478.3006952153744,594.0680898935875
2459093.00363426,12.086852764753377,0.06962141734673252,,478.3006952153744,594.0680898935875
2459094.99672454,12.008206461725118,0.06462301132146621,,478.3006952153744,594.0680898935875
2459102.97556713,12.100149261429957,0.14300954537989086,,478.3006952153744,594.0680898935875
2459104.97675926,11.982754018732363,0.08493050266504262,,478.3006952153744,594.0680898935875
2459107.968425925,11.908493631301354,0.05376136421622085,,478.3006952153744,594.0680898935875
2459109.96103009,11.941678943181355,0.09111117859406664,,478.3006952153744,594.0680898935875
2459111.954675925,11.89539628615102,0.061041263643794016,,478.3006952153744,594.0680898935875
2459113.950578705,11.779055654591795,0.05478263035714456,,478.3006952153744,594.0680898935875
2459115.94340278,11.876816263611992,0.06657807491782086,,478.3006952153744,594.0680898935875
2459119.930810185,11.781438193526956,0.040467964507216445,,478.3006952153744,594.0680898935875
2459121.92429398,11.917532498494458,0.08559020520715702,,478.3006952153744,594.0680898935875
2459123.917766205,11.833871401414338,0.07727657770519991,,478.3006952153744,594.0680898935875
2459125.91122685,11.869481138883879,0.0627187641537256,,0.0,0.0
2459127.90886574,11.780764442550018,0.2943357205165923,,478.3006952153744,594.0680898935875
2459129.90167824,11.864581728462067,0.05869613337025973,,478.3006952153744,594.0680898935875
2459133.890381945,11.887038829491047,0.06235869556239171,,478.3006952153744,594.0680898935875
2459135.88859954,11.842487977009194,0.06691690195476967,,478.3006952153744,594.0680898935875
2459137.882118055,11.91085686462098,0.08157020557626934,,478.3006952153744,594.0680898935875
2459139.87829861,11.868525236365869,0.08531843897868993,,478.3006952153744,594.0680898935875
2459141.87047454,12.034127993499576,0.0903330243682192,,478.3006952153744,594.0680898935875
2459143.86755787,11.809296051227971,0.055298157497084464,,478.3006952153744,594.0680898935875
2459145.86400463,11.883794160607769,0.05416546986816173,,478.3006952153744,594.0680898935875
2459149.85008102,11.906796965848683,0.10701652606881655,,478.3006952153744,594.0680898935875
2459151.84203704,11.885913443594546,0.09140570990192196,,478.3006952153744,594.0680898935875
2459153.834953705,11.874278077318218,0.0674527751202069,,478.3006952153744,594.0680898935875
2459155.830983795,11.949426506357826,0.09451811242875145,,478.3006952153744,594.0680898935875
2459156.85023148,11.928753659131296,0.08111098436452237,,478.3006952153744,594.0680898935875
2459157.82415509,11.875407083819002,0.07105211907996122,,478.3006952153744,594.0680898935875
2459158.822060185,11.9034260591098,0.05724551175683482,,478.3006952153744,594.0680898935875
2459163.92902778,11.95713327999536,0.06706790780694938,,478.3006952153744,594.0680898935875
2459165.877997685,12.056732590306806,0.09355306877041249,,478.3006952153744,594.0680898935875
2459169.813449075,11.943977689571105,0.06402150431271582,,478.3006952153744,594.0680898935875
2459171.79791667,11.969723478060095,0.07051244658532883,,478.3006952153744,594.0680898935875
2459173.780868055,12.050523218466163,0.09244563393631919,,478.3006952153744,594.0680898935875
2459174.77951389,11.982915918471102,0.08252807596122934,,478.3006952153744,594.0680898935875
2459176.77210648,11.978910611827331,0.0672229435784665,,478.3006952153744,594.0680898935875
2459178.767002315,11.993215178710594,0.06890315563333892,,478.3006952153744,594.0680898935875
2459180.76150463,11.975768253732587,0.09424952503675628,,478.3006952153744,594.0680898935875
2459181.758194445,11.991633350818956,0.07183363504040327,,478.3006952153744,594.0680898935875
2459183.755949075,12.052612472398554,0.19384686469142867,,478.3006952153744,594.0680898935875
2459184.76271991,11.965426013276844,0.06820043440582457,,478.3006952153744,594.0680898935875
2459185.74782986,11.990409004889072,0.09963069078873443,,478.3006952153744,594.0680898935875
