jds,mags,magerrs
2458427.74148148,10.252478689221006,0.026021938256649932
2458431.73337963,10.193063521929918,0.016988937251804788
2458434.6928588,10.19925278354346,0.016541791758180345
2458436.68209491,10.181620852438725,0.014681886117683788
2458438.68761574,10.134963599870668,0.02093596372475657
2458439.70041667,10.213379171784304,0.01663733064008071
2458440.68821759,10.107896165441234,0.03736993971786545
2458441.69541667,10.157142587491903,0.01686694273545686
2458448.6444213,10.17908971210467,0.013672461801861458
2458449.68111111,10.20979628467136,0.013181252562715219
2458451.63853009,10.174058589199397,0.015733677575370197
2458463.64715278,10.168667933344512,0.016534494303109333
2458465.63668981,10.102530859365356,0.013969566500621004
2458472.62424769,10.127976089612964,0.013794961239851895
2458474.6269213,10.089565290299022,0.013144361380157746
2458479.63471065,10.17957281487071,0.011944171846709057
2458481.62616898,10.127166994390253,0.013183647230137796
2458483.61668981,10.132882984439373,0.014313056488064415
2458486.62548611,10.12903097153011,0.018617838962315596
2458488.64646991,10.133942809876173,0.01598288502612225
2458490.63547454,10.171938484098057,0.015787132974119274
2458505.61142361,10.193134014063133,0.01296881002142642
2458510.64603588,10.158643031472701,0.013407800796532561
2458514.6058912,10.112809180600436,0.012290641731419968
2458638.982667825,10.048564069598424,0.018117594146598772
2458661.96854167,10.097132102872477,0.015025910979829594
2458669.950381945,10.085637079835074,0.018456204924700344
2458675.981689815,10.122004668963426,0.013278930529988065
2458679.988738425,10.183498442330487,0.014746328766498444
2458682.988506945,10.181911483481295,0.013715439089164462
2458685.95260417,10.151120988004338,0.013883745385396242
2458691.93708912,10.153988225581244,0.014215654335937212
2458695.948640045,10.164750862770871,0.016624102884691218
2458698.934930555,10.170187001691325,0.014121909740084981
2458700.94007523,10.129519852096145,0.0138645909000177
2458703.9295081,10.181322555590167,0.016863498426556656
2458705.92222222,10.138267462420611,0.01367205342898436
2458707.89599537,10.134208639477812,0.011290601619541197
2458709.888564815,10.138248774296734,0.026025621727226535
2458716.869832175,10.161959306918359,0.017192682749938203
2458718.900925925,10.075113567026099,0.014056774380590754
2458722.904600695,10.113183513316942,0.01531635620028773
2458724.8529919,10.053057899278148,0.014500993524919738
2458726.87849537,10.111144046313878,0.01409446982938743
2458727.892060185,10.041093323628894,0.01274179627247094
2458730.87045139,10.031524996964949,0.013834202471800795
2458733.856221065,10.07325313197957,0.015736715602619335
2458735.85357639,10.08165702407094,0.013049425934524525
2458736.868917825,10.05158209795443,0.01631964914786414
2458738.81126736,10.087506904166545,0.012791226222248302
2458739.858582175,10.095659617485861,0.013697331314290124
2458740.834756945,10.064556355251183,0.011916970568119472
2458741.863408565,10.120796493199894,0.011310889077863916
2458743.859814815,10.07161606172053,0.011483031615189123
2458745.807800925,10.10394495467834,0.013187321356329777
2458747.889832175,10.112989306255225,0.011985376077825249
2458749.81989583,10.139285508243416,0.013591629493486536
2458751.82759838,10.124828763625935,0.013992429679291117
2458757.79755787,10.149700262730258,0.012557705372478304
2458759.79078125,10.107001319810772,0.01143569204523952
2458761.77172454,10.134180231802276,0.01341009525067547
2458762.810694445,10.143031366184527,0.013895037901924513
2458764.75164352,10.175130781714028,0.013077665933717043
2458766.743935185,10.114453145339795,0.012500934232573892
2458769.78510417,10.13926065761553,0.013090265506712953
2458771.77195602,10.15742308715375,0.011856396855850899
2458779.74578125,10.12079031708178,0.010738581679100617
2458781.73832176,10.10571225692459,0.01145972942475791
2458783.74047454,10.149031652929718,0.012478894299892964
2458786.731672455,10.146456653183662,0.014559985555673918
2458788.72689815,10.109207515539907,0.010767798143234196
2458790.70322917,10.12892915779873,0.01042336485304164
2458792.71190972,10.166515756957223,0.013491324430484028
2458794.68364583,10.12807590721296,0.013640349983944552
2458795.719189815,10.136542822859438,0.01239459403637107
2458796.7301331,10.118304645950724,0.011133147798210561
2458799.719675925,10.120057591158721,0.009377879557081279
2458801.69076389,10.147280422768748,0.012666564442904607
2458803.692685185,10.17696262236029,0.012679980980755793
2458805.681672455,10.149490258658316,0.013905423091738006
2458812.68447917,10.20946096452182,0.025424704094222372
2458820.663211805,10.138960248673737,0.016529670811629954
2458831.652233795,10.167364090933692,0.03780462175175245
2458836.63871528,10.101160386982444,0.017700956352462997
2458846.61960648,10.116099648888136,0.017263707323701645
2458851.645908565,10.090074228912197,0.023736759490033434
2458856.62646412,10.090715269158594,0.013612912200889709
2458861.63818287,10.129381159748409,0.011796073887561332
2458871.603883105,10.111198457308493,0.013150112291806555
2458875.625127315,10.081204901807956,0.013244169982073766
2458877.609074075,10.130180011810792,0.015356236576265026
2458879.605243055,10.123165413381031,0.018214215898107195
2458881.634305555,10.11283637610786,0.015015660950760653
2458885.620636575,10.093297895255223,0.010904731221186327
2458887.602644675,10.093530605546544,0.012545192595040451
2458891.610625,10.137447301081252,0.013937072054005415
2458981.941550925,10.089082864818069,0.055584553014563845
2459033.90608796,10.178395144293095,0.05352541816126782
2459034.893078705,10.178753806483583,0.05594267213540852
2459035.87621528,10.190819240963705,0.04998202860354999
2459036.87414352,10.17713575195167,0.051312744709784815
2459038.891296295,10.176853692889523,0.05212899610269799
2459039.86047454,10.156787949001558,0.05091228113448176
2459040.86609954,10.19753421084624,0.05434354236950195
2459041.863877315,10.227200918155384,0.05281108800220376
2459043.872002315,10.223338562529083,0.05569010114322722
2459044.86814815,10.191527898980505,0.06088119556441869
2459045.87041667,10.214339194366483,0.052068282763195174
2459046.856180555,10.217331015362458,0.060262254823702885
2459048.85696759,10.230120225394547,0.053075123111872256
2459049.84702546,10.193363624895143,0.05257350755938217
2459050.856828705,10.199194784653365,0.05471223844477844
2459051.83104167,10.21770903555145,0.060142063533026674
2459052.843935185,10.229961431930398,0.05878026554510946
2459054.84128472,10.224640239751256,0.05628589664052408
2459055.83515046,10.211683052387782,0.05761037262391769
2459056.82144676,10.222629776322583,0.05235795542601382
2459057.815300925,10.235781541248627,0.05660232239776021
2459058.813877315,10.214722930540571,0.028016579828042922
2459059.817060185,10.212699862518313,0.02933833031749314
2459060.82241898,10.22965682426781,0.026270199757260023
2459061.79960648,10.213084278008289,0.0255607124872976
2459061.98582176,10.234899042892842,0.019045577504879597
2459062.803506945,10.206522569313936,0.022889538190571615
2459063.795046295,10.20740420846321,0.032951510139903786
2459064.793622685,10.212495402604354,0.023597145653963057
2459065.801805555,10.201560461950155,0.029100946913616435
2459067.802199075,10.216805269248118,0.036008975793180444
2459068.79925926,10.240364245877014,0.029945983871627436
2459069.79471065,10.19392310812156,0.032215396485299634
2459070.78765046,10.23157988658413,0.03017465391432185
2459071.789560185,10.212467926598507,0.025893252107662947
2459072.79547454,10.215145334084642,0.02975313420623815
2459073.78599537,10.21911734263972,0.030150455990243272
2459075.77902778,10.22089622354505,0.023048273914374834
2459077.77391204,10.218653927515845,0.020784746558296385
2459078.77672454,10.199345132584416,0.024678368650203456
2459079.7665625,10.214708152270264,0.023051917619330245
2459080.767256945,10.2213098395798,0.022020335189930417
2459081.75171296,10.236195242932375,0.028744061894406606
2459082.76474537,10.221673780915921,0.02647941790782955
2459086.7375,10.193760613993867,0.03235679976232698
2459087.748506945,10.275731652258873,0.02416492731404092
2459088.745694445,10.272866379288178,0.023711836011064642
2459089.74097222,10.262614133612255,0.030852488465607827
2459089.91079861,10.24246205201908,0.018235206025399554
2459090.73704861,10.266379498919314,0.0321727642299246
2459091.72486111,10.268141022388496,0.03540472485289348
2459092.731319445,10.292050577796754,0.031349687919520676
2459093.717627315,10.28857648583656,0.02446735982660086
2459094.73229167,10.316132924481082,0.03559382418107298
2459095.71483796,10.292110989164936,0.027472322136072796
2459096.715,10.325717826375005,0.030798113366371425
2459097.72266204,10.319010030162465,0.027053651511953828
2459098.70222222,10.296649614933077,0.020649152447554518
2459102.91577546,10.37867224490957,0.02387705731864672
2459104.90333333,10.33043475028218,0.01900342218555029
2459106.86287037,10.328312108661759,0.01854401670324922
2459107.862118055,10.330531557332886,0.0184260784324275
2459108.85869213,10.363369660092783,0.016964471236529107
2459109.697627315,10.395997613940203,0.026818922431245472
2459109.85568287,10.398131209292986,0.024684773099711243
2459110.69474537,10.356776125767809,0.03033085557420097
2459111.69447917,10.40488694071923,0.02740844251083469
2459112.690439815,10.42170356734735,0.03190783397148688
2459113.683368055,10.395407262317164,0.03638633810078186
2459114.667997685,10.379298479494313,0.029332692066259734
2459115.67866898,10.441209519740026,0.04269265135098943
2459116.675578705,10.393277815442774,0.032628074354965744
2459118.67021991,10.449808243718916,0.04134865947664
2459119.6684375,10.414495572878348,0.037673805933832405
2459120.662743055,10.402568893575133,0.03152074858604898
2459121.67045139,10.404261080353043,0.031587603925481864
2459122.66447917,10.415912050886522,0.032236948466689265
2459123.817118055,10.373367483709599,0.017171523140180837
2459124.6609375,10.393737950782318,0.032252468013988095
2459125.65614583,10.40447957374152,0.029899419955936844
2459126.810011575,10.36554242293121,0.01909480870635046
2459127.806747685,10.361608598153872,0.03097217477557072
2459128.646886575,10.425924907622502,0.03410829253391822
2459129.800613425,10.392733222431353,0.02067270371576247
2459130.79767361,10.388835513515874,0.019231102488007936
2459131.79699074,10.42704305445901,0.016039990869524692
2459132.79378472,10.390818419844612,0.0203719339857502
2459133.78988426,10.39503274816622,0.01716650031938498
2459134.78666667,10.365674705317542,0.01823046077959802
2459135.78672454,10.40250013823254,0.018437954807593915
2459136.78332176,10.38903110741462,0.0189426254760405
2459137.779641205,10.393387815789648,0.018504878524490488
2459138.775625,10.366277482998893,0.017507194324338515
2459139.773113425,10.399030295294043,0.021064161860704925
2459140.77255787,10.360593907787297,0.013150174440267082
2459141.76829861,10.400947580676185,0.020450064728720067
2459142.76550926,10.422914598933914,0.021836783659906305
2459143.76146991,10.410371847299432,0.01659542190085483
2459144.75863426,10.4154435326482,0.01958067790715395
2459145.75898148,10.385948755393251,0.02044741179535807
2459146.75462963,10.409559655549725,0.02379215795906821
2459147.75340278,10.333119549839138,0.017131230127904514
2459149.74861111,10.455499325112555,0.02036624198602117
2459150.744074075,10.423182728683692,0.015580351691536418
2459151.741631945,10.405027740034223,0.019024096611945696
2459152.73790509,10.40195218035039,0.017400024220404424
2459153.734444445,10.512726754128447,0.01632984932708481
2459155.73023148,10.391733323896673,0.021475086035794438
2459157.72542824,10.394411174523002,0.019263537983681207
2459158.73265046,10.377865868743237,0.01836887069446465
2459164.72550926,10.35488639736988,0.022479100511235188
2459169.72864583,10.392521509084759,0.016389008851015092
2459172.687453705,10.316320067282692,0.02068839525963583
2459174.68056713,10.36646823612934,0.016530019726262366
2459175.677569445,10.283269675237001,0.05902290995195919
2459178.66953704,10.397202805485977,0.01678262306323593
2459180.662141205,10.412811033186628,0.026522199840507302
2459183.65365741,10.290729490509165,0.01697280123697383
2459186.655,10.33663529020444,0.019969574710758744
2459189.65883102,10.451379344093002,0.019109813800941764
2459192.64878472,10.366559889208018,0.09904910659278945
2459195.631064815,10.303150599656417,0.037334975854456075
2459197.66383102,10.343278021757772,0.06476941449573827
2459199.64892361,10.347490923782614,0.0154977515167274
2459202.62736111,10.356498965009916,0.018422993003242044
2459204.638425925,10.47497856410547,0.025823788144376195
2459206.64537037,10.501261028261712,0.034475316590209325
2459210.634641205,10.44458050973502,0.11191750206733135
2459215.63355324,10.45587227713379,0.02183683480354578
2459218.620439815,10.440501645152771,0.015482488362716392
2459221.62377315,10.434080257656955,0.046948236152060105
2459224.62318287,10.413537453302816,0.029485230658206813
2459227.61359954,10.465541021492648,0.01586262064161532
2459229.64716435,10.433789737362204,0.01980465798566076
2459232.61946759,10.41845218233271,0.0168309159602281
2459248.61482639,10.373036817018363,0.019071510620585846
2459251.623368055,10.33729746553255,0.02396096108343248
2459253.61269676,10.278503857150016,0.03291889925176854
2459255.61315972,10.335352520135412,0.02583443717634185
2459303.0303125,10.225623998608931,0.030788874935078446
