JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2418734.6,<12.0,,,Vis.,C,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418740.6,<13.6,,,Vis.,C,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418763.5,13.5,,,Vis.,TOD,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418763.6,13.4,,,Vis.,C,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418764.6,13.3,,,Vis.,C,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418789.6,12.4,,,Vis.,C,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418790.5,12.8,,,Vis.,TOD,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418798.6,12.1,,,Vis.,C,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418896.8,11.6,,,Vis.,TOD,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418897.8,11.6,,,Vis.,TOD,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418904.6,11.6,,,Vis.,TOD,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418904.8,11.6,,,Vis.,TOD,P 0.1<L,,,,,,,V,,,,SU TAU,,STD,,,,
2418926.7,11.5,,,Vis.,H58,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418926.9,11.5,,,Vis.,H58,P =L,,,,,,,V,,,,SU TAU,,STD,,,,
2418930.7,11.6,,,Vis.,H58,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418930.9,11.6,,,Vis.,H58,P 0.1<L,,,,,,,V,,,,SU TAU,,STD,,,,
2418937.7,11.4,,,Vis.,H58,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418937.9,11.4,,,Vis.,H58,P 0.1>L,,,,,,,V,,,,SU TAU,,STD,,,,
2418943.7,11.4,,,Vis.,H58,P 0.1>L,,,,,,,V,,,,SU TAU,,STD,,,,
2418944.7,10.8,,,Vis.,C,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418950.7,<9.0,,,Vis.,H58,H,,,,,,,V,,,,SU TAU,,STD,,,,
2418955.7,11.4,,,Vis.,H58,PS S.1>L,,,,,,,V,,,,SU TAU,,STD,,,,
2418957.6,11.7,,,Vis.,H58,PS S1.2<L,,,,,,,V,,,,SU TAU,,STD,,,,
2418963.9,<9.0,,,Vis.,H58,MS,,,,,,,V,,,,SU TAU,,STD,,,,
2418973.6,<11.7,,,Vis.,H58,S,,,,,,,V,,,,SU TAU,,STD,,,,
2418987.8,<11.1,,,Vis.,H58,C,,,,,,,V,,,,SU TAU,,STD,,,,
2418996.5,<10.3,,,Vis.,H58,C,,,,,,,V,,,,SU TAU,,STD,,,,
2419008.5,<12.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419008.5,<14.0,,,Vis.,H58,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2419008.6,<13.5,,,Vis.,C,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2419009.6,<13.5,,,Vis.,C,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2419009.8,<12.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419009.8,<14.0,,,Vis.,H58,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2419010.6,<12.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419010.6,<14.0,,,Vis.,H58,,,,,1912ANHAR-63-34.  SUBMITTED BY PKV.,,,Z,,,,SU TAU,AAVSO,STD,,1912AnHar..63....1C,PKV,
2419015.5,<12.1,,,Vis.,H58,C,,,,,,,V,,,,SU TAU,,STD,,,,
2419016.6,14.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419018.5,<12.1,,,Vis.,H58,M,,,,,,,V,,,,SU TAU,,STD,,,,
2419022.5,<12.3,,,Vis.,H58,M,,,,,,,V,,,,SU TAU,,STD,,,,
2419028.5,12.8,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419036.8,12.2,,,Vis.,TOD,,,,,,,,V,,,,SU TAU,,STD,,,,
2419042.5,12.2,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419046.6,11.9,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419053.6,11.4,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419060.5,11.9,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419073.6,10.4,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419079.6,10.4,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419084.6,11.3,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419086.6,10.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419089.6,10.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419092.6,10.2,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419096.6,10.0,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419104.6,10.1,,,Vis.,H58,M,,,,,,,V,,,,SU TAU,,STD,,,,
2419110.6,10.3,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419117.5,10.3,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419126.6,10.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419136.6,10.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419139.6,10.0,,,Vis.,YAS,,,,,,,,V,,,,SU TAU,,STD,,,,
2419143.5,9.9,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419151.5,10.1,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419299.9,9.7,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
2419312.9,9.9,,,Vis.,H58,,,,,,,,V,,,,SU TAU,,STD,,,,
