JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2454995.5130,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2454998.4900,12.8,,,Vis.,PYG,,129+1,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455000.5130,12.8,,,Vis.,PYG,,129+1,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455002.5787,12.41,0.01,,V,DKS,,000-BJW-745,000-BJW-746,6959AIQ,,0,,Z,12.860,13.056,,NSV 11154,AAVSO,STD,,,,
2455005.5125,13.2,,,Vis.,PYG,,,,1261adf,35cm SCT,,,Z,,,,NSV 11154,BAA-VSS,STD,,,,BAAVSS
2455008.5110,12.8,,,Vis.,PYG,,129+1,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455012.5090,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455016.5050,12.8,,,Vis.,PYG,,129+1,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455017.80624,12.689,0.006,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.146,Z,19.194,19.421,,NSV 11154,,STD,1,,,
2455017.80847,12.674,0.006,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.152,Z,19.220,19.445,,NSV 11154,,STD,1,,,
2455017.81071,12.650,0.007,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.159,Z,19.208,19.415,,NSV 11154,,STD,1,,,
2455017.82046,11.251,0.006,,I,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.188,Z,19.466,19.609,,NSV 11154,,STD,1,,,
2455017.82269,11.246,0.007,,I,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.196,Z,19.478,19.629,,NSV 11154,,STD,1,,,
2455017.82491,11.261,0.007,,I,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.203,Z,19.465,19.637,,NSV 11154,,STD,1,,,
2455019.5120,12.8,,,Vis.,PYG,,129+1,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455019.65904,12.695,0.008,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.013,Z,19.298,19.534,,NSV 11154,,STD,,,,
2455019.66133,12.705,0.008,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.012,Z,19.332,19.576,,NSV 11154,,STD,,,,
2455021.5060,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455021.66691,12.687,0.006,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.007,Z,19.216,19.453,,NSV 11154,,STD,,,,
2455021.66939,12.691,0.007,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.006,Z,19.267,19.508,,NSV 11154,,STD,,,,
2455021.67163,12.673,0.007,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.006,Z,19.276,19.492,,NSV 11154,,STD,,,,
2455022.5110,12.8,,,Vis.,PYG,,129+1,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455023.63372,12.646,0.007,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.024,Z,19.275,19.495,,NSV 11154,,STD,,,,
2455025.4880,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455028.5350,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455030.315,13.24,,,B,KVI,,,,999999,,0,,Z,,,,NSV 11154,,STD,,,,
2455030.315,11.87,,,R,KVI,,,,999999,,0,,Z,,,,NSV 11154,,STD,,,,
2455030.315,12.75,,,TG,KVI,,,,999999,,0,,Z,,,,NSV 11154,,STD,,,,
2455031.62468,12.506,0.005,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.014,Z,19.238,19.462,,NSV 11154,,STD,,,,
2455032.4790,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455033.4880,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455035.60038,12.468,0.011,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.024,Z,20.261,20.465,,NSV 11154,,STD,,,,
2455037.4880,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455040.4650,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455045.5060,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455045.60916,12.406,0.006,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.005,Z,19.279,19.494,,NSV 11154,,STD,,,,
2455048.59750,12.426,0.014,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.006,Z,19.934,20.140,,NSV 11154,,STD,,,,
2455051.4530,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455058.339,12.61,,,TG,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455058.339,13.01,,,B,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455058.339,11.62,,,R,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455058.58605,12.378,0.006,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,,0,1.005,Z,19.098,19.306,,NSV 11154,,STD,,,,
2455059.58550,12.355,0.006,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,,0,1.005,Z,19.197,19.431,,NSV 11154,,STD,,,,
2455060.59098,12.295,0.008,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,COMP MAGS FROM TASS MK IV CATALOG,0,1.007,Z,19.419,19.662,,NSV 11154,,STD,,,,
2455061.4260,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455061.58856,12.258,0.007,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,,0,1.007,Z,19.456,19.696,,NSV 11154,,STD,,,,
2455063.383,11.51,,,R,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455063.383,12.87,,,B,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455063.383,12.44,,,TG,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455063.4430,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455068.4280,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455069.393,12.72,,,B,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455069.393,12.29,,,TG,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455069.393,11.38,,,R,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455069.56056,12.075,0.010,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,MEAN OF 3 OBSERVATIONS. UNCERTAINTY IS STD DEV OF THE THREE.,0,1.006,Z,19.104,19.327,,NSV 11154,,STD,,,,
2455072.4250,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455074.389,11.33,,,R,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455074.389,12.73,,,B,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455074.389,12.30,,,TG,KVI,,,,999999,,0,,Z,,,,NSV 11154,MCSE,STD,,,,
2455076.3970,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455080.55701,12.078,0.005,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,MEAN OF 3 OBSERVATIONS. UNCERTAINTY IS STD DEV OF THE THREE.,0,1.018,Z,19.092,19.305,,NSV 11154,,STD,,,,
2455084.4180,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455089.62834,12.202,0.006,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,,0,1.203,Z,19.064,19.309,,NSV 11154,,STD,,,,
2455089.62987,12.190,0.006,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,,0,1.208,Z,19.075,19.293,,NSV 11154,,STD,,,,
2455094.53805,12.316,0.003,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,MEAN OF 3 OBSERVATIONS. UNCERTAINTY IS STD DEV OF THE THREE,0,1.036,Z,19.002,19.233,,NSV 11154,,STD,,,,
2455095.4220,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455095.60997,12.342,0.006,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,MEAN OF 3 OBSERVATIONS. UNCERTAINTY IS STD DEV OF THE THREE,0,1.196,Z,19.298,19.521,,NSV 11154,,STD,,,,
2455096.51946,12.345,0.011,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,MEAN OF 3 OBSERVATIONS. UNCERTAINTY IS STD DEV OF THE THREE,0,1.023,Z,19.120,19.339,,NSV 11154,,STD,,,,
2455098.4450,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455100.51123,12.345,0.002,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,MEAN OF 3 OBSERVATIONS. UNCERTAINTY IS STD DEV OF THE THREE,0,1.025,Z,18.999,19.228,,NSV 11154,,STD,,,,
2455101.3600,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455116.3220,12.5,,,Vis.,PYG,,129+4,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455117.3280,12.4,,,Vis.,PYG,,126+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455121.3190,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455124.49190,12.033,0.002,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,MEAN OF 3 OBSERVATIONS. UNCERTAINTY IS STD DEV OF THE THREE,0,1.093,Z,18.997,19.228,,NSV 11154,,STD,,,,
2455130.48400,12.135,0.013,,V,HTY,,GSC03531-00470,GSC03531-00042,1270IO,MEAN OF 3 OBSERVATIONS. UNCERTAINTY IS STD DEV OF THE THREE,0,1.112,Z,19.173,19.403,,NSV 11154,,STD,,,,
2455137.3160,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455139.2780,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455144.2540,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455156.3170,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455159.3150,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455166.2750,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455169.2890,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455178.2140,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455188.2330,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455199.5000,12.7,,,Vis.,PYG,,129+2,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455200.5000,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
2455279.9493,11.90,0.03,,V,DKS,,000-BJW-745,000-BJW-746,6959AIQ,,0,,Z,12.860,13.077,,NSV 11154,AAVSO,STD,,,,
2455292.7563,11.82,0.01,,V,DKS,,000-BJW-745,000-BJW-746,6959AIQ,,0,,Z,12.860,13.098,,NSV 11154,AAVSO,STD,,,,
2455298.7588,11.89,0.02,,V,DKS,,000-BJW-745,000-BJW-746,6959AIQ,,0,,Z,12.860,13.069,,NSV 11154,AAVSO,STD,,,,
2455308.7039,12.03,0.01,,V,DKS,,000-BJW-745,000-BJW-745,6959AIQ,,0,,Z,12.860,13.104,,NSV 11154,AAVSO,STD,,,,
2455326.5000,12.6,,,Vis.,PYG,,129+3,,3167GI,,,,Z,,,,NSV 11154,,STD,,,,
