JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2445937.231,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2445938.221,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2445939.312,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2445940.233,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2445941.245,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2445991.9,15.7,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446103.607,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446128.2,15.8,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446156.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446157.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446170.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446171.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446172.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446173.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446174.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446175.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446177.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446179.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446180.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446181.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446182.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446183.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446184.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446189.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446195.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446200.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446201.4,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446202.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446203.6,<13.5,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
