JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459768.745885,11.194,0.022,,I,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 12.113  K = 12.231,0,1.147,Z,20.577,20.651,,NSVS 13967171,VVS,STD,,,,
2459768.746441,11.162,0.026,,I,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 12.113  K = 12.231,0,1.149,Z,20.816,20.901,,NSVS 13967171,VVS,STD,,,,
2459768.747078,14.518,0.058,,V,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 13.414  K = 13.346,0,1.150,Z,20.695,20.641,,NSVS 13967171,VVS,STD,,,,
2459768.747633,14.437,0.131,,V,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 13.414  K = 13.346,0,1.152,Z,21.756,21.700,,NSVS 13967171,VVS,STD,,,,
2459768.748356,17.073,0.512,,B,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 14.441  K = 14.260,0,1.154,Z,21.930,21.857,,NSVS 13967171,VVS,STD,,,,
2459768.749086,16.962,0.341,,B,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 14.441  K = 14.260,0,1.156,Z,21.528,21.326,,NSVS 13967171,VVS,STD,,,,
2459770.768767,11.150,0.014,,I,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 12.113  K = 12.231,0,1.253,Z,19.825,19.873,,NSVS 13967171,VVS,STD,,,,
2459770.769323,11.160,0.014,,I,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 12.113  K = 12.231,0,1.255,Z,19.813,19.848,,NSVS 13967171,VVS,STD,,,,
2459770.769948,14.457,0.037,,V,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 13.414  K = 13.346,0,1.258,Z,19.884,19.795,,NSVS 13967171,VVS,STD,,,,
2459770.770503,14.468,0.040,,V,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 13.414  K = 13.346,0,1.261,Z,19.922,19.807,,NSVS 13967171,VVS,STD,,,,
2459770.771574,17.251,0.359,,B,HMB,,UCAC4 438-086957,UCAC4 438-087153,X28069UD,STANDARD MAG: C = 14.441  K = 14.260,0,1.266,Z,20.185,20.047,,NSVS 13967171,VVS,STD,,,,
