JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457555.1146,13.3,,,Vis.,PEX,B,127,138,11282TZ,U,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457572.0903,13.3,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457573.1326,13.3,,,Vis.,PEX,,127,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457632.0347,13.6,,,Vis.,PEX,,131,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457659.98056,<14.3,,,Vis.,HSP,,143,,11023AA,,,,Z,,,,ASAS J175226-3411.5,RASNZ-VSS,STD,,,,
2457810.3632,14.8,,,Vis.,PEX,,138,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457818.3479,14.8,,,Vis.,PEX,,138,151,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457820.3556,14.8,,,Vis.,PEX,,138,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457841.3264,14.0,,,Vis.,PEX,,138,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457843.3313,14.0,,,Vis.,PEX,,138,,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
2457872.3222,13.7,,,Vis.,PEX,,131,138,11282TZ,,,,Z,,,,ASAS J175226-3411.5,AAVSO,STD,,,,
