JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2448321.0,<16.0,,,Vis.,CR,,,,,,,,Z,,,,HV 12842,,STD,,,,
2448599.0,14.0,,,Vis.,CR,,,,,,,,Z,,,,HV 12842,,STD,,,,
2448647.0,14.5,,,Vis.,CR,,,,,,,,Z,,,,HV 12842,,STD,,,,
2448680.9,13.7,,,Vis.,CR,C,,,,,,,Z,,,,HV 12842,,STD,,,,
2449703.99,<14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449713.05,14.3,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449716.98,14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449747.0299,<15.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449749.99,<15.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449756.0099,<15.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449773.98,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449789.99,<13.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449798.96,<15.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449806.97,<15.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449814.0299,<15.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449829.92,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2449832.99,<14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450076.99,14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450107.0,14.5,,,Vis.,WPX,,,,,A 5 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450108.98,14.5,,,Vis.,WPX,,,,,A 5 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450154.9632,<15.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450158.9632,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450164.9,<15.5,,,Vis.,CR,K,,,,,,,Z,,,,HV 12842,,STD,,,,
2450167.9424,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450189.95,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450191.9201,<15.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450193.9236,<15.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450198.9625,<14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450212.9333,<14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450214.8799,<14.5,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450229.8944,<14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450365.0361,13.7,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450368.9785,14.0,,,Vis.,WPX,,,,,A 5 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450370.1,14.0,,,Vis.,CR,K,,,,,,,Z,,,,HV 12842,,STD,,,,
2450435.9938,14.0,,,Vis.,WPX,,,,,A 4 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450459.9701,14.0,,,Vis.,WPX,,,,,A 4 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450518.9757,14.2,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450522.9611,14.3,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450542.934,14.2,,,Vis.,WPX,,,,,A 2 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450543.9597,14.2,,,Vis.,WPX,,,,,A 1 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450546.9625,14.3,,,Vis.,WPX,,,,,A 2 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450547.9493,14.2,,,Vis.,WPX,,,,,A 2 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450551.9145,13.9,,,Vis.,WPX,,,,,VAR 1 A 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450554.9361,14.2,,,Vis.,WPX,,,,,A 1 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450565.8938,14.2,,,Vis.,WPX,,,,,A 1 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450566.9326,14.2,,,Vis.,WPX,,,,,A 1 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450606.886,14.3,,,Vis.,WPX,,,,,A 2 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2450608.8951,<14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450676.2714,14.2,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450753.9875,14.3,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450758.9757,14.3,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450770.9611,14.3,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450775.9589,14.3,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450812.9813,14.1,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450838.9785,14.1,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450840.9986,14.2,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450858.9417,14.2,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450861.9778,14.2,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450863.9701,14.3,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450866.9597,14.2,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450868.9507,14.2,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450871.0076,14.2,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450882.9313,14.2,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450891.9306,14.2,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450893.9403,14.1,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450930.9319,14.1,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450931.9618,14.1,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450941.9485,14.1,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450956.9292,14.1,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450957.9056,14.1,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2450978.8778,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451101.0194,14.0,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451113.9917,14.2,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451132.9847,14.1,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451153.9694,14.3,,,Vis.,WPX,,,,,A 3 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451159.0035,13.9,,,Vis.,WPX,,,,,,,,Z,,,,HV 12842,VSS,STD,,,,
2451174.9992,14.0,,,Vis.,WPX,,,,,A 1 VAR 1 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451176.9819,14.0,,,Vis.,WPX,,,,,A 1 VAR 1 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451183.9986,14.0,,,Vis.,WPX,,,,,A 1 VAR 1 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451184.9944,14.0,,,Vis.,WPX,,,,,A 3 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451189.0257,14.0,,,Vis.,WPX,,,,,VAR = A,,,Z,,,,HV 12842,VSS,STD,,,,
2451194.0049,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451195.9847,14.1,,,Vis.,WPX,,,,,A 3 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451196.9861,14.0,,,Vis.,WPX,,,,,A 3 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451204.0271,14.1,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451226.9861,14.1,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451228.9819,14.1,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451251.0069,14.0,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451260.9778,14.0,,,Vis.,WPX,,,,,A 3 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451279.9104,14.0,,,Vis.,WPX,,,,,A 1 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451280.9931,14.0,,,Vis.,WPX,,,,,VAR = A,,,Z,,,,HV 12842,VSS,STD,,,,
2451287.9674,14.0,,,Vis.,WPX,,,,,A 1 VAR 4 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451288.966,13.9,,,Vis.,WPX,,,,,VAR 1 A 5 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451294.9367,14.3,,,Vis.,WPX,,,,,B 3 A 2 VAR,,,Z,,,,HV 12842,VSS,STD,,,,
2451305.9576,14.1,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451317.9063,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451511.0528,14.0,,,Vis.,WPX,,,,,A 3 VAR 2 A,,,Z,,,,HV 12842,VSS,STD,,,,
2451513.9722,14.0,,,Vis.,WPX,,,,,A 2 VAR 3 A,,,Z,,,,HV 12842,VSS,STD,,,,
