JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455668.965,14.2,0.1,,V,OCN,,GSC9172-0387,,4706faz,All magnitudes are approximate pending accurate field photometry,0,,Z,11.5,,,OGLE LMC-RCB-23,AAVSO,STD,,,,
2455668.967,13.45,0.1,,R,OCN,,GSC9172-0387,,4706faz,V-R near +0.75.  Essentially at or near max.,0,,Z,11.1,,,OGLE LMC-RCB-23,AAVSO,STD,,,,
2457485.02292,<14.5,,,Vis.,HSP,,145,,8850QZ,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2457507.88681,<14.5,,,Vis.,HSP,,145,,8850QZ,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2457843.10556,14.0,,,Vis.,HSP,,137,142,8850QZ,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2457880.9480,15.59,0.04,,TB,OCN,,142,150,X19907AKX,iT33,0,1.91,Z,15.103,15.552,,OGLE LMC-RCB-23,AAVSO,STD,,,,
2457880.9496,14.59,0.03,,TG,OCN,,145,142,X19907AKX,iT33,0,1.92,Z,14.509,14.194,,OGLE LMC-RCB-23,AAVSO,STD,,,,
2457880.9510,13.82,0.06,,TR,OCN,,145,142,X19907AKX,iT33,0,1.93,Z,13.982,13.715,,OGLE LMC-RCB-23,AAVSO,STD,,,,
2458143.11736,13.5,,,Vis.,HSP,,130,137,8850QZ,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458244.98125,14.1,,,Vis.,HSP,BU,142,145,8850QZ,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458256.89444,<15.6,,,Vis.,HSP,,156,,8850QZ,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458277.90694,14.3,,,Vis.,HSP,,142,145,8850QZ,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458514.10139,14.6,,,Vis.,HSP,,145,148,X23888LY,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458539.02986,14.2,,,Vis.,HSP,,142,,X23888LY,Wide field,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458555.04375,14.4,,,Vis.,HSP,,142,145,X23888LY,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458598.87431,14.0,,,Vis.,HSP,,137,145,X23888LY,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458599.87778,<16.3,,,Vis.,HSP,,163,,X23888LY,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458898.00833,14.3,,,Vis.,HSP,,142,145,X23888LY,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458900.02778,14.7,,,Vis.,HSP,,145,152,X23888LY,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2458988.84514,14.1,,,Vis.,HSP,,137,145,X23888LY,,,,Z,,,,OGLE LMC-RCB-23,RASNZ-VSS,STD,,,,
2459813.3091,14.22,0.05,,V,OCN,,000-BKR-027,000-BMY-126,X28174SI,,0,1.45,Z,14.482,15.212,,000-BKB-501,AAVSO,STD,,,,
