JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456393.2903,<15.0,,,Vis.,PEX,,148,,11282UD,,,,Z,,,,V1135 Sco,RASNZ-VSS,STD,,,,
2456395.11865,<17.655,0.07,,V,SXN,,ENSEMBLE,,12969CCO,OC61,0,1.114,Z,,,,V1135 SCO,AAVSO,STD,,,,
2456433.3424,<15.5,,,Vis.,PEX,,150,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456436.3208,<14.5,,,Vis.,PEX,B,NA,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456456.1569,<15.2,,,Vis.,PEX,,148,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456459.2944,<15.0,,,Vis.,PEX,,148,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456743.23414,17.452,0.146,,B,SXN,,ENSEMBLE,,13317DUO,OC61,0,1.031,Z,,,,V1135 SCO,AAVSO,STD,,,,
2456743.23677,15.973,0.064,,V,SXN,,ENSEMBLE,,13317DUU,OC61,0,1.030,Z,,,,V1135 SCO,AAVSO,STD,,,,
2456753.2660,<15.4,,,Vis.,PEX,,148,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456761.2799,<15.0,,,Vis.,PEX,B,150,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456814.2951,<15.3,,,Vis.,PEX,,148,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456834.0681,<15.2,,,Vis.,PEX,,148,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456872.1028,<15.2,,,Vis.,PEX,,148,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456874.1014,<14.8,,,Vis.,PEX,B,148,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456896.0569,<15.3,,,Vis.,PEX,,148,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2456903.80600,17.949,0.300,,B,SXN,,ENSEMBLE,,13317DUO,OC61,0,1.029,Z,,,,V1135 SCO,AAVSO,STD,,,,
2456903.80862,16.134,0.114,,V,SXN,,ENSEMBLE,,13317DUU,OC61,0,1.030,Z,,,,V1135 SCO,AAVSO,STD,,,,
2456918.0382,<15.0,,,Vis.,PEX,,148,,11282UD,,,,Z,,,,V1135 SCO,RASNZ-VSS,STD,,,,
2457076.3549,<15.0,,,Vis.,PEX,,150,,11282UD,,,,Z,,,,V1135 SCO,VSS,STD,,,,
2457086.3146,<15.0,,,Vis.,PEX,B,148,,11282UD,,,,Z,,,,V1135 SCO,VSS,STD,,,,
2457101.17705,17.621,0.152,,B,SXN,,ENSEMBLE,,13317DUO,OC61,0,1.136,Z,,,,V1135 SCO,AAVSO,STD,,,,
