JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,0,Residual X,Residual Y
2452088.74792,11.8,,,Vis.,WLY,,114,122,1270eeu,,,,Z,,,,V2552 OPH,AAVSO,STD,,,,,,478.3006952153744,594.0680898935875
2452135.911,12.4,,,Vis.,JA,         ,,,,,,,Z,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452389.7826,12.31,,,V,OCN,,TYCHO2,,OCN,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452389.7854,11.47,,,R,OCN,,TYCHO2,,OCN,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452573.884,11.5,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452663.159,11.5,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452667.1465,11.5,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452669.1563,11.5,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452671.1549,11.7,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452674.159,11.8,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452676.1701,11.7,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452679.1715,11.6,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452680.1618,11.6,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452682.1569,11.8,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452689.1688,11.9,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
2452692.166,11.7,,,Vis.,JA,,,,,,,,V,,,,V2552 OPH,,STD,,,,,,478.3006952153744,594.0680898935875
