JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,0,Residual X,Residual Y
2456567.09444,14.3,,,Vis.,HSP,,144,,12466AGO,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2456594.04653,14.0,,,Vis.,HSP,,141,,12466AGO,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2456600.03681,14.0,,,Vis.,HSP,,141,,12466AGO,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2456618.93194,14.0,,,Vis.,HSP,,141,,12466AGO,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2456620.96736,14.0,,,Vis.,HSP,,141,,12466AGO,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2456649.91736,13.3,,,Vis.,HSP,,134,,12466AGO,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2456993.95208,13.2,,,Vis.,HSP,B,129,134,12466AGO,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457301.03125,13.0,,,Vis.,HSP,,129,134,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457311.02153,12.7,,,Vis.,HSP,,129,134,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457312.04444,12.6,,,Vis.,HSP,,125,129,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457333.01528,12.6,,,Vis.,HSP,,125,129,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457338.94931,12.7,,,Vis.,HSP,,129,134,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457339.96319,12.7,,,Vis.,HSP,,125,129,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457360.975,12.6,,,Vis.,HSP,,129,134,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457361.94722,13.0,,,Vis.,HSP,,129,134,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457392.90208,13.3,,,Vis.,HSP,L,134,,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457396.90764,13.3,,,Vis.,HSP,,134,,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457399.89931,13.4,,,Vis.,HSP,L,135,,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457643.10556,13.3,,,Vis.,HSP,,134,,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457662.06597,13.3,,,Vis.,HSP,,134,,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457672.01528,14.0,,,Vis.,HSP,,141,,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457682.99028,13.3,,,Vis.,HSP,,13.4,,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457688.0125,13.3,,,Vis.,HSP,,134,,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457689.00972,14.0,,,Vis.,HSP,,141,,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457712.95,14.0,,,Vis.,HSP,,141,,10989FT,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457713.95139,14.0,,,Vis.,HSP,,141,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457714.92014,14.0,,,Vis.,HSP,,141,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457715.93611,13.3,,,Vis.,HSP,,134,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457720.94792,13.3,,,Vis.,HSP,,134,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457722.95417,14.0,,,Vis.,HSP,,141,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,0.0,0.0
2457724.925,14.0,,,Vis.,HSP,,141,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457726.95139,14.3,,,Vis.,HSP,,144,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457727.94583,14.3,,,Vis.,HSP,,144,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457741.91458,14.0,,,Vis.,HSP,,141,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457742.91736,14.0,,,Vis.,HSP,,141,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457743.91667,14.0,,,Vis.,HSP,,141,,10225CIM,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2457989.15347,16.299999999999997,,,Vis.,HSP,,164,,X20620AAJ,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2458038.98611,15.9,,,Vis.,HSP,,160,,X20620AAJ,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2458041.99444,15.9,,,Vis.,HSP,,160,,X20620AAJ,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2458045.93889,15.9,,,Vis.,HSP,,160,,X20620AAJ,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2458289.22431,15.9,,,Vis.,HSP,,160,,X20620AAJ,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2458303.19514,14.8,,,Vis.,HSP,B,149,,X20620AAJ,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2458322.22014,15.9,,,Vis.,HSP,,160,,X20620AAJ,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2458369.15833,15.9,,,Vis.,HSP,,160,,X20620AAJ,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2458407.03681,16.2,,,Vis.,HSP,,160,164,X20620AAJ,,,,Z,,,,NSV 13098,RASNZ-VSS,STD,,,,,,478.3006952153744,594.0680898935875
2458409.55227,15.723,0.047,,V,HMB,,000-BKX-318,000-BKX-320,X23379NBJ,STANDARD MAG: C = 12.282  K = 12.873,0.0,1.39,Z,17.355,17.966,,NSV 13098,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2458409.553,15.799,0.055,,V,HMB,,000-BKX-318,000-BKX-320,X23379NBJ,STANDARD MAG: C = 12.282  K = 12.873,0.0,1.39,Z,17.34,17.969,,NSV 13098,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2458409.55367,13.91,0.044,,I,HMB,,000-BKX-318,000-BKX-320,X23379NBJ,STANDARD MAG: C = 11.345  K = 11.827,0.0,1.39,Z,18.247,18.714,,NSV 13098,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2458409.55424,13.872,0.049,,I,HMB,,000-BKX-318,000-BKX-320,X23379NBJ,STANDARD MAG: C = 11.345  K = 11.827,0.0,1.39,Z,18.244,18.72,,NSV 13098,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2458409.55498,18.231,0.578,,B,HMB,,000-BKX-318,000-BKX-320,X23379NBJ,STANDARD MAG: C = 13.088  K = 13.846,0.0,1.39,Z,18.498,19.268,,NSV 13098,VVS,STD,,,,,,478.3006952153744,594.0680898935875
2458409.55571,17.468,0.269,,B,HMB,,000-BKX-318,000-BKX-320,X23379NBJ,STANDARD MAG: C = 13.088  K = 13.846,0.0,1.39,Z,18.494,19.28,,NSV 13098,VVS,STD,,,,,,478.3006952153744,594.0680898935875
