JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit,0,Residual X,Residual Y
2448686.5,12.9,,,Vis.,COM,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2448693.3,12.9,,,Vis.,COM,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2448715.6,12.9,,,Vis.,COM,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2448753.6,12.9,,,Vis.,COM,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2448825.2,12.9,,,Vis.,COM,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2449123.3,12.9,,,Vis.,COM,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2450969.5,12.8,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2450996.6,12.6,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451011.3,12.5,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451014.3,12.5,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451022.3,12.4,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451036.2,12.3,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451044.3,12.2,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451077.3,12.0,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451131.2,12.0,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451236.6,11.9,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451281.5,11.2,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451292.5,11.5,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451320.5,11.2,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2451365.3,11.4,,,Vis.,MLF,,,,,,,,V,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2453299.8868,11.9,,,Vis.,JA,,,,,,,,Z,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2453836.1507,12.6,,,Vis.,JA,,,,,,,,Z,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2453864.209,12.6,,,Vis.,JA,,,,,,,,Z,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2453886.9528,12.6,,,Vis.,JA,,,,,,,,Z,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2453938.9153,12.7,,,Vis.,JA,         ,,,,,,,Z,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
2453977.9785,12.6,,,Vis.,JA,         ,,,,,,,Z,,,,V1157 SGR,,STD,,,,,,478.3006952153744,594.0680898935875
