JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2430906.6,8.9,,,Vis.,SI,,,,,,,,V,,,,VZ CYG,,STD,,,,
2433422.46,8.9,,,Vis.,DE,,,,,,,,V,,,,VZ CYG,,STD,,,,
2433431.47,7.8,,,Vis.,DE,M,,,,,,,V,,,,VZ CYG,,STD,,,,
2433438.45,9.0,,,Vis.,DE,X,,,,,,,V,,,,VZ CYG,,STD,,,,
2433442.41,8.5,,,Vis.,DE,X,,,,,,,V,,,,VZ CYG,,STD,,,,
2433445.46,8.5,,,Vis.,DE,X,,,,,,,V,,,,VZ CYG,,STD,,,,
2433448.41,8.8,,,Vis.,DE,X,,,,,,,V,,,,VZ CYG,,STD,,,,
2433450.45,8.5,,,Vis.,DE,X,,,,,,,V,,,,VZ CYG,,STD,,,,
2433451.42,8.7,,,Vis.,DE,X,,,,,,,V,,,,VZ CYG,,STD,,,,
2433489.33,8.3,,,Vis.,DE,M,,,,,,,V,,,,VZ CYG,,STD,,,,
2433493.33,8.2,,,Vis.,DE,M,,,,,,,V,,,,VZ CYG,,STD,,,,
2433494.29,8.0,,,Vis.,DE,M,,,,,,,V,,,,VZ CYG,,STD,,,,
2433499.32,8.0,,,Vis.,DE,,,,,,,,V,,,,VZ CYG,,STD,,,,
2433500.31,8.1,,,Vis.,DE,,,,,,,,V,,,,VZ CYG,,STD,,,,
2436735.955,9.01,,,V,MUP,,NA,,,,1,,Z,,,,VZ CYG,AAVSO,STD,4540,1964BOTT....3..153M,WEL,
2436735.955,9.99,,,B,MUP,,NA,,,,1,,Z,,,,VZ CYG,AAVSO,STD,4540,1964BOTT....3..153M,WEL,
2436736.934,9.19,,,V,MUP,,NA,,,,1,,Z,,,,VZ CYG,AAVSO,STD,4541,1964BOTT....3..153M,WEL,
2436736.934,10.23,,,B,MUP,,NA,,,,1,,Z,,,,VZ CYG,AAVSO,STD,4541,1964BOTT....3..153M,WEL,
2436740.859,9.06,,,V,MUP,,NA,,,,1,,Z,,,,VZ CYG,AAVSO,STD,4542,1964BOTT....3..153M,WEL,
2436740.859,10.04,,,B,MUP,,NA,,,,1,,Z,,,,VZ CYG,AAVSO,STD,4542,1964BOTT....3..153M,WEL,
2436741.783,9.19,,,V,MUP,,NA,,,,1,,Z,,,,VZ CYG,AAVSO,STD,4543,1964BOTT....3..153M,WEL,
