JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2447399.3141,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447399.4120,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447400.3218,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447400.4003,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447400.4822,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447403.4149,5.9,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447403.4940,5.9,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447403.5781,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447405.4524,6.1,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447407.4836,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447407.5662,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447407.6433,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447408.5425,6.0,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447409.3794,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447410.3058,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447410.3905,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447410.4877,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447411.2954,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447411.4697,6.1,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447413.3065,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447413.4058,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447413.5003,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447414.4446,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447419.4814,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447421.4445,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447421.4827,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447422.4751,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447423.2862,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447423.3910,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447424.3084,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447442.4863,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447443.2662,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447443.4516,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447443.5308,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447450.2694,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447452.2582,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447455.2885,5.8,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447455.4135,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447456.2871,5.7,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
2447458.2433,6.1,,,Vis.,MMN,K,TYC23168.2800.1,TYC2 2714.2877.1,TYCHO2,BIN.10X50,,,Z,,,,V1334 CYG,UAI,STD,,,,
