JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456913.45934,5.674,0.004,,V,CLZ,,77,,13650SR,,0,1.006,Z,12.381,,,V1942 CYG,AAVSO,STD,,,,
2456913.460081,5.655,0.004,,V,CLZ,,77,,13650SR,,0,1.007,Z,12.388,,,V1942 CYG,AAVSO,STD,,,,
2456913.460822,5.662,0.004,,V,CLZ,,77,,13650SR,,0,1.007,Z,12.388,,,V1942 CYG,AAVSO,STD,,,,
2456913.461551,5.658,0.004,,V,CLZ,,77,,13650SR,,0,1.008,Z,12.393,,,V1942 CYG,AAVSO,STD,,,,
2456913.46228,5.658,0.004,,V,CLZ,,77,,13650SR,,0,1.008,Z,12.398,,,V1942 CYG,AAVSO,STD,,,,
2456913.463021,5.662,0.004,,V,CLZ,,77,,13650SR,,0,1.009,Z,12.383,,,V1942 CYG,AAVSO,STD,,,,
2456913.463762,5.650,0.004,,V,CLZ,,77,,13650SR,,0,1.009,Z,12.399,,,V1942 CYG,AAVSO,STD,,,,
2456913.464502,5.645,0.004,,V,CLZ,,77,,13650SR,,0,1.009,Z,12.392,,,V1942 CYG,AAVSO,STD,,,,
2456913.465231,5.664,0.004,,V,CLZ,,77,,13650SR,,0,1.010,Z,12.378,,,V1942 CYG,AAVSO,STD,,,,
2456913.465984,5.641,0.004,,V,CLZ,,77,,13650SR,,0,1.010,Z,12.388,,,V1942 CYG,AAVSO,STD,,,,
2456913.466725,5.648,0.005,,V,CLZ,,77,,13650SR,,0,1.011,Z,12.391,,,V1942 CYG,AAVSO,STD,,,,
2456913.467454,5.646,0.005,,V,CLZ,,77,,13650SR,,0,1.011,Z,12.393,,,V1942 CYG,AAVSO,STD,,,,
2456913.468183,5.657,0.005,,V,CLZ,,77,,13650SR,,0,1.012,Z,12.388,,,V1942 CYG,AAVSO,STD,,,,
2456913.468912,5.650,0.005,,V,CLZ,,77,,13650SR,,0,1.012,Z,12.384,,,V1942 CYG,AAVSO,STD,,,,
2456913.469664,5.668,0.004,,V,CLZ,,77,,13650SR,,0,1.013,Z,12.375,,,V1942 CYG,AAVSO,STD,,,,
2456913.470451,5.651,0.005,,V,CLZ,,77,,13650SR,,0,1.014,Z,12.392,,,V1942 CYG,AAVSO,STD,,,,
2456913.471204,5.653,0.004,,V,CLZ,,77,,13650SR,,0,1.014,Z,12.383,,,V1942 CYG,AAVSO,STD,,,,
2456913.471944,5.651,0.004,,V,CLZ,,77,,13650SR,,0,1.015,Z,12.397,,,V1942 CYG,AAVSO,STD,,,,
2456913.472685,5.650,0.004,,V,CLZ,,77,,13650SR,,0,1.015,Z,12.393,,,V1942 CYG,AAVSO,STD,,,,
2456913.473426,5.655,0.004,,V,CLZ,,77,,13650SR,,0,1.016,Z,12.386,,,V1942 CYG,AAVSO,STD,,,,
2456913.474167,5.650,0.004,,V,CLZ,,77,,13650SR,,0,1.016,Z,12.387,,,V1942 CYG,AAVSO,STD,,,,
2456913.475787,5.656,0.005,,V,CLZ,,77,,13650SR,,0,1.018,Z,12.381,,,V1942 CYG,AAVSO,STD,,,,
2456913.476528,5.649,0.004,,V,CLZ,,77,,13650SR,,0,1.018,Z,12.391,,,V1942 CYG,AAVSO,STD,,,,
2456913.477269,5.676,0.005,,V,CLZ,,77,,13650SR,,0,1.019,Z,12.385,,,V1942 CYG,AAVSO,STD,,,,
2456913.477998,5.668,0.005,,V,CLZ,,77,,13650SR,,0,1.020,Z,12.384,,,V1942 CYG,AAVSO,STD,,,,
