JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2437564.7882,<14.0,,,Vis.,GC,,,,,,,,V,,,,V630 CYG,,STD,,,,
2437641.5444,15.7,,,Vis.,GC,,,,,,,,V,,,,V630 CYG,,STD,,,,
2437668.7,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2437845.8,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2437874.8,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2437938.8,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2437958.7,<14.3,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438005.7,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438211.8,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438236.8,<15.5,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438294.8,<14.0,,,Vis.,OB,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438327.8,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438356.7,13.8,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438358.6,13.8,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438368.7,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438403.7,<14.5,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438585.8,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438592.8,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438621.7,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438638.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438644.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438649.7,<13.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438682.6,<13.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438699.8,<14.5,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438713.6,<13.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438735.6,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438743.5,<14.0,,,Vis.,AC,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438743.7,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438763.68,15.5,,,Vis.,BDV,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438763.68,15.0,,,Vis.,TMR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438880.9,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438905.8,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438909.8,<14.0,,,Vis.,AC,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438916.8,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438935.7,<14.0,,,Vis.,AC,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438942.7,15.7,,,Vis.,P,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438943.7,15.5,,,Vis.,P,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438949.8,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438959.6,15.2,,,Vis.,P,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438965.8,<14.2,,,Vis.,AD,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438969.7,<14.0,,,Vis.,AC,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438971.7,15.4,,,Vis.,P,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438991.9,<14.0,,,Vis.,AC,,,,,,,,V,,,,V630 CYG,,STD,,,,
2438993.7,14.2,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439032.9,<14.5,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439047.6,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439058.7,17.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439079.5,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439246.0,<14.5,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439247.9,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439272.7,<12.9,,,Vis.,HR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439291.8,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439296.0,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439301.8,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439314.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439322.8,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439324.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439327.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439340.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439341.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439350.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439354.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439362.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439373.7,15.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439375.7,<14.5,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439376.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439409.6,<14.0,,,Vis.,AD,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439410.8,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439419.7,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439420.7,<16.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439444.6,<14.0,,,Vis.,AD,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439473.7,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439625.9,<15.0,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439658.8,<14.5,,,Vis.,CR,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439672.8,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
2439679.8,<14.0,,,Vis.,KRS,,,,,,,,V,,,,V630 CYG,,STD,,,,
