JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2448516.3880,5.7,,,Vis.,OER,,NA,,NA,,,,Z,,,,AO CAS,,STD,,,,
2448916.4910,5.9,,,Vis.,OER,,NA,,NA,,,,Z,,,,AO CAS,,STD,,,,
2450340.6215,6.20,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,8.24,,,AO CAS,AAVSO,STD,,,,
2450340.6410,6.15,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,8.03,,,AO CAS,AAVSO,STD,,,,
2450340.6514,6.13,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.77,,,AO CAS,AAVSO,STD,,,,
2450340.6688,6.10,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,8.00,,,AO CAS,AAVSO,STD,,,,
2450340.7340,6.06,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.70,,,AO CAS,AAVSO,STD,,,,
2450340.7465,6.06,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.94,,,AO CAS,AAVSO,STD,,,,
2450354.6660,6.13,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,8.42,,,AO CAS,AAVSO,STD,,,,
2450354.7118,6.10,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,8.23,,,AO CAS,AAVSO,STD,,,,
2450356.6486,6.09,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.53,,,AO CAS,AAVSO,STD,,,,
2450375.8979,6.16,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.58,,,AO CAS,AAVSO,STD,,,,
2450375.9063,6.13,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.61,,,AO CAS,AAVSO,STD,,,,
2450375.9229,6.12,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.65,,,AO CAS,AAVSO,STD,,,,
2450375.9333,6.13,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.66,,,AO CAS,AAVSO,STD,,,,
2450375.9417,6.12,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.70,,,AO CAS,AAVSO,STD,,,,
2450375.9549,6.11,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.76,,,AO CAS,AAVSO,STD,,,,
2450375.9681,6.12,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.77,,,AO CAS,AAVSO,STD,,,,
2450375.9792,6.07,0.04,,V,CK,,SAO 21292,,COMP=7.64 V MAG,USED 50 MM F3.5 LENS /ST6CCD,0,,Z,7.90,,,AO CAS,AAVSO,STD,,,,
2451371.83403,5.7,,,Vis.,HUZ,,56,57,SAB1996,TU CAS CHART,,,Z,,,,AO CAS,,STD,,,,
2451475.83333,6.0,,,Vis.,HUZ,,56,57,SAB1996,TU CAS CHART,,,Z,,,,AO CAS,,STD,,,,
2451476.69097,6.0,,,Vis.,HUZ,,56,57,SAB1996,TU CAS CHART,,,Z,,,,AO CAS,,STD,,,,
2451492.74861,6.0,,,Vis.,HUZ,,56,57,SAB1986,TU CAS CHART,,,Z,,,,AO CAS,,STD,,,,
2451825.66875,6.2,,,Vis.,HUZ,,56,66,SAB1996,TU CAS CHART,,,Z,,,,AO CAS,,STD,,,,
2451826.73681,6.2,,,Vis.,HUZ,,56,66,SAB1996,TU CAS CHART,,,Z,,,,AO CAS,,STD,,,,
2451902.67153,6.1,,,Vis.,HUZ,,56,66,SAB1996,TU CAS CHART,,,Z,,,,AO CAS,,STD,,,,
2452302.61806,6.1,,,Vis.,HUZ,,59,63,SA1997,SS CAS CHART,,,Z,,,,AO CAS,,STD,,,,
2453983.5764,6.1,,,Vis.,SYO,O,58,63,SA1997,R Cas chart,0,,Z,,,,AO CAS,,STD,,,,
2453985.5646,6.0,,,Vis.,SYO,M,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2453987.7181,6.0,,,Vis.,SYO,M,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2453992.7549,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2453994.5993,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2453995.5319,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2453997.6167,6.0,,,Vis.,SYO,U,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454002.6104,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454003.6910,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454004.6417,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454005.5486,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454009.5979,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454010.5236,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454014.5208,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454016.5535,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454017.9132,6.1,,,Vis.,SYO,M U,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454020.7174,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454022.8042,6.1,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454023.7486,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454033.7965,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454034.6104,6.1,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454036.7014,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
2454037.6250,6.0,,,Vis.,SYO,,58,63,SA1997,,0,,Z,,,,AO CAS,,STD,,,,
