JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459511.53284,13.809,0.03,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.758,,IY AND,AAVSO,STD,1,,,
2459511.53461,13.811,0.03,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.747,,IY AND,AAVSO,STD,1,,,
2459511.53693,13.824,0.031,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.758,,IY AND,AAVSO,STD,1,,,
2459511.5387,13.849,0.031,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.754,,IY AND,AAVSO,STD,1,,,
2459511.54046,13.852,0.032,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.742,,IY AND,AAVSO,STD,1,,,
2459511.54222,13.867,0.032,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.763,,IY AND,AAVSO,STD,1,,,
2459511.54398,13.859,0.032,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.772,,IY AND,AAVSO,STD,1,,,
2459511.54751,13.901,0.033,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.747,,IY AND,AAVSO,STD,1,,,
2459511.54927,13.928,0.033,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.75,,IY AND,AAVSO,STD,1,,,
2459511.55103,13.931,0.033,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.779,,IY AND,AAVSO,STD,1,,,
2459511.55279,13.944,0.034,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.769,,IY AND,AAVSO,STD,1,,,
2459511.55456,13.942,0.035,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.748,,IY AND,AAVSO,STD,1,,,
2459511.55632,13.947,0.035,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.76,,IY AND,AAVSO,STD,1,,,
2459511.55808,13.992,0.036,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.758,,IY AND,AAVSO,STD,1,,,
2459511.55984,13.999,0.037,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.765,,IY AND,AAVSO,STD,1,,,
2459511.56161,14.055,0.036,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.748,,IY AND,AAVSO,STD,1,,,
2459511.56337,14.016,0.036,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.763,,IY AND,AAVSO,STD,1,,,
2459511.56513,14.036,0.037,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.767,,IY AND,AAVSO,STD,1,,,
2459511.56689,14.043,0.036,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.771,,IY AND,AAVSO,STD,1,,,
2459511.56866,14.09,0.036,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.752,,IY AND,AAVSO,STD,1,,,
2459511.57042,14.05,0.036,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.77,,IY AND,AAVSO,STD,1,,,
2459511.57218,14.071,0.036,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.755,,IY AND,AAVSO,STD,1,,,
2459511.57394,14.079,0.036,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.758,,IY AND,AAVSO,STD,1,,,
2459511.57571,14.131,0.037,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.758,,IY AND,AAVSO,STD,1,,,
2459511.57747,14.109,0.038,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.751,,IY AND,AAVSO,STD,1,,,
2459511.57922,14.15,0.038,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.755,,IY AND,AAVSO,STD,1,,,
2459511.581,14.156,0.038,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.759,,IY AND,AAVSO,STD,1,,,
2459511.58275,14.165,0.038,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.761,,IY AND,AAVSO,STD,1,,,
2459511.58451,14.198,0.039,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.754,,IY AND,AAVSO,STD,1,,,
2459511.58959,14.173,0.039,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.746,,IY AND,AAVSO,STD,1,,,
2459511.59135,14.176,0.039,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.754,,IY AND,AAVSO,STD,1,,,
2459511.59311,14.227,0.041,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.751,,IY AND,AAVSO,STD,1,,,
2459511.59488,14.228,0.039,,TG,VYP,,ENSEMBLE,127,X27314SG,,0,,Z,,12.767,,IY AND,AAVSO,STD,1,,,
