JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2452960.4778,6.8,,,Vis.,RJG,,66,72,P2001,,,,Z,,,,V350 LAC,,STD,,,,
2452960.4792,6.7,,,Vis.,CAI,,66,72,P2001,,,,Z,,,,V350 LAC,,STD,,,,
2453239.4785,6.4,,,Vis.,RJG,,63,66,P1992,,,,Z,,,,V350 LAC,,STD,,,,
2453239.4833,6.5,,,Vis.,CAI,,63,66,P1992,,,,Z,,,,V350 LAC,,STD,,,,
2453611.5139,6.8,,,Vis.,RJG,,67,74,P1992,,,,Z,,,,V350 LAC,,STD,,,,
2453611.5167,6.7,,,Vis.,CAI,,63,67,P1992,,,,Z,,,,V350 LAC,,STD,,,,
2453669.4562,6.5,,,Vis.,RJG,,65,67,P1992,,,,Z,,,,V350 LAC,,STD,,,,
2453669.4576,6.5,,,Vis.,CAI,,63,65,P1992,,,,Z,,,,V350 LAC,,STD,,,,
2453704.3236,6.4,,,Vis.,RJG,,63,66,P2001,,,,Z,,,,V350 LAC,,STD,,,,
2453704.3264,6.4,,,Vis.,CAI,,63,66,P2001,,,,Z,,,,V350 LAC,,STD,,,,
2454092.33958,6.3,,,Vis.,RJG,,63,66,P1992,,0,,Z,,,,V350 LAC,,STD,,,,
2454092.34097,6.3,,,Vis.,CAI,,63,66,P1992,,0,,Z,,,,V350 LAC,,STD,,,,
2454295.41875,6.3,,,Vis.,RJG,,63,66,P1992,,0,,Z,,,,V350 LAC,,STD,,,,
2454295.42500,6.4,,,Vis.,CAI,,63,66,P1992,,0,,Z,,,,V350 LAC,,STD,,,,
2455101.40278,6.3,,,Vis.,RJG,,63,66,P2001,,,,Z,,,,V350 LAC,,STD,,,,
2455101.41667,6.4,,,Vis.,CAI,,63,67,P2001,,,,Z,,,,V350 LAC,,STD,,,,
2455474.640001,6.373,0.009,,V,PSEB,,ENSEMBLE,000-BCR-865,3218HKW,B-V=1.166 (HIP) / AVG 4 IMAGES / SNR=371.3,0,1.034,Z,,6.401,,V0350 LAC,,STD,,,,
2455483.633752,6.422,0.040,,V,PSEB,,ENSEMBLE,000-BCR-145,3280BWC,B-V=1.166 (HIP111072) / AVG 4 IMAGES / SNR=459.4,1,1.017,Z,,6.430,,V0350 LAC,,STD,,,,
2455497.529344,6.420,0.010,,V,PSEB,,ENSEMBLE,000-BCQ-567,3325FNT,B-V=1.166 (HIP111072) / MEAN 86 MEASURES,1,1.111,Z,,6.293,,V0350 LAC,,STD,,,,
2455503.495842,6.350,0.019,,V,PSEB,,ENSEMBLE,000-BCQ-567,3325OHI,B-V=1.166 (HIP111072) / MEAN 61 MEASURES,1,1.152,Z,,6.281,,V0350 LAC,,STD,,,,
2455511.545833,6.350,0.018,,V,PSEB,,ENSEMBLE,000-BCQ-567,3325WDH,B-V=1.166 (HIP111072) / MEAN 36 MEASURES,1,1.026,Z,,6.300,,V0350 LAC,,STD,,,,
2455514.525447,6.380,0.018,,V,PSEB,,ENSEMBLE,000-BCQ-678,3325WDX,B-V=1.166 (HIP111072) / MEAN 68 MEASURES,1,1.040,Z,,7.060,,V0350 LAC,,STD,,,,
