JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2450989.49,7.6,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451021.37,7.3,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451029.43,6.6,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451036.43,7.0,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451043.51,7.2,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451058.48,6.8,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451060.53,6.8,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451065.33,6.9,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451076.47,6.8,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451081.47,6.9,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451105.35,7.1,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451149.34,6.8,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
2451188.25,6.8,,,Vis.,RMQ,,,,,,,,V,,,,KZ AND,,STD,,,,
