JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2447183.3527,<11.5,,,CV,MCAD,,,,,305mm F4 K2415,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447236.335,<9.5,,,CV,JNDA,,,,,,,,Z,,,,PQ AND,AAVSO,STD,,,,BAAVSS
2447242.4,10.1,,,CV,MCAD,,,,,305mm F4 K2415,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447242.4138,10.1,,,CV,MCAD,,,,,305mm F4 K2415,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447245.3631,10.8,,,CV,MCAD,,,,,305mm F4 K2415,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447246.344,10.8,,,Vis.,MOBM,,,,TA,ri-X film. 20 second exposure; 0.36-m f5 refl.,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447246.3534,11.0,,,Vis.,HUR,,,,,R260,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447246.3611,10.8,,,Vis.,HUR,,,,,R260,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447246.4222,11.0,,,CV,MCAD,,,,,305mm F4 K2415,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447247.3388,11.1,,,Vis.,HUR,,,,,R260,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447247.343,11.2,,,CV,MCAD,,,,,305mm F4 K2415,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447248.3354,11.42,,,Vis.,HUR,,,,,R260,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447248.3888,11.6,,,Vis.,TLA,,,,,R212,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447249.34375,11.6,,,Vis.,PYG,,G-4,,TA EWC 100,,,,Z,,,,PQ AND,BAA-VSS,STD,,,,
2447250.3458,11.74,,,Vis.,TLA,,,,,R212,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447252.3388,11.7,,,Vis.,HUR,,,,,R260,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
2447252.56,11.0,,,Vis.,SCE,,,,,,,,V,,,,PQ AND,,STD,,,,
2447254.94,<12.0,,,Vis.,KOA,,,,,,,,V,,,,PQ AND,,STD,,,,
2447255.3409,11.7,,,Vis.,HUR,,,,,R260,,,Z,,,,PQ AND,BAA-VSS,STD,,,,BAAVSS
