JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451154.2281,14.594,0.071,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2315,14.668,0.072,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2352,14.561,0.067,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2393,14.600,0.066,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2432,14.533,0.069,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2465,14.612,0.070,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2495,14.697,0.079,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2527,14.598,0.066,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2566,14.572,0.070,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2613,14.507,0.068,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2648,14.612,0.072,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2667,14.540,0.078,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2702,14.647,0.067,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2737,14.590,0.078,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2772,14.679,0.081,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2812,14.606,0.074,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2842,14.590,0.073,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2895,14.636,0.073,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2923,14.615,0.065,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
2451154.2948,14.596,0.068,,V,MMN,,TYC2 3262.1156.1,UCAC3 271-009298,,Telescope Refl. 0.21m-F/5.0 + CCD TI245C - Johnson V Mag from Unfiltered Mag (JAAVSO 29-35-2000),0,,Z,11.050,12.900,,HK AND,UAI,STD,,,,
