JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2444050.8229,9.2,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444058.8118,8.6,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444058.8438,8.8,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444059.7792,8.6,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444059.8021,8.5,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444059.8160,8.5,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444071.8917,9.0,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444089.7632,9.0,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444089.7812,8.9,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444091.7944,9.0,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444107.7236,8.6,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444107.7799,9.0,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444107.8021,9.2,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444107.8729,9.2,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444116.6875,8.6,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444124.6354,9.0,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444124.6514,9.0,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444125.6285,8.7,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444125.6604,8.7,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444125.6875,8.8,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444125.7188,8.7,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444125.7528,8.7,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
2444125.7743,8.7,,,Vis.,GJW,,NA,,NA,,,,Z,,,,RT LAC,,STD,,,,
